organisation,mobile,route,community,stop,address,postcode,geox,geoy,day,arrival,departure,frequency,start,end,timetable
West Berkshire,Mobile,C,Newbury,Winchcombe Place,"NEWBURY, Winchcombe Place",,-1.3210190923390401,51.41041435810266,Wednesday,10:00,10:30,FREQ=WEEKLY;INTERVAL=3,2019-10-02,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,C,Newbury,Benedict Court,"NEWBURY, Benedict Court",,-1.3303557336838163,51.407105140314464,Wednesday,10:35,11:15,FREQ=WEEKLY;INTERVAL=3,2019-10-02,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,C,Shaw-cum-Donnington,Donnington Village,"SHAW-CUM-DONNINGTON, Donnington Village",,-1.332451062072176,51.41526360059492,Wednesday,11:20,11:40,FREQ=WEEKLY;INTERVAL=3,2019-10-02,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,C,Shaw-cum-Donnington,Kingsley Close,"SHAW-CUM-DONNINGTON, Kingsley Close",,-1.3128552519815047,51.41405341431452,Wednesday,11:45,12:30,FREQ=WEEKLY;INTERVAL=3,2019-10-02,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,C,Beedon,Westons,"BEEDON, Westons, Stanmore Road",,-1.2984427490621713,51.49605314295994,Wednesday,14:00,14:20,FREQ=WEEKLY;INTERVAL=3,2019-10-02,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,C,Chieveley,Orchard Park,"CHIEVELEY, Orchard Park",,-1.3049737289959555,51.48148061368105,Wednesday,14:30,15:00,FREQ=WEEKLY;INTERVAL=3,2019-10-02,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,C,Chieveley,High Street,"CHIEVELEY, High Street",,-1.3162106005484953,51.46384208780426,Wednesday,15:10,16:00,FREQ=WEEKLY;INTERVAL=3,2019-10-02,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,D,Hamstead Marshall,Village Hall,"HAMSTEAD MARSHALL, Hamstead Village Hall",,-1.3972241723841454,51.385195432418065,Thursday,10:15,10:45,FREQ=WEEKLY;INTERVAL=3,2019-10-03,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,D,Hamstead Marshall,Ash Tree Grove,"HAMSTEAD MARSHALL, Ash Tree Grove",,-1.3982651359518028,51.3836182316454,Thursday,10:15,10:45,FREQ=WEEKLY;INTERVAL=3,2019-10-03,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,D,Kintbury,The Montessori School House (term time only),"KINTBURY, The Montessori School House (term time only)",,-1.4471831754910909,51.38572038740792,Thursday,10:55,11:15,FREQ=WEEKLY;INTERVAL=3,2019-10-03,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,D,Kintbury,Inglewood House,"KINTBURY, Inglewood House",,-1.476650627105514,51.3976077930423,Thursday,11:30,12:30,FREQ=WEEKLY;INTERVAL=3,2019-10-03,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,D,Kintbury,Church Street,"KINTBURY, Church Street",,-1.450638033403882,51.400157906533614,Thursday,13:40,14:10,FREQ=WEEKLY;INTERVAL=3,2019-10-03,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,D,Kintbury,Gainsborough Ave,"KINTBURY, Gainsborough Avenue",,-1.4458142288499896,51.397933676652436,Thursday,14:15,16:15,FREQ=WEEKLY;INTERVAL=3,2019-10-03,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,H,Newbury,"Abacus Nursery, Oxford Road","NEWBURY, Abacus Nursery",,-1.3320839852593118,51.41183566038794,Monday,09:25,09:55,FREQ=WEEKLY;INTERVAL=3,2019-10-07,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,H,Winterbourne,Winterbourne Arms,"WINTERBOURNE, Winterbourne Arms",,-1.3452466711285147,51.44764292173068,Monday,10:10,10:30,FREQ=WEEKLY;INTERVAL=3,2019-10-07,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,H,Leckhampstead,Village Hall,"LECKHAMPSTEAD, Village Hall",,-1.3685573094748718,51.48423182011698,Monday,10:45,11:45,FREQ=WEEKLY;INTERVAL=3,2019-10-07,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,H,Farnborough,All Saint's Church,"FARNBOROUGH, All Saint's Church",,-1.3736425821615557,51.53457590091737,Monday,12:00,12:30,FREQ=WEEKLY;INTERVAL=3,2019-10-07,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,H,East Ilsley,Hildesley Court,"EAST ILSLEY, Hildesley Court",,-1.2886121900525216,51.52607086184767,Monday,13:45,14:30,FREQ=WEEKLY;INTERVAL=3,2019-10-07,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,H,Compton,Village Hall,"COMPTON, Village Hall",,-1.2509898736584626,51.514651227066224,Monday,14:45,16:10,FREQ=WEEKLY;INTERVAL=3,2019-10-07,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,I,Hermitage,Acres of Fun,"HERMITAGE, Acres of Fun",,-1.2831188808452123,51.45541713242476,Tuesday,09:45,10:20,FREQ=WEEKLY;INTERVAL=3,2019-10-08,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,I,Hermitage,Village Hall,"HERMITAGE, Village Hall",,-1.2742095987715316,51.453626945347224,Tuesday,10:30,11:15,FREQ=WEEKLY;INTERVAL=3,2019-10-08,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,I,Frilsham,Harriet House Nursery,"FRILSHSAM, Harriet House Nursery",,-1.188286366107516,51.487933628461704,Tuesday,11:30,12:00,FREQ=WEEKLY;INTERVAL=3,2019-10-08,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,I,Ashampstead,Village Green,"ASHAMPSTEAD, Village Green",,-1.1880855851452234,51.48869653220704,Tuesday,12:20,12:50,FREQ=WEEKLY;INTERVAL=3,2019-10-08,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,I,Basildon,St Stephen's Church Car Park,"BASILDON, St Stephen's Church Car Park",,-1.1363535303060082,51.479371358477714,Tuesday,14:05,14:50,FREQ=WEEKLY;INTERVAL=3,2019-10-08,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,I,Bradfield,Village Hall,"BRADFIELD , Village Hall",,-1.1430080203615487,51.432384289264206,Tuesday,15:15,16:00,FREQ=WEEKLY;INTERVAL=3,2019-10-08,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,J,Midgham,Goddard Drive,"MIDGHAM, Goddard Drive",,-1.2027873865946141,51.40210797899083,Wednesday,09:45,10:10,FREQ=WEEKLY;INTERVAL=3,2019-10-09,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,J,Woolhampton,Watermill Court,"WOOLHAMPTON, Watermill Ct",,-1.174911665241719,51.39658295884341,Wednesday,10:25,11:10,FREQ=WEEKLY;INTERVAL=3,2019-10-09,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,J,Tilehurst,Bay Tree Rise,"TILEHURST, Bay Tree Rise",,-1.0494626653662358,51.446149144926665,Wednesday,11:30,11:50,FREQ=WEEKLY;INTERVAL=3,2019-10-09,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,J,Tilehurst,Cotswold Way,"TILEHURST, Cotswold Way",,-1.0484520039127576,51.469852336607154,Wednesday,12:05,12:30,FREQ=WEEKLY;INTERVAL=3,2019-10-09,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,J,Tilehurst,Cotswold Sports Centre,"TILEHURST, Cotswold Sports Centre",,-1.043931913168422,51.473268426075165,Wednesday,13:40,14:00,FREQ=WEEKLY;INTERVAL=3,2019-10-09,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,J,Tilehurst,Condor Close,"TILEHURST, Condor Close",,-1.0491626139118757,51.473068166078846,Wednesday,14:10,14:35,FREQ=WEEKLY;INTERVAL=3,2019-10-09,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,J,Purley-on-Thames,Barn Owl Day Nursery,"PURLEY-ON-THAMES, Barn Owl Day Nursery",,-1.0480039634018914,51.47823803217703,Wednesday,14:40,15:10,FREQ=WEEKLY;INTERVAL=3,2019-10-09,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,J,Purley-on-Thames,St Mary's Church,"PURLEY-ON-THAMES, St Mary's Church",,-1.040895426002374,51.47937603151574,Wednesday,15:20,16:00,FREQ=WEEKLY;INTERVAL=3,2019-10-09,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,K,Newbury,Newbury Gardens Nursery,"NEWBURY, Newbury Gardens Nursery",,-1.3209047613290545,51.39677320853867,Thursday,09:30,10:00,FREQ=WEEKLY;INTERVAL=3,2019-10-10,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,K,Greenham,Busy Bees Nursery,"GREENHAM, Busy Bees Nursery",,-1.3237421440695072,51.383706582211765,Thursday,10:05,10:30,FREQ=WEEKLY;INTERVAL=3,2019-10-10,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,K,Greenham,Woodlands Nursery,"GREENHAM, Woodlands Nursery, New Greenham Park",,-1.2806967951716932,51.372273545830275,Thursday,10:45,11:15,FREQ=WEEKLY;INTERVAL=3,2019-10-10,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,K,Thatcham,Crookham Park,"THATCHAM, Crookham Park",,-1.2346368974433042,51.3766755800431,Thursday,11:25,12:10,FREQ=WEEKLY;INTERVAL=3,2019-10-10,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,K,Thatcham,Thornford Park,"THATCHAM, Thornford Park",,-1.2487536824520271,51.379716221920454,Thursday,13:20,14:20,FREQ=WEEKLY;INTERVAL=3,2019-10-10,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,K,Thatcham,"Maltings, Betteridge Rd","THATCHAM, Maltings, Betteridge Rd",,-1.245675529459339,51.39740132255361,Thursday,14:35,15:00,FREQ=WEEKLY;INTERVAL=3,2019-10-10,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,K,Thatcham,"Nevil Ct, The Moors","THATCHAM, Nevil Ct, The Moors",,-1.2601905401255251,51.39936410701745,Thursday,15:10,15:30,FREQ=WEEKLY;INTERVAL=3,2019-10-10,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,K,Thatcham,"Tigers Nursery, Henwick Court","THATCHAM, Tigers Nursery, Henwick Court",,-1.290781774938849,51.409480057260865,Thursday,15:40,16:10,FREQ=WEEKLY;INTERVAL=3,2019-10-10,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,L,Wash Common,Community Centre,"WASH COMMON, Community Centre",,-1.3481498277063806,51.379115165242126,Friday,14:00,16:00,FREQ=WEEKLY;INTERVAL=3,2019-10-11,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,O,Newbury,Willow Close,"NEWBURY, Willow Close",,-1.3275226403128986,51.39343045140823,Monday,09:45,10:05,FREQ=WEEKLY;INTERVAL=3,2019-10-14,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,O,Newbury,Carnarvon Place,"NEWBURY, Carnarvon Place",,-1.3280239566766299,51.39453032098994,Monday,10:10,11:00,FREQ=WEEKLY;INTERVAL=3,2019-10-14,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,O,Newbury,Ashridge Court,"NEWBURY, Ashridge Court",,-1.3218806430886891,51.3968777663816,Monday,11:15,12:20,FREQ=WEEKLY;INTERVAL=3,2019-10-14,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,O,Newbury,Fair Close Centre,"NEWBURY, Fair Close Centre",,-1.3261851792231314,51.396331967194214,Monday,13:30,14:10,FREQ=WEEKLY;INTERVAL=3,2019-10-14,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,O,Newbury,Mallard Court,"NEWBURY, Mallard Court",,-1.3292113160123706,51.40081336709444,Monday,14:20,15:00,FREQ=WEEKLY;INTERVAL=3,2019-10-14,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,O,Newbury,Harvest Green,"NEWBURY, Harvest Green",,-1.3363601213820675,51.3925636494364,Monday,15:10,16:00,FREQ=WEEKLY;INTERVAL=3,2019-10-14,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,P,Boxford,Teddy Bears Pre-School (term time only),"BOXFORD, Teddy Bears Pre-School (term time only)",,-1.393556744782741,51.44304714873289,Tuesday,10:00,10:25,FREQ=WEEKLY;INTERVAL=3,2019-10-15,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,P,Boxford,Southfields,"BOXFORD, Southfields",,-1.3907607714199075,51.439067333950895,Tuesday,10:30,10:50,FREQ=WEEKLY;INTERVAL=3,2019-10-15,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,P,Hungerford,"Bear Water, Charnham St","HUNGERFORD, Bear Water, Charnham St",,-1.515529720018733,51.41829387439644,Tuesday,11:05,11:50,FREQ=WEEKLY;INTERVAL=3,2019-10-15,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,P,Hungerford,"Day Centre, Ramsbury Drive","HUNGERFORD, Day Centre, Ramsbury Drive",,-1.510886752200613,51.412717753607794,Tuesday,12:00,12:20,FREQ=WEEKLY;INTERVAL=3,2019-10-15,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,P,Hungerford,"Lindley Lodge/Redwood House, Coldharbour Road","HUNGERFORD, Lindley Lodge/Redwood House, Coldharbour Road",,-1.5120984783876747,51.40559240193077,Tuesday,13:30,14:15,FREQ=WEEKLY;INTERVAL=3,2019-10-15,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,P,Inkpen,Craven Rd,"INKPEN, Craven Rd",,-1.4925538029601362,51.384118194509,Tuesday,14:30,14:50,FREQ=WEEKLY;INTERVAL=3,2019-10-15,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,P,Inkpen,Inkpen School,"INKPEN, Inkpen School",,-1.471576372063225,51.378900240951936,Tuesday,15:05,16:00,FREQ=WEEKLY;INTERVAL=3,2019-10-15,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,Q,Aldermaston,Forsters,"ALDERMASTON, Forsters",,-1.1545832608731796,51.3835168350552,Wednesday,09:15,09:50,FREQ=WEEKLY;INTERVAL=3,2019-10-16,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,Q,Beech Hill,Memorial Hall,"BEECH HILL, Memorial Hall",,-0.9980272718343899,51.3740824324442,Wednesday,10:15,11:00,FREQ=WEEKLY;INTERVAL=3,2019-10-16,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,Q,Stratfield Mortimer,"Glenapp Grange, West End Rd","STRATFIELD MORTIMER, Glenapp Grange, West End Rd",,-1.0680988126810882,51.37603629747497,Wednesday,11:15,11:40,FREQ=WEEKLY;INTERVAL=3,2019-10-16,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,Q,Burghfield,"Blands Court, School Lane","BURGHFIELD, Blands Court, School Lane",,-1.0616279535077597,51.397385400336965,Wednesday,11:50,12:10,FREQ=WEEKLY;INTERVAL=3,2019-10-16,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,Q,Burghfield,"Highfield Court, Tarragon Way","BURGHFIELD, Highfield Court, Tarragon Way",,-1.0543877622707734,51.39926047646162,Wednesday,12:15,12:45,FREQ=WEEKLY;INTERVAL=3,2019-10-16,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,Q,Englefield,The Old Firestation Nursery,"ENGLEFIELD, The Old Fire Station Nursery",,-1.0973061651398925,51.44552009420196,Wednesday,14:00,14:25,FREQ=WEEKLY;INTERVAL=3,2019-10-16,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,Q,Padworth,Wharfside,"PADWORTH, Wharfside",,-1.1350989044956885,51.40022542557024,Wednesday,14:35,15:00,FREQ=WEEKLY;INTERVAL=3,2019-10-16,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,Q,Beenham,Stoneyfield,"BEENHAM, Stoneyfield",,-1.1508490949139782,51.416022306434556,Wednesday,15:15,16:00,FREQ=WEEKLY;INTERVAL=3,2019-10-16,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,R,Stockcross,Village Hall,"STOCKCROSS, Village Hall",,-1.3779139977193111,51.414623417095925,Thursday,10:00,10:20,FREQ=WEEKLY;INTERVAL=3,2019-10-17,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,R,Welford,Welford and Wickham C.E. Primary School,"WELFORD, Welford and Wickham C.E. Primary School",,-1.4319289366633312,51.44419040225401,Thursday,10:30,11:15,FREQ=WEEKLY;INTERVAL=3,2019-10-17,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,R,Great Shefford,Great Shefford Under Fives Village Hall,"GREAT SHEFFORD, Great Shefford Under Fives Village Hall",,-1.4482765783874714,51.476424436393614,Thursday,11:30,12:30,FREQ=WEEKLY;INTERVAL=3,2019-10-17,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,R,Great Shefford,Fettiplace,"GREAT SHEFFORD, Fettiplace",,-1.4442302891706298,51.47644130609426,Thursday,12:35,12:55,FREQ=WEEKLY;INTERVAL=3,2019-10-17,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,R,Great Shefford,Shefford Primary School,"GREAT SHEFFORD, Shefford Primary School Wantage Rd",,-1.4432370631657658,51.47878340292183,Thursday,14:00,14:45,FREQ=WEEKLY;INTERVAL=3,2019-10-17,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,R,East Garston,Village Hall,"EAST GARSTON, Village Hall",,-1.474965400538255,51.488298886750826,Thursday,15:00,15:15,FREQ=WEEKLY;INTERVAL=3,2019-10-17,,http://info.westberks.gov.uk/mobilelibraries
West Berkshire,Mobile,R,Speen,Marshalls Court off Speen Lane,"SPEEN, Marshalls Court off Speen Lane",,-1.3463593709745345,51.41000086698699,Thursday,15:40,16:10,FREQ=WEEKLY;INTERVAL=3,2019-10-17,,http://info.westberks.gov.uk/mobilelibraries
