organisation,mobile,route,community,stop,address,postcode,geox,geoy,day,type,arrival,departure,frequency,start,end,exceptions,timetable
Midlothian,Mobile,Week 2 Monday,Auchendinny 1,Auchendinny 1,Auchendinny 1,,-3.1918145,55.8478081,Monday,Public,9:30,9:45,FREQ=WEEKLY;INTERVAL=2,2020-03-02,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Tuesday,Newbattle Abbey Crescent 1,Newbattle Abbey Crescent 1,Newbattle Abbey Crescent 1,,-3.07857490000004,55.8768114,Tuesday,Public,13:15,13:30,FREQ=WEEKLY;INTERVAL=2,2020-02-25,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Tuesday,Newbattle Abbey Crescent 1,Newbattle Abbey Crescent 1,Newbattle Abbey Crescent 1,,-3.07857490000004,55.8768114,Tuesday,Public,13:15,13:30,FREQ=WEEKLY;INTERVAL=2,2020-03-03,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Tuesday,Newbattle Abbey Crescent 2,Newbattle Abbey Crescent 2,Newbattle Abbey Crescent 2,,-3.0739231,55.880474,Tuesday,Public,13:30,13:45,FREQ=WEEKLY;INTERVAL=2,2020-02-25,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Tuesday,Newbattle Abbey Crescent 2,Newbattle Abbey Crescent 2,Newbattle Abbey Crescent 2,,-3.0739231,55.880474,Tuesday,Public,13:30,13:45,FREQ=WEEKLY;INTERVAL=2,2020-03-03,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Tuesday,Maryburn Road,Maryburn Road,Maryburn Road,,-3.05246929999998,55.8809938,Tuesday,Public,14:00,14:30,FREQ=WEEKLY;INTERVAL=2,2020-02-25,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Tuesday,Maryburn Road,Maryburn Road,Maryburn Road,,-3.05246929999998,55.8809938,Tuesday,Public,14:00,14:30,FREQ=WEEKLY;INTERVAL=2,2020-03-03,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Tuesday,Salisbury View,Car park outside Salisbury View care home,"Car park outside Salisbury View care home, Salisbury View",,-3.0418482,55.8724439,Tuesday,Public,14:35,15:00,FREQ=WEEKLY;INTERVAL=2,2020-02-25,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Tuesday,Salisbury View,Car park outside Salisbury View care home,"Car park outside Salisbury View care home, Salisbury View",,-3.0418482,55.8724439,Tuesday,Public,14:35,15:00,FREQ=WEEKLY;INTERVAL=2,2020-03-03,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Tuesday,Dundas Crescent,Dundas Crescent,Dundas Crescent,,-3.08406830000001,55.8876303,Tuesday,Public,15:10,15:40,FREQ=WEEKLY;INTERVAL=2,2020-02-25,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Tuesday,Dundas Crescent,Dundas Crescent,Dundas Crescent,,-3.08406830000001,55.8876303,Tuesday,Public,15:10,15:40,FREQ=WEEKLY;INTERVAL=2,2020-03-03,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Tuesday,Weir Crescent,Lay by outside #23,"Lay by outside #23, Weir Crescent",,-3.08513640000001,55.8903565,Tuesday,Public,15:45,16:20,FREQ=WEEKLY;INTERVAL=2,2020-02-25,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Tuesday,Weir Crescent,Lay by outside #23,"Lay by outside #23, Weir Crescent",,-3.08513640000001,55.8903565,Tuesday,Public,15:45,16:20,FREQ=WEEKLY;INTERVAL=2,2020-03-03,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Wednesday,Milton Bridge,Milton Bridge,Milton Bridge,,-3.20066420000001,55.8492513,Wednesday,Public,9:30,10:00,FREQ=WEEKLY;INTERVAL=2,2020-02-26,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Wednesday,Milton Bridge,Milton Bridge,Milton Bridge,,-3.20066420000001,55.8492513,Wednesday,Public,9:30,10:00,FREQ=WEEKLY;INTERVAL=2,2020-03-04,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Wednesday,Greenlaw Grove,Greenlaw Grove,Greenlaw Grove,,-3.21065629999998,55.8468801,Wednesday,Public,10:00,10:20,FREQ=WEEKLY;INTERVAL=2,2020-02-26,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Wednesday,Greenlaw Grove,Greenlaw Grove,Greenlaw Grove,,-3.21065629999998,55.8468801,Wednesday,Public,10:00,10:20,FREQ=WEEKLY;INTERVAL=2,2020-03-04,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Wednesday,Stevenson Road,Stevenson Road,Stevenson Road,,-3.20676320000007,55.8463069,Wednesday,Public,10:25,10:55,FREQ=WEEKLY;INTERVAL=2,2020-02-26,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Wednesday,Stevenson Road,Stevenson Road,Stevenson Road,,-3.20676320000007,55.8463069,Wednesday,Public,10:25,10:55,FREQ=WEEKLY;INTERVAL=2,2020-03-04,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Wednesday,Scots Corner community centre,Scots Corner community centre,Scots Corner community centre,,-3.2081263,55.849494,Wednesday,Public,11:00,11:25,FREQ=WEEKLY;INTERVAL=2,2020-02-26,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Wednesday,Scots Corner community centre,Scots Corner community centre,Scots Corner community centre,,-3.2081263,55.849494,Wednesday,Public,11:00,11:25,FREQ=WEEKLY;INTERVAL=2,2020-03-04,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Wednesday,Aaron House Care Home,Aaron House Care Home,Aaron House Care Home,,-3.20661059999998,55.8397372,Wednesday,Public,11:30,12:00,FREQ=WEEKLY;INTERVAL=2,2020-02-26,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Wednesday,Aaron House Care Home,Aaron House Care Home,Aaron House Care Home,,-3.20661059999998,55.8397372,Wednesday,Public,11:30,12:00,FREQ=WEEKLY;INTERVAL=2,2020-03-04,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Wednesday,Cuikenburn,Cuikenburn,Cuikenburn,,-3.22883509999997,55.8379877,Wednesday,Public,12:40,13:10,FREQ=WEEKLY;INTERVAL=2,2020-02-26,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Wednesday,Cuikenburn,Cuikenburn,Cuikenburn,,-3.22883509999997,55.8379877,Wednesday,Public,12:40,13:10,FREQ=WEEKLY;INTERVAL=2,2020-03-04,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Wednesday,Eskvale Drive,Eskvale Drive,Eskvale Drive,,-3.20996779999996,55.8326715,Wednesday,Public,13:20,13:40,FREQ=WEEKLY;INTERVAL=2,2020-02-26,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Wednesday,Eskvale Drive,Eskvale Drive,Eskvale Drive,,-3.20996779999996,55.8326715,Wednesday,Public,13:20,13:40,FREQ=WEEKLY;INTERVAL=2,2020-03-04,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Wednesday,Salamanca Crescent,Salamanca Crescent,Salamanca Crescent,,-3.21310459999995,55.8428807,Wednesday,Public,13:50,14:10,FREQ=WEEKLY;INTERVAL=2,2020-02-26,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Wednesday,Salamanca Crescent,Salamanca Crescent,Salamanca Crescent,,-3.21310459999995,55.8428807,Wednesday,Public,13:50,14:10,FREQ=WEEKLY;INTERVAL=2,2020-03-04,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Wednesday,Boyd-Orr Drive,Boyd-Orr Drive,Boyd-Orr Drive,,-3.21703760000003,55.8428055,Wednesday,Public,14:15,14:45,FREQ=WEEKLY;INTERVAL=2,2020-02-26,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Wednesday,Boyd-Orr Drive,Boyd-Orr Drive,Boyd-Orr Drive,,-3.21703760000003,55.8428055,Wednesday,Public,14:15,14:45,FREQ=WEEKLY;INTERVAL=2,2020-03-04,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Thursday,Temple,Temple,Temple,,-3.0908309,55.8146238,Thursday,Public,9:20,9:50,FREQ=WEEKLY;INTERVAL=2,2020-02-27,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Thursday,Moorfoot Primary School,Moorfoot Primary School,Moorfoot Primary School,,-3.02221650000001,55.8215752,Thursday,Public,10:05,10:30,FREQ=WEEKLY;INTERVAL=2,2020-02-27,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Thursday,Middleton,Middleton,Middleton,,-3.02394300000003,55.8203884,Thursday,Public,10:30,10:45,FREQ=WEEKLY;INTERVAL=2,2020-02-27,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Thursday,Cranston Nursery,Cranston Nursery,Cranston Nursery,,-2.99240120000002,55.8720541,Thursday,Public,11:00,11:20,FREQ=WEEKLY;INTERVAL=2,2020-02-27,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Thursday,Edgehead Road,Edgehead Road,Edgehead Road,,-3.00029749999999,55.8742799,Thursday,Public,11:25,11:55,FREQ=WEEKLY;INTERVAL=2,2020-02-27,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Thursday,Clover Nursery,Clover Nursery,Clover Nursery,,-2.89882039999998,55.8390034,Thursday,Public,12:10,12:40,FREQ=WEEKLY;INTERVAL=2,2020-02-27,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Thursday,Woodburn Terrace,Woodburn Terrace,Woodburn Terrace,,-3.04660630000001,55.8917758,Thursday,Public,13:30,14:15,FREQ=WEEKLY;INTERVAL=2,2020-02-27,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Thursday,Kippielaw Road,Kippielaw Road,Kippielaw Road,,-3.05233039999996,55.8856235,Thursday,Public,14:20,15:20,FREQ=WEEKLY;INTERVAL=2,2020-02-27,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Thursday,Wester Kippielaw Drive,Wester Kippielaw Drive,Wester Kippielaw Drive,,-3.05642320000004,55.8874809,Thursday,Public,15:30,16:15,FREQ=WEEKLY;INTERVAL=2,2020-02-27,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Thursday,Whitecraig Primary School,Whitecraig Primary School,Whitecraig Primary School,,-3.03779399999996,55.9195496,Thursday,Public,9:30,10:30,FREQ=WEEKLY;INTERVAL=2,2020-03-05,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Thursday,Whitecraig,Whitecraig,Whitecraig,,-3.0358731,55.9199672,Thursday,Public,10:35,11:05,FREQ=WEEKLY;INTERVAL=2,2020-03-05,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Thursday,Macmerry,Macmerry,Macmerry,,-2.9108367,55.9412969,Thursday,Public,11:20,12:30,FREQ=WEEKLY;INTERVAL=2,2020-03-05,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Thursday,Pencaitland 1,Pencaitland 1,Pencaitland 1,,-2.88588709999999,55.9104235,Thursday,Public,13:20,13:45,FREQ=WEEKLY;INTERVAL=2,2020-03-05,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Thursday,Pencaitland 2,Pencaitland 2,Pencaitland 2,,-2.89585250000005,55.9085006,Thursday,Public,13:20,14:50,FREQ=WEEKLY;INTERVAL=2,2020-03-05,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Thursday,East Saltoun,"Parked opposite red telephone box, Main Street","Parked opposite red telephone box, Main Street, East Saltoun",,-2.83991666666668,55.8998888888889,Thursday,Public,15:00,15:30,FREQ=WEEKLY;INTERVAL=2,2020-03-05,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Friday,Cousland 1,Cousland 1,Cousland 1,,-2.99998140000002,55.9040978,Friday,Public,9:45,10:00,FREQ=WEEKLY;INTERVAL=2,2020-02-28,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Friday,Cousland 2,Cousland 2,Cousland 2,,-2.99558379999996,55.9050879,Friday,Public,10:00,10:15,FREQ=WEEKLY;INTERVAL=2,2020-02-28,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Friday,Cousland 3,Cousland 3,Cousland 3,,-2.9987059,55.903725,Friday,Public,10:15,10:30,FREQ=WEEKLY;INTERVAL=2,2020-02-28,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Friday,Humbie,Humbie,Humbie,,-2.86743999999999,55.854323,Friday,Public,10:50,12:30,FREQ=WEEKLY;INTERVAL=2,2020-02-28,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Friday,Roman Camp Way,Roman Camp Way,Roman Camp Way,,-2.96639970000001,55.8653139,Friday,Public,13:40,14:10,FREQ=WEEKLY;INTERVAL=2,2020-02-28,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Friday,Chapel,Chapel,Chapel,,-2.96962629999996,55.8678313,Friday,Public,14:15,15:00,FREQ=WEEKLY;INTERVAL=2,2020-02-28,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 1 Friday,Crichton Terrace,Crichton Terrace,Crichton Terrace,,-2.96891700000003,55.8663004,Friday,Public,15:05,16:00,FREQ=WEEKLY;INTERVAL=2,2020-02-28,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Friday,Cousland 1,Cousland 1,Cousland 1,,-2.99998140000002,55.9040978,Friday,Public,9:45,10:00,FREQ=WEEKLY;INTERVAL=2,2020-03-06,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Friday,Cousland 2,Cousland 2,Cousland 2,,-2.99558379999996,55.9050879,Friday,Public,10:00,10:15,FREQ=WEEKLY;INTERVAL=2,2020-03-06,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Friday,Cousland 3,Cousland 3,Cousland 3,,-2.9987059,55.903725,Friday,Public,10:15,10:30,FREQ=WEEKLY;INTERVAL=2,2020-03-06,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Friday,Gifford,Parked in the Square,"Parked in the Square, Gifford",,-2.74744444444445,55.9030833333333,Friday,Public,11:00,12:15,FREQ=WEEKLY;INTERVAL=2,2020-03-06,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Friday,Roman Camp Way,Roman Camp Way,Roman Camp Way,,-2.96639970000001,55.8653139,Friday,Public,13:40,14:10,FREQ=WEEKLY;INTERVAL=2,2020-03-06,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Friday,Chapel Place,Chapel Place,Chapel Place,,-2.96962629999996,55.8678313,Friday,Public,14:15,15:00,FREQ=WEEKLY;INTERVAL=2,2020-03-06,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
Midlothian,Mobile,Week 2 Friday,Crichton Terrace,Crichton Terrace,Crichton Terrace,,-2.96891700000003,55.8663004,Friday,Public,15:05,16:00,FREQ=WEEKLY;INTERVAL=2,2020-03-06,,,https://www.midlothian.gov.uk/info/427/libraries/446/mobile_library
