WKT,destination_stop,destination_stop_latitude,destination_stop_longitude,distance,duration,mobile,origin_stop,origin_stop_latitude,origin_stop_longitude,route
"LINESTRING (0.488721 52.284932,0.488872 52.285473,0.487839 52.285608,0.48753 52.285653,0.4872 52.285729,0.48616 52.285897,0.485975 52.285942,0.485723 52.285937,0.485481 52.285875,0.485119 52.286019,0.484722 52.286132,0.484194 52.28624,0.483961 52.286288,0.48374 52.286333,0.483085 52.286391,0.481034 52.286616,0.479849 52.286697,0.476834 52.28668,0.47614 52.286756,0.475897 52.286782,0.474932 52.286941,0.473842 52.287167,0.472396 52.287678,0.471719 52.288073,0.471562 52.288186,0.471315 52.288356,0.471139 52.288478,0.470972 52.288489,0.470802 52.28859,0.470787 52.288665,0.47055 52.288815,0.470418 52.288887,0.469601 52.289177,0.469157 52.289299,0.46823 52.289584,0.467614 52.289721,0.466232 52.28997,0.462818 52.290502,0.459567 52.290988,0.457042 52.291448,0.455908 52.29173,0.453685 52.292439,0.453408 52.292563,0.452917 52.292822,0.452346 52.293062,0.451853 52.293213,0.451329 52.293239,0.451091 52.293213,0.450694 52.293134,0.450061 52.293582,0.449364 52.294114,0.448864 52.294495,0.447942 52.295193,0.446789 52.295878,0.446197 52.296315,0.442028 52.300191,0.441875 52.300246,0.441746 52.30026,0.441632 52.300253,0.439818 52.29953,0.439718 52.299514,0.439535 52.299511,0.439376 52.299566,0.439246 52.299643,0.438415 52.300507,0.438344 52.300557,0.437788 52.300939,0.437777 52.300947,0.437691 52.301004,0.436658 52.301719,0.43642 52.301891,0.436203 52.302102,0.436169 52.302132,0.435505 52.302747,0.435194 52.303037)",Village Hall,"52.30304685443801","0.4352199079995104",4538.4,337.7,CMOB,Dane Hill,"52.284922628426344","0.48881520458034045",C10
"LINESTRING (0.435194 52.303037,0.435505 52.302747,0.436169 52.302132,0.436203 52.302102,0.43642 52.301891,0.436047 52.301922,0.435733 52.30183,0.435016 52.301565,0.434182 52.301203,0.430948 52.299828,0.430637 52.29962,0.43051 52.299378,0.429783 52.296967,0.429771 52.296513,0.43004 52.295966,0.430095 52.29588,0.430275 52.295061,0.430471 52.293878,0.429676 52.293304,0.426851 52.291481,0.426792 52.291319,0.42708 52.291136,0.429708 52.288683,0.429893 52.288402,0.429782 52.288352,0.429643 52.288289,0.421332 52.285712,0.42064 52.285451,0.412683 52.281498,0.412364 52.281332,0.412223 52.281267,0.411605 52.281005,0.411444 52.280942)",Roman Way,"52.280963893593196","0.4114213911606834",3558.3,291.3,CMOB,Village Hall,"52.30304685443801","0.4352199079995104",C10
"LINESTRING (0.411444 52.280942,0.410948 52.280749,0.410456 52.280591,0.410224 52.280601,0.409464 52.280735,0.409331 52.280742,0.408859 52.280928,0.40852 52.281093,0.407949 52.281517,0.407641 52.28182,0.407538 52.281905,0.407355 52.282125,0.407005 52.282661,0.406976 52.283214,0.406949 52.283493,0.406896 52.283777,0.406814 52.283996,0.406706 52.28424,0.406467 52.284672,0.406256 52.284939,0.406231 52.2854,0.405996 52.286361,0.405811 52.286635,0.405099 52.286941,0.404456 52.28717,0.403151 52.287136,0.402422 52.287243,0.402112 52.287257,0.401841 52.287181,0.401249 52.286959,0.40069 52.287021,0.400431 52.287074,0.39891 52.287586,0.39855 52.287693,0.396355 52.288434,0.394097 52.28961,0.393663 52.289846,0.393275 52.290111,0.392678 52.290655,0.392216 52.290932,0.391937 52.291013,0.391753 52.291035,0.391602 52.291042,0.391602 52.290967,0.391536 52.290864,0.391395 52.290808,0.391272 52.290796,0.391121 52.290805,0.391019 52.290862,0.390951 52.290944,0.390974 52.291065,0.39105 52.291145,0.391173 52.291199,0.39078 52.292164,0.390547 52.292695,0.389964 52.293637,0.389691 52.294253,0.389619 52.294511,0.38955 52.294621,0.389413 52.294605,0.389279 52.294609,0.389136 52.294655,0.389029 52.294745,0.389012 52.29483,0.389037 52.294902,0.389135 52.294986,0.389273 52.295023,0.389129 52.295402,0.388834 52.296224,0.388783 52.296367,0.388282 52.29759,0.388278 52.2976,0.388219 52.297739,0.38796 52.298372,0.38717 52.300205,0.386928 52.300781,0.386857 52.30112,0.386806 52.30164,0.386775 52.302093,0.386648 52.30276,0.385857 52.305054,0.385572 52.305657,0.385467 52.305848,0.385346 52.305997,0.385162 52.306238,0.384947 52.306459,0.384732 52.306651,0.384549 52.306798,0.38446 52.306962,0.384237 52.307289,0.384016 52.3076,0.383905 52.307741,0.383553 52.308187,0.383404 52.308398,0.382899 52.309117,0.382503 52.309647,0.382075 52.310201,0.38191 52.310425,0.382108 52.310512,0.38298 52.310948,0.383178 52.311045,0.382617 52.311508,0.382624 52.311588,0.382642 52.311641,0.382706 52.311696,0.382849 52.311763)",Harry Palmer,"52.311768373770235","0.38284221745220204",4625.6,396.2,CMOB,Roman Way,"52.280963893593196","0.4114213911606834",C10
"LINESTRING (0.382849 52.311763,0.382706 52.311696,0.382642 52.311641,0.382624 52.311588,0.382617 52.311508,0.383178 52.311045,0.383705 52.311286,0.384755 52.311762,0.384871 52.311774,0.385 52.311757,0.38578 52.311479,0.385868 52.311461,0.386038 52.311449,0.386274 52.311467,0.386311 52.31147,0.386864 52.31159,0.387476 52.311687,0.387643 52.311697,0.387841 52.311695,0.388098 52.311675,0.3885 52.311639,0.388774 52.311599,0.389344 52.311475,0.389572 52.311431,0.389824 52.311388,0.389876 52.31138,0.39034 52.311312,0.390594 52.311276,0.39071 52.311263,0.391455 52.311177,0.392409 52.311093,0.393513 52.310942,0.393928 52.310893,0.394637 52.310847,0.395408 52.31082,0.396181 52.310811,0.396817 52.310818,0.400126 52.310896,0.401099 52.310921,0.402393 52.310955,0.402847 52.310962,0.404023 52.310977,0.405039 52.311001,0.405904 52.311097,0.406368 52.311169,0.406514 52.311191)",Mildenhall Road,"52.311157066688","0.4065283711928075",1737.8,170.2,CMOB,Harry Palmer,"52.311768373770235","0.38284221745220204",C10
"LINESTRING (0.406514 52.311191,0.408136 52.311442,0.41063 52.311832,0.410699 52.31184,0.411594 52.312081,0.412539 52.312328,0.415 52.312985,0.415134 52.313021,0.416051 52.313266,0.419863 52.314338,0.422157 52.314902,0.422832 52.315068,0.423972 52.315272,0.424917 52.315459,0.427202 52.316148,0.427489 52.316267,0.427614 52.316355,0.427717 52.316463,0.427759 52.316642,0.427717 52.316804,0.42703 52.317775,0.426986 52.317957,0.426736 52.318168,0.426346 52.319058,0.425919 52.319893,0.425539 52.320333,0.425194 52.320688,0.424627 52.321494,0.424358 52.322706,0.424176 52.323069,0.422136 52.325037,0.421547 52.325636,0.420738 52.326303,0.420089 52.326882,0.419527 52.32751,0.41852 52.328864,0.418041 52.329527,0.417727 52.330102,0.417241 52.330913,0.41627 52.332294,0.416134 52.332488,0.415786 52.33303,0.414947 52.334581,0.414418 52.335446,0.414099 52.335888,0.413573 52.33652,0.41321 52.337294,0.412526 52.338491,0.412337 52.338647,0.412107 52.338783,0.411927 52.338969,0.411812 52.339088,0.411374 52.339676,0.411139 52.339985,0.410921 52.340241,0.410381 52.340956,0.410072 52.341323,0.409854 52.341651,0.409674 52.342005,0.409678 52.342173,0.409747 52.342301,0.40987 52.342387,0.410066 52.342484,0.410256 52.34253)",Church Street,"52.34254977406536","0.41024293046801874",4762,363.9,CMOB,Mildenhall Road,"52.311157066688","0.4065283711928075",C10
"LINESTRING (0.410256 52.34253,0.410066 52.342484,0.40987 52.342387,0.409747 52.342301,0.409678 52.342173,0.409674 52.342005,0.409854 52.341651,0.410072 52.341323,0.410381 52.340956,0.410921 52.340241,0.411139 52.339985,0.411374 52.339676,0.411812 52.339088,0.411369 52.338897,0.410783 52.338671,0.410533 52.338568,0.410319 52.338441,0.410053 52.338192,0.409832 52.337846,0.409496 52.337188,0.408381 52.335077,0.408338 52.33499,0.407476 52.333377,0.40658 52.331658,0.406537 52.331569,0.405868 52.330151,0.405642 52.329631,0.405588 52.329507,0.405378 52.329057,0.405229 52.328726,0.404686 52.327652,0.403774 52.325888,0.39958 52.317912,0.398524 52.315915,0.398042 52.315298,0.397575 52.314778,0.397387 52.314637,0.397184 52.314537,0.396906 52.314428,0.396713 52.314289,0.396585 52.314113,0.396013 52.312745,0.395815 52.312271,0.395654 52.311764,0.395592 52.31151,0.395413 52.310857,0.395408 52.31082,0.395381 52.31062,0.394921 52.309725,0.394802 52.309139,0.39475 52.308732,0.394716 52.30836,0.39469 52.307973,0.394634 52.307383,0.394582 52.307231,0.394485 52.307113,0.394367 52.307018,0.393981 52.306936,0.393127 52.306834,0.391941 52.306707,0.391735 52.306685,0.390776 52.306586,0.39043 52.306563,0.390139 52.30654,0.389859 52.306532,0.389642 52.306525,0.389308 52.306517,0.388782 52.306525,0.387521 52.306533,0.387042 52.306502,0.386973 52.306497,0.386618 52.306454,0.386154 52.306345,0.385645 52.306294,0.38524 52.306256,0.385162 52.306238,0.384947 52.306459,0.384732 52.306651,0.384549 52.306798,0.384443 52.306771,0.383873 52.306612,0.383199 52.306396,0.382567 52.306171,0.38148 52.305807,0.380258 52.305455,0.379103 52.305171,0.37855 52.305041,0.37767 52.304863,0.375023 52.304332,0.374309 52.304183,0.374194 52.304157,0.374055 52.304096,0.373841 52.304027,0.373776 52.30399,0.37372 52.303952,0.373707 52.303918,0.373692 52.303894,0.373677 52.303877,0.373607 52.303827,0.373528 52.303796,0.373337 52.30378,0.373299 52.303786,0.373262 52.303794,0.373219 52.303807,0.373022 52.303826,0.372719 52.303834,0.372484 52.30382,0.372187 52.303759,0.371129 52.303539,0.370336 52.303391,0.369904 52.303306,0.366719 52.302672,0.366673 52.302661,0.365303 52.302384,0.360954 52.301517,0.359672 52.301242,0.358946 52.301019,0.358109 52.300681,0.357423 52.300295,0.357211 52.300168,0.35625 52.299452,0.355972 52.299233,0.354203 52.297872,0.353623 52.297479,0.351692 52.296258,0.350984 52.295668,0.35043 52.29507,0.349299 52.293745,0.348237 52.292321,0.346907 52.291166,0.344885 52.289786,0.344675 52.289644,0.343399 52.288878,0.342444 52.288305,0.339766 52.286387,0.338375 52.285283,0.336987 52.284212,0.335707 52.283293,0.335471 52.283123,0.334678 52.282436,0.334327 52.28211,0.333347 52.281186,0.333226 52.281052,0.332367 52.280377,0.33212 52.280182,0.331724 52.279857,0.331271 52.279482,0.331029 52.279289,0.330454 52.278812,0.330229 52.2786,0.329626 52.278147,0.329516 52.277952,0.329228 52.277817,0.32853 52.277244,0.328163 52.276938,0.327986 52.276789,0.327467 52.276395,0.327398 52.276318,0.327357 52.276273,0.32735 52.276154,0.327378 52.275949,0.327385 52.275904,0.327424 52.275374,0.327466 52.275256,0.327542 52.275132,0.327612 52.274917,0.327631 52.27478,0.327626 52.274592,0.327587 52.274357,0.32751 52.274176,0.327458 52.27411,0.327302 52.273954,0.327223 52.27386,0.3272 52.273789,0.327194 52.273215,0.32721 52.272918,0.327307 52.272465,0.327398 52.27216,0.327404 52.272141,0.327458 52.271882,0.327495 52.271659,0.32752 52.271506,0.327564 52.271185,0.327634 52.270939,0.327677 52.270834,0.327719 52.270732,0.327796 52.270623,0.32791 52.270522,0.328438 52.270211,0.328656 52.270053,0.328969 52.269747,0.329129 52.269553,0.329258 52.269357,0.329348 52.269159,0.32939 52.268953,0.329404 52.268718,0.329397 52.268606,0.329305 52.268438,0.329202 52.268288,0.329047 52.268161,0.328881 52.268072,0.328568 52.267906,0.328256 52.267706,0.327972 52.267505,0.327832 52.267388,0.327638 52.267225,0.327016 52.266647,0.326453 52.266245,0.326318 52.266166,0.32614 52.266059,0.325707 52.265811,0.324916 52.265315,0.323955 52.264783,0.323731 52.264688,0.322722 52.264376,0.322349 52.26424,0.322034 52.264095,0.321688 52.263892,0.321212 52.263572,0.32102 52.263445,0.320868 52.263344,0.319676 52.262511,0.317248 52.26084,0.316425 52.260304,0.31618 52.260162,0.313752 52.258873,0.311301 52.25789,0.307128 52.256269,0.306441 52.256008,0.305588 52.255663,0.304953 52.255394,0.304614 52.255229,0.304156 52.254961,0.30394 52.254806,0.303563 52.254517,0.303357 52.254357,0.303084 52.254142,0.302585 52.253753,0.301751 52.25306,0.300943 52.25238,0.300878 52.252323,0.300151 52.251608,0.299696 52.251191,0.299385 52.250928,0.299007 52.250648,0.298394 52.25026,0.297786 52.249926,0.297292 52.249691,0.296791 52.249487,0.29646 52.249364,0.295548 52.249082,0.29509 52.248962,0.292919 52.248514,0.292257 52.248358,0.291658 52.248199,0.290678 52.247839,0.290346 52.247693,0.289567 52.247346,0.289481 52.247298,0.28792 52.246362,0.286934 52.245769,0.285774 52.245053,0.285004 52.244489,0.284504 52.244107,0.282462 52.242416,0.282117 52.242013,0.281727 52.241568,0.281566 52.241382,0.281175 52.240979,0.280924 52.240771,0.280624 52.240605,0.28041 52.240528,0.280138 52.240505,0.279642 52.240745,0.279516 52.240788,0.279361 52.240798,0.279228 52.240772,0.278935 52.240623,0.278531 52.240323,0.278185 52.239964,0.27803 52.239804,0.277911 52.239704,0.277733 52.23967,0.277525 52.239693,0.277326 52.239749,0.277201 52.239823,0.276857 52.240103,0.276316 52.240517,0.276124 52.240631,0.275717 52.240868,0.275318 52.241085,0.274173 52.241645,0.273121 52.242059,0.273021 52.242097,0.272928 52.242127,0.272743 52.24218,0.272179 52.242332,0.271828 52.242392,0.271473 52.242407,0.271195 52.242397,0.271046 52.242382,0.270595 52.242299,0.270342 52.242224,0.270001 52.2421,0.269653 52.241966,0.269096 52.241759,0.268612 52.2416,0.267603 52.241316,0.264075 52.240445,0.262959 52.240183,0.262355 52.240067,0.262327 52.24015,0.262133 52.241015,0.261715 52.241812,0.261022 52.242579)",Longmeadow,"52.24254128392992","0.26091033777876327",17647.8,1526.4,CMOB,Church Street,"52.34254977406536","0.41024293046801874",C10
"LINESTRING (0.261022 52.242579,0.261715 52.241812,0.262133 52.241015,0.262327 52.24015,0.262355 52.240067,0.261331 52.2399,0.26004 52.239621,0.256292 52.238764,0.252968 52.238016,0.250026 52.237339,0.248503 52.236999,0.248054 52.236882,0.248031 52.236972,0.247915 52.237276,0.247896 52.237327,0.247742 52.23773,0.247935 52.237859,0.249243 52.238065,0.249343 52.238146,0.249217 52.238506,0.249162 52.238687,0.248851 52.239622,0.248739 52.240069)",Northfields,"52.24006050189637","0.24864416937954195",1771,257.3,CMOB,Longmeadow,"52.24254128392992","0.26091033777876327",C10
"LINESTRING (0.248739 52.240069,0.248666 52.240364,0.247918 52.240263,0.247044 52.240117,0.246917 52.240411,0.246809 52.240474,0.246688 52.240533,0.246562 52.240552,0.246443 52.240554,0.246321 52.240548,0.245441 52.240403,0.245371 52.240398,0.245324 52.240403,0.245236 52.240467,0.244821 52.240888,0.244716 52.240984)",Post Office,"52.24098413906068","0.24471593126030192",373.6,89.7,CMOB,Northfields,"52.24006050189637","0.24864416937954195",C10
"LINESTRING (0.244716 52.240984,0.244821 52.240888,0.245236 52.240467,0.245324 52.240403,0.245371 52.240398,0.245441 52.240403,0.246321 52.240548,0.246443 52.240554,0.246562 52.240552,0.246688 52.240533,0.246809 52.240474,0.246917 52.240411,0.247044 52.240117,0.247196 52.239613,0.247478 52.238493,0.247672 52.237924,0.247689 52.237878,0.247742 52.23773,0.247896 52.237327,0.247915 52.237276,0.248031 52.236972,0.248054 52.236882,0.246639 52.236384,0.245373 52.235902,0.244941 52.235734,0.243451 52.235176,0.24303 52.235031,0.242506 52.234839,0.239736 52.233915,0.238717 52.233498,0.23791 52.233071,0.23701 52.23251,0.236603 52.232232,0.236243 52.231938,0.236156 52.231867,0.235287 52.231056,0.234566 52.230102,0.234238 52.229754,0.233931 52.229428,0.233369 52.228958,0.232882 52.228587,0.231639 52.227884,0.228959 52.226301,0.227648 52.225111,0.226364 52.22398,0.226264 52.223898,0.225261 52.223076,0.225602 52.222993,0.225575 52.222752,0.225471 52.2226,0.224756 52.221985,0.224929 52.221912)",Wheelwright Close,"52.22188679006455","0.2249012171884808",2989.3,347.4,CMOB,Post Office,"52.24098413906068","0.24471593126030192",C10
"LINESTRING (0.11044 52.195738,0.11024 52.195744,0.110282 52.196029,0.110335 52.196522,0.109911 52.196546,0.109652 52.196561,0.109009 52.196599,0.108504 52.196629,0.108368 52.196637,0.108274 52.196643,0.108018 52.19666,0.107657 52.196687,0.107171 52.19672,0.106341 52.196767,0.106171 52.196776,0.105865 52.196793,0.105541 52.19681,0.104839 52.196852,0.104766 52.196855,0.10463 52.196862,0.104467 52.196871,0.103995 52.196902,0.103172 52.196977,0.102841 52.197021,0.102393 52.197088,0.102135 52.197131,0.101594 52.19723,0.100736 52.197428,0.100716 52.197435,0.100668 52.197446,0.100539 52.197477,0.099747 52.19766,0.097995 52.198065,0.096566 52.198345,0.096028 52.198459,0.095183 52.198569,0.09479 52.198592,0.0946 52.198598,0.094155 52.198602,0.093304 52.198558,0.092777 52.198496,0.092251 52.198403,0.091964 52.198333,0.091666 52.198259,0.091341 52.198172,0.089281 52.197614,0.087576 52.197115,0.086686 52.196769,0.086134 52.196498,0.085553 52.196165,0.084609 52.195559,0.082628 52.194359,0.081961 52.193998,0.081922 52.193942,0.08023 52.192903,0.079611 52.192466,0.078838 52.191854,0.078774 52.191749,0.078754 52.191572,0.078831 52.191417,0.078861 52.19128,0.078836 52.191175,0.078743 52.191046,0.07863 52.190963,0.078493 52.190901,0.078403 52.190874,0.078234 52.190846,0.077563 52.190715,0.077474 52.19069,0.077255 52.190586,0.076609 52.190101,0.076431 52.189953,0.076054 52.189565,0.075891 52.189368,0.075601 52.188971,0.075492 52.188764,0.075387 52.188519,0.075308 52.18825,0.075264 52.1879,0.075262 52.187598,0.075313 52.187232,0.075391 52.186932,0.075683 52.185731,0.076101 52.18472,0.076534 52.183762,0.077383 52.182112,0.079236 52.179161,0.080493 52.177469,0.082363 52.175213,0.082792 52.174775,0.083491 52.173989,0.084188 52.173285,0.084778 52.172738,0.085047 52.172482,0.086356 52.171317,0.087976 52.169981,0.089234 52.169072,0.090777 52.167934,0.091271 52.16759,0.091697 52.167298,0.093269 52.166233,0.095855 52.164621,0.096438 52.164298,0.096846 52.164051,0.099856 52.162369,0.102388 52.160971,0.10376 52.160162,0.104371 52.159768,0.104808 52.159455,0.105277 52.159109,0.106051 52.158471,0.106984 52.157562,0.107478 52.157055,0.107896 52.156581,0.108518 52.155805,0.109001 52.155081,0.109452 52.154291,0.109931 52.153241,0.110151 52.152622,0.110437 52.151286,0.110483 52.150952,0.110521 52.150608,0.110585 52.149759,0.110575 52.1491,0.11051 52.148562,0.110199 52.146914,0.110124 52.146487,0.110017 52.145907,0.109935 52.145244,0.109873 52.144474,0.10989 52.143654,0.109893 52.143224,0.109933 52.142628,0.11 52.142125,0.110102 52.141593,0.110339 52.140607,0.110474 52.140246,0.110589 52.1399,0.111228 52.138423,0.111787 52.137412,0.112592 52.136218,0.114481 52.133978,0.115671 52.132601,0.119426 52.12832,0.120435 52.127207,0.121208 52.126298,0.122366 52.124889,0.124415 52.122465,0.124855 52.121898,0.125531 52.12095,0.126514 52.119124,0.126808 52.118433,0.127044 52.117735,0.127344 52.116628,0.127516 52.11589,0.127784 52.113894,0.127837 52.113259,0.128038 52.112322,0.128213 52.111659,0.128434 52.111005,0.128702 52.11034,0.129071 52.10954,0.129911 52.108037,0.130346 52.107426,0.130925 52.106683,0.133622 52.103582,0.135273 52.10173,0.136072 52.101042,0.137031 52.100228,0.137398 52.09992,0.137847 52.099542,0.138076 52.099378,0.138318 52.099311,0.138554 52.099265,0.13865 52.099252,0.138757 52.09923,0.139041 52.099121,0.139185 52.099015,0.139282 52.098891,0.139327 52.098756,0.139326 52.098687,0.139302 52.098601,0.139258 52.098524,0.139194 52.098452,0.139013 52.098331,0.138769 52.098216,0.138203 52.097982,0.138015 52.097915,0.137819 52.097873,0.137613 52.097862,0.13751 52.097867,0.137365 52.097888,0.137062 52.097901,0.136883 52.097901,0.136545 52.097859,0.136244 52.097781,0.136021 52.097693,0.135354 52.097415,0.13499 52.097276,0.133773 52.09685,0.133155 52.096654,0.13308 52.09663,0.132794 52.096533,0.132602 52.096481,0.132259 52.096389,0.131942 52.096313,0.130767 52.095912,0.128102 52.095024,0.127832 52.09493,0.127723 52.094896,0.127077 52.094691,0.126444 52.094451,0.125751 52.094165,0.124954 52.093687,0.124086 52.093209,0.12387 52.093368,0.123529 52.093571,0.123411 52.093619,0.123491 52.093717,0.123623 52.093812,0.123813 52.093914,0.123972 52.093996,0.124259 52.094167,0.124551 52.094329,0.124577 52.094343,0.124686 52.094402)","Whitehall Gardens, Heathfield","52.09439370530654","0.12469722743856802",15695.9,1098.3,CMOB,Lammas Court,"52.195656178136254","0.11043317687083098",C11
