WKT,destination_stop,destination_stop_latitude,destination_stop_longitude,distance,duration,mobile,origin_stop,origin_stop_latitude,origin_stop_longitude,route
"LINESTRING (-3.184229 52.93302,-3.184229 52.93302,-3.184174 52.932947,-3.184987 52.93271,-3.185603 52.932529,-3.185694 52.932502,-3.186039 52.932393,-3.187393 52.931952,-3.187941 52.93177,-3.188627 52.93157,-3.188788 52.931545,-3.189237 52.93109,-3.18946 52.930865,-3.189788 52.930555,-3.190007 52.930051,-3.190325 52.929085,-3.190417 52.928892,-3.190417 52.928544,-3.190341 52.928187,-3.190252 52.927989,-3.189991 52.927593,-3.189337 52.92631,-3.189526 52.925682,-3.190125 52.924884,-3.19054 52.924134,-3.191006 52.922712,-3.192151 52.920815,-3.19256 52.920137,-3.19388 52.918553,-3.195023 52.917009,-3.195739 52.915947,-3.196048 52.915632,-3.196379 52.915478,-3.19731 52.915214,-3.197926 52.914923,-3.198131 52.914746,-3.19821 52.914477)",Bus Stop,"52.914505","-3.198468",2451.7,163.4,Mobile 1,Cynddelw School,"52.93303","-3.184459",Route 13
"LINESTRING (-3.19821 52.914477,-3.198231 52.914406,-3.198502 52.913969,-3.198932 52.913551,-3.199218 52.912726,-3.199325 52.912058,-3.199085 52.911324,-3.198526 52.910428,-3.19848 52.910071,-3.19841 52.909313,-3.198381 52.908794,-3.198491 52.908421,-3.198542 52.908248,-3.198717 52.907823,-3.198869 52.907623,-3.199063 52.907499,-3.199194 52.907452,-3.199371 52.907418,-3.201312 52.907105,-3.202766 52.906824,-3.203457 52.906568,-3.205448 52.905705,-3.205571 52.905582,-3.206236 52.904609,-3.207272 52.904148,-3.208386 52.903375,-3.208985 52.902385,-3.209541 52.9019,-3.209829 52.9013,-3.210625 52.900807,-3.211035 52.900388,-3.211131 52.900042,-3.211232 52.899701,-3.211367 52.899572,-3.211604 52.899345,-3.212432 52.899011,-3.213624 52.898348,-3.214466 52.898024,-3.214575 52.897969,-3.215477 52.897398,-3.216448 52.897092,-3.217615 52.896429,-3.218101 52.896241,-3.218463 52.896161,-3.219732 52.895979,-3.222915 52.895665,-3.22361 52.895607,-3.224068 52.895585,-3.224022 52.895919,-3.224105 52.896176,-3.224238 52.896696,-3.224269 52.89686)",Bus Stop,"52.896834","-3.22465",3245.4,208.4,Mobile 1,Bus Stop,"52.914505","-3.198468",Route 13
"LINESTRING (-3.224269 52.89686,-3.224238 52.896696,-3.224105 52.896176,-3.224022 52.895919,-3.224068 52.895585,-3.224444 52.895546,-3.225796 52.895357,-3.226638 52.895225,-3.227341 52.895056,-3.22825 52.894909,-3.230461 52.894521,-3.230902 52.894431,-3.231022 52.894384,-3.231988 52.893807,-3.232116 52.893756,-3.232977 52.893516,-3.236426 52.892328,-3.236982 52.892188,-3.237397 52.892084,-3.238919 52.891489,-3.239797 52.890856,-3.241828 52.88989,-3.243015 52.889239,-3.243523 52.888918,-3.244453 52.888566,-3.245788 52.888213,-3.246562 52.888128,-3.247267 52.887838,-3.249551 52.887443,-3.249879 52.88746,-3.250704 52.88758,-3.251939 52.887572,-3.25268 52.887642,-3.252845 52.88763,-3.2529 52.887587,-3.25314 52.887302,-3.253366 52.887024,-3.253584 52.886788,-3.253623 52.886752,-3.254026 52.886379,-3.254185 52.886287,-3.254303 52.886274,-3.254483 52.88623,-3.25458 52.886172)",West Arms,"52.886227","-3.25467",2546,184.3,Mobile 1,Bus Stop,"52.896834","-3.22465",Route 13
"LINESTRING (-3.25458 52.886172,-3.254483 52.88623,-3.254303 52.886274,-3.254185 52.886287,-3.254026 52.886379,-3.253623 52.886752,-3.253584 52.886788,-3.253366 52.887024,-3.25314 52.887302,-3.2529 52.887587,-3.252845 52.88763,-3.25268 52.887642,-3.251939 52.887572,-3.250704 52.88758,-3.249879 52.88746,-3.249551 52.887443,-3.247267 52.887838,-3.246562 52.888128,-3.245788 52.888213,-3.244453 52.888566,-3.243523 52.888918,-3.243015 52.889239,-3.241828 52.88989,-3.239797 52.890856,-3.238919 52.891489,-3.237397 52.892084,-3.236982 52.892188,-3.236426 52.892328,-3.232977 52.893516,-3.232116 52.893756,-3.231988 52.893807,-3.231022 52.894384,-3.230902 52.894431,-3.230461 52.894521,-3.22825 52.894909,-3.227341 52.895056,-3.226638 52.895225,-3.225796 52.895357,-3.224444 52.895546,-3.224068 52.895585,-3.22361 52.895607,-3.222915 52.895665,-3.219732 52.895979,-3.218463 52.896161,-3.218101 52.896241,-3.217615 52.896429,-3.216448 52.897092,-3.215477 52.897398,-3.214575 52.897969,-3.214466 52.898024,-3.213624 52.898348,-3.212432 52.899011,-3.211604 52.899345,-3.211367 52.899572,-3.211232 52.899701,-3.211131 52.900042,-3.211035 52.900388,-3.210625 52.900807,-3.209829 52.9013,-3.209541 52.9019,-3.208985 52.902385,-3.208386 52.903375,-3.207272 52.904148,-3.206236 52.904609,-3.205571 52.905582,-3.205448 52.905705,-3.203457 52.906568,-3.202766 52.906824,-3.201312 52.907105,-3.199371 52.907418,-3.199194 52.907452,-3.199063 52.907499,-3.198869 52.907623,-3.198717 52.907823,-3.198542 52.908248,-3.198491 52.908421,-3.198381 52.908794,-3.19841 52.909313,-3.19848 52.910071,-3.198526 52.910428,-3.199085 52.911324,-3.199325 52.912058,-3.199218 52.912726,-3.198932 52.913551,-3.198502 52.913969,-3.198231 52.914406,-3.198131 52.914746,-3.197926 52.914923,-3.19731 52.915214,-3.196379 52.915478,-3.196048 52.915632,-3.195739 52.915947,-3.195023 52.917009,-3.19388 52.918553,-3.19256 52.920137,-3.192151 52.920815,-3.191006 52.922712,-3.19054 52.924134,-3.190125 52.924884,-3.189526 52.925682,-3.189337 52.92631,-3.189991 52.927593,-3.190252 52.927989,-3.190341 52.928187,-3.190417 52.928544,-3.190417 52.928892,-3.190325 52.929085,-3.190007 52.930051,-3.189788 52.930555,-3.18946 52.930865,-3.189237 52.93109,-3.188788 52.931545,-3.188627 52.93157,-3.187941 52.93177,-3.187393 52.931952,-3.186039 52.932393,-3.186297 52.93268,-3.186484 52.932623)",Cae'r Ysgol,"52.932516","-3.186394",7851.9,512,Mobile 1,West Arms,"52.886227","-3.25467",Route 13
"LINESTRING (-3.032236 53.079181,-3.032575 53.079097,-3.0316 53.078069,-3.032029 53.077931,-3.032686 53.077719,-3.032062 53.077133,-3.031452 53.076561,-3.031408 53.07652,-3.031146 53.07605,-3.030776 53.075466,-3.030435 53.074929,-3.030161 53.074589,-3.029903 53.074269,-3.02964 53.073944,-3.029575 53.073863,-3.028341 53.072545,-3.027776 53.071682,-3.027061 53.070589,-3.027008 53.07051,-3.026788 53.070148,-3.025743 53.068436,-3.025494 53.068044,-3.025365 53.067841,-3.025048 53.067298,-3.023872 53.065676,-3.023815 53.065595,-3.023146 53.065049,-3.022203 53.064272,-3.021888 53.064062,-3.021442 53.063737,-3.020735 53.063363,-3.019751 53.062647,-3.019383 53.062212,-3.019336 53.062103,-3.019151 53.061679,-3.01899 53.061195,-3.018909 53.06091,-3.018847 53.060832,-3.017522 53.059154,-3.016061 53.05839,-3.015303 53.057887,-3.013978 53.057008,-3.013171 53.056359,-3.013066 53.056129,-3.013015 53.055955,-3.013003 53.055798,-3.01305 53.05539,-3.012967 53.055249,-3.012895 53.055213,-3.012781 53.055158,-3.012595 53.055159,-3.01248 53.055182,-3.012412 53.055204,-3.012368 53.055257,-3.012181 53.055346,-3.012033 53.05539,-3.011911 53.055427,-3.011799 53.055443,-3.01171 53.055447,-3.011536 53.055432,-3.011389 53.055404,-3.010617 53.055209,-3.010532 53.055173,-3.010401 53.055069,-3.010328 53.054973,-3.010292 53.054883,-3.010269 53.054731,-3.010224 53.054594,-3.010148 53.054482,-3.009953 53.054334,-3.009685 53.054224,-3.009559 53.054194,-3.009354 53.054162,-3.00911 53.054134,-3.009012 53.054145,-3.008913 53.054144,-3.008788 53.05412,-3.00868 53.054076,-3.008598 53.054014,-3.008551 53.05394,-3.008542 53.053877,-3.008558 53.053814,-3.008475 53.053632,-3.00807 53.053216,-3.007917 53.053081,-3.007896 53.053065,-3.007674 53.052898,-3.007164 53.052573,-3.007035 53.052498,-3.006803 53.052384,-3.006748 53.052357,-3.006616 53.052298,-3.005589 53.051862,-3.005165 53.051695,-3.005243 53.051629,-3.005534 53.051333,-3.005676 53.051256,-3.005867 53.051238,-3.005975 53.051191,-3.006304 53.050764,-3.006209 53.050635,-3.006196 53.050529,-3.006217 53.05048,-3.005692 53.050337)",Wisteria Court,"53.050157","-3.005828",4064.3,433,Mobile 1,Caer Haf,"53.07903","-3.032133",Route 14
"LINESTRING (-3.005692 53.050337,-3.006217 53.05048,-3.006196 53.050529,-3.006209 53.050635,-3.006304 53.050764,-3.005975 53.051191,-3.005867 53.051238,-3.005676 53.051256,-3.005534 53.051333,-3.005243 53.051629,-3.005165 53.051695,-3.004307 53.051285,-3.003852 53.051108,-3.003739 53.051064,-3.00346 53.050928,-3.003319 53.050856,-3.003169 53.050741,-3.003016 53.05059,-3.002951 53.05052,-3.002821 53.050434,-3.002687 53.050361,-3.002385 53.05022,-3.002283 53.050165,-3.002183 53.050113,-3.002091 53.050063,-3.001732 53.04987,-3.001677 53.049834,-3.001021 53.049134,-3.000843 53.048928,-3.000739 53.048837,-3.000606 53.048726,-3.000518 53.048644,-3.00038 53.048522,-3.000278 53.04843,-3.000048 53.048288,-2.9995 53.048065,-2.999261 53.047982,-2.998982 53.047897,-2.99868 53.047841,-2.998464 53.047849,-2.998271 53.047901,-2.998064 53.047988,-2.997052 53.048879,-2.995782 53.049984,-2.995653 53.050171,-2.99561 53.050231,-2.995524 53.050407,-2.995428 53.050473,-2.995417 53.050487,-2.995402 53.0505,-2.995439 53.050649,-2.995907 53.051202,-2.996091 53.051429,-2.996222 53.051639,-2.996383 53.051946,-2.996432 53.052058,-2.99701 53.051801,-2.99752 53.051564,-2.997749 53.051742,-2.997775 53.051953,-2.997775 53.051953)",Springfields,"53.05198","-2.997501",1534.3,235.1,Mobile 1,Wisteria Court,"53.050157","-3.005828",Route 14
"LINESTRING (-2.997775 53.051953,-2.997775 53.051953,-2.997749 53.051742,-2.99752 53.051564,-2.99701 53.051801,-2.996432 53.052058,-2.996383 53.051946,-2.996222 53.051639,-2.996091 53.051429,-2.995907 53.051202,-2.995439 53.050649,-2.995303 53.050526,-2.995273 53.050523,-2.995245 53.050516,-2.995214 53.050502,-2.995181 53.050458,-2.995183 53.050434,-2.995191 53.050419,-2.995204 53.050406,-2.995224 53.050393,-2.995248 53.050383,-2.995283 53.050375,-2.995309 53.050374,-2.995336 53.050376,-2.995494 53.050266,-2.995572 53.050222,-2.995653 53.050171,-2.995782 53.049984,-2.997052 53.048879,-2.998064 53.047988,-2.998285 53.047768,-2.998288 53.047671,-2.998172 53.047521,-2.99804 53.047449,-2.997624 53.04722,-2.997403 53.047135,-2.996763 53.046917,-2.996223 53.046736,-2.996108 53.0467,-2.995873 53.046582,-2.995856 53.04649,-2.996128 53.046095,-2.996222 53.045941,-2.996242 53.045877,-2.996247 53.045822,-2.996221 53.045772,-2.996162 53.045719,-2.995699 53.04564,-2.99546 53.045607,-2.995375 53.045588,-2.995255 53.04552,-2.995192 53.045446,-2.995169 53.045419,-2.995088 53.045298,-2.995355 53.044941,-2.995516 53.044725,-2.995098 53.044612,-2.994745 53.044471,-2.994571 53.04439,-2.994245 53.044238,-2.993968 53.044017,-2.993516 53.043547,-2.993242 53.04337,-2.992564 53.042997,-2.992166 53.042821,-2.992065 53.042782,-2.991807 53.04267,-2.991251 53.04248,-2.990723 53.042324,-2.99042 53.042246,-2.990458 53.042102,-2.990413 53.041804,-2.990393 53.041724,-2.990366 53.041614,-2.990283 53.041404,-2.990143 53.041182,-2.990097 53.041097,-2.99005 53.04097,-2.988655 53.040913,-2.988406 53.040854,-2.988054 53.040801,-2.987822 53.040753,-2.98754 53.040681,-2.987464 53.040662,-2.986689 53.04046,-2.986148 53.040319,-2.985917 53.040249,-2.984894 53.03989,-2.984467 53.039652,-2.983538 53.038992,-2.983086 53.038668,-2.982434 53.038181,-2.981925 53.037783,-2.982223 53.037551,-2.982344 53.03743,-2.982491 53.037261,-2.982114 53.036673,-2.982014 53.036466,-2.981924 53.036225,-2.981957 53.036169,-2.982177 53.035966,-2.982371 53.035837,-2.982994 53.035764,-2.983161 53.03573,-2.983698 53.03564,-2.983853 53.035876,-2.983734 53.035897,-2.983695 53.035962)",Sylvester Court,"53.035959","-2.983634",2837.9,360,Mobile 1,Springfields,"53.05198","-2.997501",Route 14
"LINESTRING (-2.983695 53.035962,-2.983734 53.035897,-2.983853 53.035876,-2.983698 53.03564,-2.983161 53.03573,-2.982994 53.035764,-2.982371 53.035837,-2.982177 53.035966,-2.981957 53.036169,-2.981924 53.036225,-2.982014 53.036466,-2.982114 53.036673,-2.982491 53.037261,-2.982344 53.03743,-2.982223 53.037551,-2.981925 53.037783,-2.982434 53.038181,-2.983086 53.038668,-2.983538 53.038992,-2.984467 53.039652,-2.984894 53.03989,-2.985917 53.040249,-2.986148 53.040319,-2.986689 53.04046,-2.987464 53.040662,-2.98754 53.040681,-2.987822 53.040753,-2.988054 53.040801,-2.988406 53.040854,-2.988655 53.040913,-2.99005 53.04097,-2.990097 53.041097,-2.990143 53.041182,-2.990283 53.041404,-2.990366 53.041614,-2.990393 53.041724,-2.990413 53.041804,-2.990458 53.042102,-2.99042 53.042246,-2.990723 53.042324,-2.991251 53.04248,-2.991807 53.04267,-2.992065 53.042782,-2.992166 53.042821,-2.992564 53.042997,-2.993242 53.04337,-2.993516 53.043547,-2.993968 53.044017,-2.994245 53.044238,-2.994571 53.04439,-2.994745 53.044471,-2.995098 53.044612,-2.995516 53.044725,-2.995355 53.044941,-2.995088 53.045298,-2.995169 53.045419,-2.995192 53.045446,-2.995255 53.04552,-2.995375 53.045588,-2.99546 53.045607,-2.995699 53.04564,-2.996162 53.045719,-2.996221 53.045772,-2.996247 53.045822,-2.996242 53.045877,-2.996222 53.045941,-2.996128 53.046095,-2.995856 53.04649,-2.995873 53.046582,-2.996108 53.0467,-2.996223 53.046736,-2.996763 53.046917,-2.997403 53.047135,-2.997624 53.04722,-2.99804 53.047449,-2.998172 53.047521,-2.998362 53.047627,-2.998404 53.047686,-2.998415 53.047725,-2.998418 53.047747,-2.998384 53.047821,-2.998271 53.047901,-2.998064 53.047988,-2.997052 53.048879,-2.995782 53.049984,-2.995653 53.050171,-2.99561 53.050231,-2.995524 53.050407,-2.995428 53.050473,-2.995417 53.050487,-2.995402 53.0505,-2.995439 53.050649,-2.995907 53.051202,-2.996091 53.051429,-2.996222 53.051639,-2.996383 53.051946,-2.996432 53.052058,-2.996452 53.052149,-2.996526 53.052406,-2.996699 53.052904,-2.996895 53.053137,-2.996988 53.053247,-2.997122 53.053353,-2.997371 53.05355,-2.997428 53.053595,-2.997913 53.053958,-2.998085 53.054107,-2.998405 53.054344,-2.998609 53.054502,-2.998924 53.054774,-2.999049 53.054893,-2.999263 53.054852,-2.999413 53.054862,-2.999524 53.054944,-2.999505 53.0551,-2.99953 53.055279,-2.999734 53.055628,-3.000187 53.055931,-3.000862 53.056207,-3.001186 53.056526,-3.001387 53.05665,-3.001606 53.056807,-3.00181 53.057015,-3.002078 53.057307,-3.002273 53.057479,-3.00253 53.057715,-3.002783 53.057899,-3.002958 53.057991,-3.003086 53.058059,-3.003376 53.058166,-3.003728 53.058251,-3.00406 53.058228,-3.004213 53.058413,-3.004684 53.058754,-3.004993 53.058978,-3.004764 53.059625,-3.004705 53.059829,-3.004466 53.060446,-3.004205 53.060409)",Colliery Road,"53.060527","-3.004159",3889.1,454.3,Mobile 1,Sylvester Court,"53.035959","-2.983634",Route 14
"LINESTRING (-3.069418 52.975734,-3.069564 52.975378,-3.069581 52.975284,-3.06956 52.975194,-3.069482 52.975109,-3.070028 52.974743,-3.0704 52.974536,-3.070496 52.974484,-3.07055 52.974444,-3.070576 52.974401,-3.070535 52.97438,-3.0705 52.974333,-3.07052 52.974274,-3.07057 52.974244,-3.070615 52.974232,-3.070736 52.974245,-3.070798 52.974297,-3.070803 52.974322,-3.070896 52.974317,-3.071038 52.974288,-3.071148 52.974235,-3.071586 52.974007,-3.071952 52.973701,-3.072443 52.973192,-3.073015 52.972558,-3.073144 52.972421,-3.073195 52.972384,-3.073246 52.972354,-3.073313 52.972333,-3.073487 52.972318,-3.073658 52.972325,-3.074252 52.972413,-3.074915 52.972598,-3.075161 52.972689,-3.07564 52.972919,-3.075899 52.973085,-3.075944 52.973136,-3.075953 52.973189,-3.075943 52.973242,-3.075899 52.9733,-3.075819 52.973393,-3.07574 52.973571,-3.075683 52.973937,-3.075644 52.974161,-3.075638 52.974565,-3.075679 52.975677,-3.075804 52.976266,-3.07583 52.976558,-3.075769 52.976753,-3.075652 52.976941,-3.075392 52.977249,-3.075266 52.977516,-3.075197 52.977689,-3.075164 52.977848,-3.075158 52.978041,-3.075247 52.978263,-3.075385 52.97888,-3.075408 52.978982,-3.075428 52.979054,-3.075477 52.979267,-3.075655 52.979651,-3.075806 52.979973,-3.075838 52.980165,-3.075875 52.980429,-3.075844 52.980442,-3.074702 52.980856,-3.073357 52.981264,-3.072581 52.981611,-3.071307 52.982218,-3.069774 52.982661,-3.069345 52.982803,-3.069475 52.98285,-3.069837 52.982887,-3.070653 52.982905,-3.070885 52.982873)",Bethania Road,"52.982716","-3.070826",2158.5,161.7,Mobile 1,Llys-y-Graig,"52.975794","-3.069821",Route 15
"LINESTRING (-3.070885 52.982873,-3.070653 52.982905,-3.069837 52.982887,-3.069475 52.98285,-3.069345 52.982803,-3.068563 52.983041,-3.068048 52.983183,-3.067225 52.983426,-3.066776 52.983587,-3.066092 52.983807,-3.065438 52.983997,-3.064708 52.984195,-3.064431 52.984282,-3.062828 52.984792,-3.061714 52.985073,-3.061061 52.985255,-3.060548 52.985376,-3.059245 52.985534,-3.057628 52.985684,-3.057362 52.985703,-3.056901 52.985721,-3.056559 52.985724,-3.055948 52.985688,-3.055153 52.985608,-3.054125 52.985466,-3.05228 52.985166,-3.051313 52.984994,-3.050703 52.984916,-3.049881 52.984848,-3.048985 52.9848,-3.048726 52.984789,-3.047505 52.984754,-3.046546 52.984777,-3.046472 52.98483,-3.046383 52.984862,-3.04627 52.984876,-3.046154 52.984865,-3.045723 52.985114,-3.044891 52.985445,-3.044709 52.985484,-3.044133 52.985617,-3.043767 52.985681,-3.043592 52.985722,-3.043215 52.985803,-3.042503 52.986065,-3.041791 52.986303,-3.041664 52.98635,-3.04155 52.986392,-3.041277 52.986494,-3.041107 52.986559,-3.040952 52.986589,-3.040744 52.986586,-3.040627 52.986578,-3.040319 52.986545,-3.040111 52.986534,-3.039973 52.986544,-3.03986 52.986561,-3.039756 52.986591,-3.039664 52.986626,-3.039525 52.986723,-3.039493 52.986775,-3.039345 52.987012,-3.039183 52.987227,-3.039165 52.987251,-3.038855 52.987701,-3.038749 52.987876,-3.038628 52.988055,-3.038514 52.988203,-3.038369 52.988358,-3.038216 52.988511,-3.038076 52.988654,-3.037865 52.988915,-3.037744 52.989145,-3.037687 52.989312,-3.037632 52.989554,-3.037627 52.989716,-3.037305 52.99034,-3.037316 52.990467,-3.03737 52.990595,-3.037676 52.991262,-3.038002 52.991455,-3.038354 52.990967)",St: Michael's Close,"52.991047","-3.038659",2874.7,242.9,Mobile 1,Bethania Road,"52.982716","-3.070826",Route 15
"LINESTRING (-3.038354 52.990967,-3.038002 52.991455,-3.038089 52.991699,-3.037899 52.99175,-3.038066 52.992113,-3.038149 52.992258,-3.038378 52.992535,-3.039271 52.993476,-3.039574 52.994026,-3.039651 52.99424,-3.039965 52.994858,-3.040215 52.995168,-3.040985 52.995805,-3.041125 52.995998,-3.04147 52.996303,-3.041796 52.996726,-3.041974 52.997121,-3.041969 52.997237,-3.041881 52.999209,-3.041813 53.000732,-3.042007 53.001155,-3.042333 53.001869,-3.042553 53.002349,-3.042764 53.00281,-3.042855 53.003093,-3.043211 53.003994,-3.04334 53.00435,-3.043495 53.004804,-3.043621 53.005196,-3.04413 53.004992,-3.044662 53.004819,-3.04492 53.004735,-3.045957 53.004735,-3.046761 53.004735,-3.047111 53.004735,-3.047556 53.004735,-3.048059 53.004747,-3.048787 53.004772,-3.049064 53.004782,-3.049147 53.004785,-3.049344 53.004778,-3.049547 53.004757,-3.049918 53.004728,-3.050299 53.00472,-3.050722 53.004719,-3.051278 53.004735,-3.051702 53.004762,-3.052137 53.004823,-3.052446 53.004875,-3.053574 53.005223,-3.054052 53.005389,-3.055777 53.005823,-3.056042 53.005892,-3.056323 53.005944,-3.056543 53.005962,-3.056881 53.005977,-3.057227 53.005988,-3.057175 53.006454,-3.05709 53.006849,-3.057089 53.006987,-3.0571 53.007136,-3.057099 53.007301,-3.057106 53.007429,-3.057079 53.007758,-3.056987 53.008065,-3.056905 53.008275,-3.056743 53.008809,-3.057122 53.008799,-3.057374 53.008808,-3.057519 53.008854,-3.057606 53.008914,-3.057833 53.009254,-3.057876 53.009329,-3.058018 53.009583,-3.058039 53.009621,-3.058105 53.009737,-3.05826 53.01056,-3.058282 53.010676,-3.058322 53.010727,-3.058562 53.011029,-3.058758 53.011276,-3.05893 53.011577,-3.058985 53.011633,-3.059282 53.011937,-3.059496 53.012214,-3.059796 53.012604,-3.059994 53.012863,-3.06026 53.013208,-3.060279 53.013233,-3.060626 53.013711,-3.060498 53.013749,-3.060357 53.01376,-3.06013 53.013745,-3.059543 53.013679,-3.059455 53.01386)",Llys-y-Mynydd,"53.013833","-3.059299",3678.5,391.5,Mobile 1,St: Michael's Close,"52.991047","-3.038659",Route 15
"LINESTRING (-3.059455 53.01386,-3.059543 53.013679,-3.05937 53.013658,-3.05922 53.013661,-3.059064 53.013699,-3.058578 53.013846,-3.058439 53.013874,-3.057905 53.013964,-3.057601 53.014011,-3.057145 53.014085,-3.057136 53.014227,-3.056132 53.014287,-3.055957 53.014281,-3.055152 53.01419,-3.054989 53.014173,-3.054826 53.014201,-3.054505 53.014324,-3.054152 53.014406,-3.053662 53.014398,-3.053342 53.014377,-3.053013 53.014305,-3.053281 53.014154,-3.053538 53.014072,-3.053742 53.013962)",Plas-y- Delph,"53.014077","-3.054163",553.2,96.7,Mobile 1,Llys-y-Mynydd,"53.013833","-3.059299",Route 15
"LINESTRING (-3.009374 53.00329,-3.008845 53.003085,-3.00784 53.002644,-3.006772 53.00226,-3.005646 53.001921,-3.004815 53.001755,-3.003747 53.001672,-3.002921 53.001672,-3.002365 53.001703,-3.00191 53.001706,-3.00166 53.001651,-3.001352 53.001538,-3.000938 53.001376,-3.000226 53.00094,-3.000018 53.000727,-2.999814 53.000324,-2.999633 53.000095,-2.999322 52.999866,-2.998967 52.999687,-2.998623 52.999559,-2.998246 52.999462,-2.997807 52.999397,-2.993066 52.998844,-2.99161 52.998695,-2.991488 52.99869,-2.991091 52.998664,-2.990944 52.998669,-2.988362 52.998934,-2.987479 52.99891,-2.986825 52.998858,-2.986522 52.99886,-2.985203 52.999014,-2.984317 52.999097,-2.983689 52.999114,-2.980189 52.999078,-2.979736 52.999044,-2.979309 52.998966,-2.979106 52.998904,-2.978963 52.99886,-2.978209 52.998503,-2.977917 52.9984,-2.977619 52.998345,-2.976656 52.998238,-2.974814 52.998222,-2.97442 52.998197,-2.973821 52.998097,-2.973141 52.998049,-2.971947 52.997896,-2.971002 52.997749,-2.97075 52.997685,-2.970042 52.997398,-2.969241 52.997143,-2.969126 52.99712,-2.968984 52.997091,-2.968827 52.997083,-2.968732 52.997082,-2.968625 52.997093,-2.968508 52.997124,-2.968365 52.997161,-2.9662 52.997826,-2.963999 52.998465,-2.961261 52.999325,-2.960592 52.999609,-2.960462 52.999625,-2.960472 52.999656,-2.960437 52.999712,-2.960397 52.999731,-2.961033 53.000256,-2.961459 53.000672,-2.961574 53.000835,-2.961644 53.000995,-2.961682 53.001161,-2.961794 53.002279,-2.961793 53.002467,-2.96175 53.00271,-2.961688 53.002861,-2.961499 53.003197,-2.960943 53.004321,-2.960487 53.00504,-2.960307 53.005419,-2.960227 53.005753,-2.960219 53.005785,-2.960187 53.00618,-2.960185 53.008283,-2.960227 53.00989,-2.960195 53.010652,-2.960134 53.010917,-2.959853 53.011543,-2.959687 53.011823,-2.959465 53.012129,-2.959039 53.012641,-2.9588 53.013065,-2.958758 53.013154,-2.958686 53.013304,-2.958559 53.013628,-2.958524 53.013941,-2.958587 53.014231,-2.958746 53.014715,-2.958899 53.0159,-2.958894 53.016045,-2.958792 53.016526,-2.958717 53.016728,-2.95826 53.017599,-2.958202 53.017896,-2.958258 53.018098,-2.958698 53.018857,-2.958986 53.019463,-2.959011 53.019553,-2.958958 53.019874,-2.959009 53.02013,-2.959667 53.021459,-2.959775 53.022145,-2.959792 53.022255,-2.959818 53.02252,-2.959848 53.022676,-2.959614 53.022599,-2.959299 53.022513,-2.958963 53.02245,-2.958729 53.023074,-2.95854 53.023393,-2.958398 53.023667,-2.958061 53.024222,-2.958702 53.024363,-2.958911 53.024405)",Maelor View,"53.024563","-2.959087",6550.4,456.6,Mobile 1,Moreton Terrace,"53.003373","-3.009285",Route 2
"LINESTRING (-2.958911 53.024405,-2.958702 53.024363,-2.958061 53.024222,-2.958398 53.023667,-2.95854 53.023393,-2.958729 53.023074,-2.958963 53.02245,-2.958456 53.022385,-2.957656 53.02229,-2.957181 53.022219,-2.956593 53.022086,-2.956249 53.021981,-2.9554 53.021569,-2.954799 53.021301,-2.954638 53.021259,-2.953582 53.021181,-2.952692 53.020963,-2.952476 53.020941,-2.952467 53.021613,-2.952545 53.021682,-2.952593 53.021701,-2.953234 53.021893,-2.953364 53.0219)",Ridgeway,"53.021741","-2.953389",886.5,129.9,Mobile 1,Maelor View,"53.024563","-2.959087",Route 2
