WKT,destination_stop,destination_stop_latitude,destination_stop_longitude,distance,duration,mobile,origin_stop,origin_stop_latitude,origin_stop_longitude,route
"LINESTRING (-0.239178 51.573826,-0.239372 51.573883,-0.239776 51.57413,-0.240317 51.57458,-0.241071 51.575284,-0.240893 51.575291,-0.240407 51.575312,-0.239701 51.575316,-0.239409 51.575453,-0.238771 51.575873,-0.238513 51.576061,-0.238243 51.576211,-0.238127 51.576093,-0.238003 51.575958,-0.23792 51.575867,-0.237778 51.575786,-0.237139 51.575183,-0.236937 51.574983,-0.236752 51.574805,-0.236563 51.574596,-0.236293 51.574379,-0.235918 51.574078,-0.235473 51.573722,-0.23546 51.573711,-0.234403 51.57288,-0.234232 51.57296,-0.233758 51.573183,-0.233617 51.573249,-0.233265 51.573414,-0.232881 51.573583,-0.23218 51.574042,-0.232004 51.574133,-0.231786 51.57425,-0.23132 51.574407,-0.229893 51.574813,-0.229526 51.574918,-0.228617 51.575098,-0.228185 51.575174,-0.22812 51.575185,-0.227775 51.575246,-0.227561 51.575265,-0.227429 51.575221,-0.227222 51.574941,-0.227439 51.574867,-0.228062 51.574655,-0.228607 51.574469,-0.228684 51.574443,-0.228917 51.574364,-0.22899 51.574338,-0.229217 51.574261,-0.229296 51.574235,-0.229527 51.574156,-0.230527 51.573815,-0.230999 51.573672,-0.231237 51.573677,-0.231509 51.573799,-0.231643 51.57389,-0.231704 51.57393,-0.231889 51.574055)",Brent Park Road,"51.574077","-0.231851",1875.2,330.2,Mobile,Woolmead Avenue,"51.573845","-0.239164",Friday
"LINESTRING (-0.231889 51.574055,-0.232004 51.574133,-0.232204 51.574227,-0.232492 51.574237,-0.232934 51.574435,-0.233621 51.574875,-0.234062 51.57525,-0.234395 51.575619,-0.235577 51.576847,-0.235664 51.577094,-0.235813 51.577091,-0.235921 51.577075,-0.236095 51.577049,-0.237401 51.57687,-0.237798 51.576827,-0.238192 51.576735,-0.238593 51.576587,-0.238758 51.576738,-0.239219 51.577176,-0.239263 51.577219,-0.239625 51.577571,-0.239723 51.577657,-0.239811 51.577746,-0.239931 51.577864,-0.240175 51.578088,-0.240723 51.578604,-0.240847 51.578728,-0.24129 51.579074,-0.241393 51.579161,-0.241818 51.57952,-0.242133 51.579776,-0.242339 51.579944,-0.24269 51.5802,-0.242811 51.58029,-0.243013 51.580418,-0.243887 51.581021,-0.243924 51.581049,-0.243949 51.581068,-0.244529 51.581504,-0.244592 51.581552,-0.244711 51.58161,-0.245143 51.581887,-0.245346 51.582044,-0.245577 51.582223,-0.245583 51.582227,-0.245921 51.582513,-0.245993 51.582581,-0.246105 51.582687,-0.246345 51.582913,-0.246744 51.583244,-0.246803 51.583307,-0.246848 51.583345,-0.247521 51.583834,-0.248174 51.584295,-0.248223 51.584344,-0.248937 51.585053,-0.248605 51.585202,-0.248436 51.585232,-0.248246 51.585269,-0.247204 51.585382,-0.247069 51.585397,-0.246877 51.585417,-0.246591 51.585534,-0.246494 51.585569,-0.246396 51.585615,-0.246047 51.585879,-0.245708 51.586434,-0.245644 51.58652,-0.245258 51.587091,-0.245677 51.587138,-0.245803 51.587137,-0.246398 51.587134,-0.246555 51.587281,-0.247222 51.587715)",Woodfield Avenue,"51.587734","-0.247191",2376.7,349.3,Mobile,Brent Park Road,"51.574077","-0.231851",Friday
"LINESTRING (-0.19063 51.61495,-0.190525 51.615056,-0.189677 51.614859,-0.1896 51.614846,-0.18934 51.614781,-0.189209 51.614718,-0.18849 51.614362,-0.187826 51.61403,-0.187286 51.613815,-0.186822 51.613634,-0.186024 51.613405,-0.185412 51.613277,-0.184184 51.612938,-0.183529 51.612757,-0.18345 51.612721,-0.183212 51.612613,-0.182877 51.612272,-0.182474 51.612054,-0.182225 51.611857,-0.182096 51.611582,-0.18189 51.611345,-0.181521 51.611148,-0.180406 51.610627,-0.180247 51.610543,-0.180654 51.610249,-0.181581 51.609558,-0.181725 51.609458,-0.181941 51.609296,-0.182051 51.609208,-0.182884 51.608631,-0.182913 51.608611,-0.183477 51.608248,-0.183624 51.608153,-0.183752 51.608078,-0.184225 51.607789,-0.184266 51.607768,-0.184926 51.60736,-0.185491 51.607035,-0.185689 51.606897,-0.186264 51.606513,-0.186382 51.606429,-0.186541 51.606316,-0.186859 51.606111,-0.187388 51.605749,-0.18783 51.605471,-0.188111 51.605257,-0.188563 51.604879,-0.188833 51.604658,-0.188936 51.604581,-0.189219 51.604388,-0.189661 51.604083,-0.189856 51.603967,-0.190353 51.60366,-0.190553 51.603542,-0.190734 51.603423,-0.190921 51.603314,-0.191561 51.602865,-0.191838 51.602672,-0.191925 51.602611,-0.192243 51.602383,-0.192336 51.602317,-0.192629 51.602105,-0.192974 51.601859,-0.193124 51.601725,-0.193327 51.601585,-0.193373 51.601552,-0.193767 51.601251,-0.193921 51.601127,-0.194321 51.600801,-0.194505 51.600663,-0.194648 51.600546,-0.19516 51.600144,-0.195251 51.600059,-0.195315 51.599997,-0.195417 51.599905,-0.196141 51.599292,-0.196461 51.598998,-0.196509 51.598946,-0.196893 51.598525,-0.197043 51.598349,-0.197228 51.598132,-0.197413 51.597935,-0.197694 51.597573,-0.197707 51.597552,-0.197785 51.597432,-0.197985 51.597122,-0.198097 51.596905,-0.198254 51.596611,-0.198347 51.596344,-0.198422 51.596122,-0.198534 51.595747,-0.198689 51.595221,-0.198868 51.594542,-0.198896 51.594459,-0.198918 51.594375,-0.19901 51.594035,-0.199094 51.593735,-0.199266 51.593014,-0.199299 51.592875,-0.199361 51.592622,-0.199369 51.592593,-0.199387 51.59252,-0.199506 51.592054,-0.199529 51.591942,-0.199613 51.591535,-0.199705 51.591122,-0.199757 51.590749,-0.199776 51.590546,-0.199737 51.590422,-0.199771 51.590271,-0.199767 51.590147,-0.199634 51.589883,-0.19962 51.58983,-0.199631 51.589763,-0.199683 51.589717,-0.199771 51.589683,-0.199986 51.589676,-0.20014 51.589673,-0.200288 51.589669,-0.200604 51.589653,-0.200918 51.589621,-0.201248 51.589588,-0.201886 51.589519,-0.202202 51.589469,-0.20263 51.58936,-0.203263 51.589218,-0.203853 51.589078,-0.20452 51.588916,-0.204618 51.588884,-0.205769 51.588562,-0.206415 51.588413,-0.206841 51.588296,-0.207648 51.587994,-0.208114 51.587727,-0.208577 51.587406,-0.208865 51.587153,-0.209166 51.586833,-0.20935 51.586562,-0.209425 51.586438,-0.210085 51.585182,-0.210975 51.583289,-0.211114 51.582463,-0.211232 51.582007,-0.211372 51.581695,-0.211785 51.581132,-0.211926 51.580988,-0.212389 51.580532,-0.213126 51.579765,-0.213982 51.578969,-0.214469 51.578604,-0.214766 51.578376,-0.215285 51.578101,-0.215759 51.577862,-0.215904 51.577788,-0.216646 51.577332,-0.216935 51.577206,-0.217324 51.577057,-0.217603 51.576934,-0.217718 51.576843,-0.217743 51.576773,-0.217729 51.576747,-0.217705 51.5767,-0.217641 51.576639,-0.217567 51.576591,-0.217411 51.576531,-0.217077 51.576429,-0.216473 51.576258,-0.216325 51.576216,-0.216061 51.576138,-0.215826 51.576034,-0.215664 51.575943,-0.215561 51.575867,-0.21536 51.575719,-0.215182 51.575588,-0.214726 51.575279,-0.214497 51.575143,-0.214359 51.575081,-0.214188 51.574968,-0.213948 51.574808,-0.213647 51.574568,-0.213536 51.57443,-0.212884 51.573907,-0.211133 51.572355,-0.210036 51.571374,-0.209478 51.570845,-0.209152 51.570536,-0.208954 51.57033,-0.207594 51.568778,-0.2078 51.568718,-0.208072 51.568647,-0.208962 51.568168,-0.209776 51.567737,-0.21041 51.567393,-0.21071 51.56724)",Pennine Drive,"51.567281","-0.210765",7175.8,764.6,Mobile,Sussex Ring,"51.614956","-0.190647",Thursday
"LINESTRING (-0.21071 51.56724,-0.21041 51.567393,-0.209776 51.567737,-0.208962 51.568168,-0.208072 51.568647,-0.2078 51.568718,-0.208789 51.569895,-0.209382 51.57053,-0.210137 51.571266,-0.213072 51.573869,-0.213996 51.574612,-0.214212 51.574785,-0.214864 51.575112,-0.215141 51.575252,-0.216059 51.575678,-0.217235 51.57625,-0.218901 51.576985,-0.21989 51.57742,-0.22021 51.577563,-0.220687 51.577747,-0.22174 51.578156,-0.223552 51.578759,-0.223797 51.578858,-0.224345 51.579091,-0.224958 51.579413,-0.225338 51.579675,-0.2256 51.579907,-0.225763 51.58009,-0.226104 51.580516,-0.226329 51.58085,-0.2268 51.581499,-0.226936 51.581706,-0.226952 51.581742,-0.227002 51.581856,-0.227028 51.582011,-0.227037 51.582507,-0.227096 51.582733,-0.227609 51.582729,-0.228585 51.582624,-0.228713 51.582613,-0.229829 51.582515,-0.23108 51.582418,-0.232341 51.582343,-0.233081 51.582304,-0.233615 51.582276,-0.23408 51.58225,-0.23445 51.582274,-0.234542 51.582313,-0.23481 51.581987,-0.234865 51.58194,-0.235011 51.5818,-0.235136 51.581708,-0.235551 51.581459,-0.235735 51.581365,-0.235971 51.581245,-0.23625 51.581114,-0.23667 51.580917,-0.23685 51.580809,-0.237603 51.580332,-0.237695 51.580241,-0.237823 51.580143,-0.237951 51.580041,-0.238244 51.579807,-0.238403 51.579651,-0.238845 51.57922,-0.238948 51.579033,-0.238991 51.578911,-0.239025 51.578799,-0.239074 51.578653,-0.239153 51.578398,-0.239212 51.578283,-0.239389 51.578161,-0.239591 51.57804,-0.239931 51.577864,-0.240175 51.578088,-0.240723 51.578604,-0.240847 51.578728,-0.24129 51.579074,-0.241393 51.579161,-0.241818 51.57952,-0.242133 51.579776,-0.242339 51.579944,-0.24269 51.5802,-0.242811 51.58029,-0.243013 51.580418,-0.243887 51.581021,-0.243924 51.581049,-0.243949 51.581068,-0.244529 51.581504,-0.244592 51.581552,-0.244711 51.58161,-0.245143 51.581887,-0.245346 51.582044,-0.245577 51.582223,-0.245583 51.582227,-0.245921 51.582513,-0.245993 51.582581,-0.246105 51.582687,-0.246345 51.582913,-0.246744 51.583244,-0.246803 51.583307,-0.246848 51.583345,-0.247521 51.583834,-0.248174 51.584295,-0.249292 51.584012,-0.250091 51.583835,-0.250404 51.583769,-0.250335 51.583675,-0.250261 51.583037,-0.250247 51.582821,-0.250207 51.582423,-0.250551 51.582373)",Snowdon Drive,"51.582369","-0.250549",4791.5,495.9,Mobile,Pennine Drive,"51.567281","-0.210765",Thursday
"LINESTRING (-0.165689 51.588576,-0.165671 51.588471,-0.165357 51.588299,-0.16525 51.588385,-0.165056 51.588416,-0.164644 51.588411,-0.164415 51.58834,-0.16413 51.588339,-0.164037 51.588612,-0.16399 51.588925,-0.16393 51.589238,-0.163923 51.589445,-0.164142 51.589467,-0.164356 51.5895,-0.164557 51.589548,-0.164884 51.589617,-0.165031 51.589648,-0.165346 51.58969,-0.165953 51.589734,-0.167152 51.589817,-0.167369 51.589786,-0.16754 51.589732,-0.167878 51.589554,-0.168239 51.589284,-0.168427 51.589172,-0.168646 51.589042,-0.168793 51.589017,-0.168978 51.589007,-0.169486 51.589113,-0.169915 51.589291,-0.170257 51.589413,-0.170575 51.589514,-0.170998 51.589788,-0.17132 51.589936,-0.171733 51.590032,-0.17218 51.590197,-0.172206 51.590209,-0.172259 51.590234,-0.172567 51.59038,-0.172953 51.590563,-0.173015 51.590594,-0.173289 51.590729,-0.173772 51.590912,-0.174311 51.591049,-0.17468 51.591122,-0.175308 51.591246,-0.175619 51.591308,-0.176001 51.591347,-0.176085 51.591356,-0.176227 51.59137,-0.17654 51.591402,-0.177369 51.59148,-0.177436 51.591486,-0.17755 51.591497,-0.178161 51.591537,-0.17844 51.59163,-0.179139 51.591891,-0.179609 51.592066,-0.179742 51.592115,-0.180333 51.592331,-0.180851 51.592515,-0.180894 51.59253,-0.181414 51.592714,-0.181744 51.592873,-0.181816 51.592916,-0.181982 51.593014,-0.182209 51.59313,-0.182221 51.593136,-0.182894 51.593509,-0.183107 51.593624,-0.183852 51.59401,-0.183986 51.594063,-0.184692 51.594106,-0.18519 51.594157,-0.185223 51.594165,-0.185568 51.594204,-0.185716 51.594236,-0.185845 51.594277,-0.186095 51.59438,-0.186124 51.59439,-0.186226 51.594434,-0.186272 51.594453,-0.186521 51.594566,-0.186707 51.594649,-0.187283 51.594916,-0.187723 51.595109,-0.187846 51.595165,-0.18855 51.595486,-0.188841 51.595618,-0.189148 51.595752,-0.190278 51.596247,-0.190591 51.596318,-0.190944 51.59635,-0.191626 51.596381,-0.192138 51.596392,-0.192216 51.596396,-0.192733 51.596426,-0.193321 51.596468,-0.193767 51.596488,-0.194422 51.596485,-0.194493 51.596484,-0.194741 51.596492,-0.194896 51.596492,-0.195184 51.59652,-0.195648 51.596566,-0.195922 51.596591,-0.195959 51.596594,-0.196194 51.596619,-0.196605 51.596668,-0.196828 51.596696,-0.197271 51.596792,-0.197349 51.596822,-0.197547 51.596898,-0.197778 51.596987,-0.197985 51.597122,-0.198185 51.597316,-0.198754 51.597864,-0.198778 51.597888,-0.198906 51.598025,-0.199031 51.598156,-0.199253 51.598249,-0.199537 51.598289,-0.199837 51.598167,-0.200031 51.598099,-0.200228 51.598031,-0.200553 51.597919,-0.200676 51.59786,-0.200784 51.597808,-0.200899 51.59775,-0.201204 51.597597,-0.201556 51.597419,-0.201859 51.597261,-0.202011 51.597138,-0.202053 51.597122,-0.202434 51.59696,-0.202842 51.596816,-0.203654 51.596432,-0.204057 51.596213,-0.204185 51.596063,-0.204881 51.595238,-0.204969 51.59515,-0.205862 51.594633,-0.206207 51.594507,-0.206634 51.594337,-0.206731 51.594289,-0.20695 51.594181,-0.207023 51.594138,-0.207369 51.593935,-0.207423 51.593876,-0.207598 51.593693,-0.207863 51.593488,-0.210014 51.59219,-0.210484 51.59191,-0.210649 51.591812,-0.210704 51.591779,-0.211049 51.591609,-0.211119 51.591574,-0.211693 51.591287,-0.21187 51.591207,-0.212074 51.591502,-0.212259 51.591848,-0.212421 51.592416,-0.21255 51.592874,-0.212675 51.593142,-0.213017 51.593499,-0.213503 51.593786,-0.215434 51.594383,-0.215787 51.594523,-0.216 51.594607,-0.216764 51.594981,-0.217848 51.595671,-0.21867 51.596213,-0.219407 51.596658,-0.220248 51.597073,-0.221272 51.597526,-0.221644 51.597681,-0.22225 51.597906,-0.223377 51.598262,-0.225643 51.59889,-0.226603 51.599158,-0.227502 51.599395,-0.227597 51.59942,-0.228214 51.599552,-0.228967 51.599741,-0.229515 51.599881,-0.230891 51.600238,-0.232847 51.600743,-0.233403 51.600918,-0.233587 51.600958,-0.233698 51.600965,-0.233728 51.600966,-0.233857 51.600971,-0.234046 51.600959,-0.234138 51.600934,-0.234218 51.600942,-0.234287 51.600998,-0.234596 51.601329,-0.2348 51.601472,-0.235176 51.601734,-0.235289 51.60178,-0.235472 51.601876,-0.236338 51.602323,-0.236426 51.602376,-0.236944 51.602694,-0.237492 51.60303,-0.237815 51.603285,-0.238953 51.604365,-0.239695 51.605188,-0.240145 51.605771,-0.240247 51.605986,-0.240472 51.606585,-0.240541 51.606864,-0.240693 51.607627,-0.240736 51.607884,-0.240779 51.608134,-0.241073 51.60944,-0.241607 51.611732,-0.241802 51.614012,-0.241904 51.614478,-0.24213 51.614918,-0.242514 51.615374,-0.243136 51.615858,-0.243448 51.616012,-0.243834 51.616199,-0.243985 51.61625,-0.244174 51.616322,-0.244191 51.616328,-0.244481 51.616362,-0.244586 51.616367,-0.244742 51.616401,-0.244914 51.616507,-0.244981 51.616618,-0.245127 51.61675,-0.245496 51.616945,-0.245766 51.617076,-0.247282 51.617784,-0.247974 51.618106,-0.24935 51.618783,-0.249861 51.619022,-0.250779 51.619569,-0.252216 51.620499,-0.252847 51.620772,-0.253406 51.620965,-0.253841 51.621079,-0.254286 51.6212,-0.254673 51.621286,-0.254835 51.621281,-0.254932 51.62125,-0.255027 51.621231,-0.255128 51.621226,-0.255319 51.621255,-0.25537 51.621277,-0.255419 51.621297,-0.255587 51.621345,-0.255987 51.621398,-0.256442 51.621416,-0.257839 51.621445,-0.25823 51.621458,-0.258839 51.621469,-0.259645 51.621488,-0.260121 51.621508,-0.260591 51.62155,-0.261283 51.621625,-0.26383 51.621987,-0.26458 51.622094,-0.265358 51.622159,-0.266226 51.622207,-0.267313 51.622229,-0.268614 51.622217,-0.269577 51.62216,-0.270643 51.622037,-0.271484 51.621927,-0.272493 51.621734,-0.274106 51.621415,-0.274146 51.621552,-0.27419 51.621952,-0.274156 51.622082,-0.272748 51.62238,-0.272903 51.622849,-0.272268 51.624746,-0.272686 51.624814)",Lynford Gardens,"51.624858","-0.272667",10926.5,958.9,Mobile,Stokes Court,"51.588577","-0.165676",Tuesday
"LINESTRING (-0.195954 51.583036,-0.196788 51.58268,-0.197102 51.582965,-0.19786 51.582836,-0.198722 51.582669,-0.19906 51.582602,-0.199352 51.582544,-0.199457 51.582821,-0.199667 51.583371,-0.199704 51.583508,-0.199758 51.583705,-0.199866 51.584105,-0.199869 51.584255,-0.199874 51.58451,-0.199875 51.584566,-0.199887 51.585001,-0.1999 51.585207,-0.199911 51.585399,-0.199885 51.585898,-0.199879 51.586378,-0.199866 51.586831,-0.199876 51.587208,-0.199869 51.587639,-0.19986 51.587803,-0.199822 51.588438,-0.199813 51.58851,-0.199798 51.58879,-0.199792 51.588861,-0.199817 51.588979,-0.199839 51.589086,-0.199874 51.589194,-0.199916 51.589285,-0.199972 51.589391,-0.200133 51.58946,-0.200219 51.589496,-0.200306 51.589524,-0.200608 51.589595,-0.200732 51.58961,-0.200918 51.589621,-0.201248 51.589588,-0.201886 51.589519,-0.202202 51.589469,-0.20263 51.58936,-0.203263 51.589218,-0.203853 51.589078,-0.20452 51.588916,-0.204618 51.588884,-0.205598 51.588707,-0.206003 51.58867,-0.20626 51.588676,-0.206827 51.588714,-0.207212 51.588748,-0.207303 51.58876,-0.207721 51.588819,-0.208193 51.588923,-0.208783 51.589094,-0.209153 51.589234,-0.209475 51.589374,-0.20978 51.589532,-0.210071 51.589718,-0.210408 51.589993,-0.210769 51.590295,-0.211206 51.590649,-0.211329 51.590755,-0.21187 51.591207,-0.212074 51.591502,-0.212259 51.591848,-0.212421 51.592416,-0.21255 51.592874,-0.212675 51.593142,-0.213017 51.593499,-0.213503 51.593786,-0.215434 51.594383,-0.215787 51.594523,-0.216 51.594607,-0.216764 51.594981,-0.21667 51.59513,-0.216368 51.595523,-0.216058 51.595926,-0.215743 51.596196,-0.215423 51.596428,-0.214962 51.596591,-0.214309 51.59682,-0.21393 51.596982,-0.213196 51.597283,-0.212763 51.59746,-0.211958 51.59779,-0.211372 51.59808,-0.210833 51.598404,-0.210256 51.599036,-0.210249 51.599054,-0.209932 51.599827,-0.209769 51.600222,-0.209722 51.600302,-0.209666 51.600397,-0.209467 51.600725,-0.209288 51.601021,-0.209157 51.601243,-0.208849 51.601765,-0.208096 51.602532,-0.207773 51.603253,-0.207704 51.603785,-0.207662 51.604109,-0.207613 51.604646,-0.207612 51.604704,-0.207848 51.604839,-0.208052 51.605013,-0.208968 51.60501,-0.210068 51.605048,-0.210916 51.605117,-0.212055 51.605223,-0.212172 51.605234,-0.212576 51.605313,-0.212795 51.605386,-0.213156 51.605506,-0.213756 51.605683,-0.214203 51.605815,-0.214617 51.605946,-0.215099 51.606098,-0.215263 51.60615,-0.216397 51.606496,-0.217894 51.606946,-0.218267 51.607047,-0.219418 51.607337,-0.220395 51.607703,-0.22081 51.6079,-0.221094 51.608033,-0.221408 51.608177,-0.221631 51.608299,-0.222128 51.608513,-0.222779 51.608794,-0.222481 51.609041)",Salcombe Gardens,"51.609042","-0.222482",5096.7,516.6,Mobile,The Orchard,"51.583069","-0.195911",Wednesday
