organisation,mobile,route,community,stop,address,postcode,geox,geoy,day,arrival,departure,frequency,start,end,timetable
Wrexham,Mobile 1,Route 3,Eyton,Eyton Church,"Eyton Church, Eyton",LL13 0YF,-2.995277,52.994295,Wednesday,15:30,16:10,FREQ=WEEKLY;INTERVAL=3,2019-01-16,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 3,Cross Lanes,Nantclwyd Park,"Nantclwyd Park, Cross Lanes",LL13 0QA,-2.931233,53.018852,Wednesday,16:30,17:00,FREQ=WEEKLY;INTERVAL=3,2019-01-16,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 3,Bangor on Dee,Sandown Road,"Sandown Road, Bangor on Dee",LL13 0JA,-2.908001,53.00365,Wednesday,17:35,18:30,FREQ=WEEKLY;INTERVAL=3,2019-01-16,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 4,Holt,Bellis Brothers,"Bellis Brothers, Holt",LL13 9YU,-2.886356,53.076026,Thursday,9:25,10:10,FREQ=WEEKLY;INTERVAL=3,2019-01-17,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 4,Burton,Croes Howell lane,"Croes Howell lane, Burton",LL12 0LE,-2.97282,53.109366,Thursday,10:25,11:00,FREQ=WEEKLY;INTERVAL=3,2019-01-17,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 4,Lavister,Nag's Head,"Nag's Head, Lavister",LL12 0DN,-2.938782,53.117226,Thursday,11:15,12:00,FREQ=WEEKLY;INTERVAL=3,2019-01-17,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 4,Rossett,The Orchard,"The Orchard, Rossett",LL12 0EY,-2.943748,53.109285,Thursday,13:15,16:15,FREQ=WEEKLY;INTERVAL=3,2019-01-17,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 5,Bronington,Maes Llwyn,"Maes Llwyn, Bronington",SY13 3JB,-2.769907,52.951075,Friday,9:45,11:00,FREQ=WEEKLY;INTERVAL=3,2019-01-18,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 5,Bettisfield,Cadney Lane,"Cadney Lane, Bettisfield",SY13 2LW,-2.800538,52.911579,Friday,11:15,12:15,FREQ=WEEKLY;INTERVAL=3,2019-01-18,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 5,Hanmer,Square,"Square, Hanmer",SY13 3DE,-2.812724,52.95248,Friday,12:30,13:10,FREQ=WEEKLY;INTERVAL=3,2019-01-18,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 5,Penley,Rainbow Centre SY13 0GB,"Rainbow Centre SY13 0GB, Penley",LL13 0GB,-2.869451,52.954056,Friday,14:15,15:15,FREQ=WEEKLY;INTERVAL=3,2019-01-18,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 5,Penley Mill,Garage,"Garage, Penley Mill",LL13 0LY,-2.889506,52.954276,Friday,15:30,16:00,FREQ=WEEKLY;INTERVAL=3,2019-01-18,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 7,Garth,Rockman's Arms,"Rockman's Arms, Garth",LL20 7YT,-3.225412,52.993871,Tuesday,9:30,10:10,FREQ=WEEKLY;INTERVAL=3,2019-01-22,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 7,Garth,Primary School,"Primary School, Garth",LL20 7UY,-3.107756,52.978224,Tuesday,10:15,11:00,FREQ=WEEKLY;INTERVAL=3,2019-01-22,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 7,Pentre,New Bungalows,"New Bungalows, Pentre",LL14 5AW,-3.060216,52.960625,Tuesday,11:20,12:00,FREQ=WEEKLY;INTERVAL=3,2019-01-22,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 7,Trefor,Community Centre,"Community Centre, Trefor",LL20 7UD,-3.090844,52.973194,Tuesday,13:15,14:15,FREQ=WEEKLY;INTERVAL=3,2019-01-22,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 7,Rhosymedre,Community Centre,"Community Centre, Rhosymedre",LL14 3US,-3.063959,52.980881,Tuesday,14:30,15:45,FREQ=WEEKLY;INTERVAL=3,2019-01-22,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 7,Froncysyllte,Lay-by,"Lay-by, Froncysyllte",LL20 7RA,-3.083487,52.963067,Tuesday,16:00,16:40,FREQ=WEEKLY;INTERVAL=3,2019-01-22,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 8,Wern,Wern View,"Wern View, Wern",LL14 4LU,-3.076968,53.045165,Wednesday,9:30,10:05,FREQ=WEEKLY;INTERVAL=3,2019-01-02,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 8,Bwlchgwyn,Monument,"Monument, Bwlchgwyn",LL11 5YG,-3.092834,53.077382,Wednesday,10:20,11:25,FREQ=WEEKLY;INTERVAL=3,2019-01-02,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 8,Gwynfryn,Bus Stop,"Bus Stop, Gwynfryn",LL11 5YU,-3.1106,53.064111,Wednesday,11:30,12:05,FREQ=WEEKLY;INTERVAL=3,2019-01-02,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 8,Coedpoeth,Maes-y-Capel,"Maes-y-Capel, Coedpoeth",LL11 3UD,-3.072377,53.054915,Wednesday,12:15,12:50,FREQ=WEEKLY;INTERVAL=3,2019-01-02,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 8,Tanyfron,Park Road LL11 5GS,"Park Road LL11 5GS, Tanyfron",LL11 5SY,-3.05005,53.062609,Wednesday,13:55,14:40,FREQ=WEEKLY;INTERVAL=3,2019-01-02,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 8,Brymbo,Offa Street,"Offa Street, Brymbo",LL11 5AG,-3.058705,53.078419,Wednesday,14:45,15:25,FREQ=WEEKLY;INTERVAL=3,2019-01-02,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 8,Caego,Berse Road,"Berse Road, Caego",LL11 6TH,-3.028678,53.054366,Wednesday,15:35,16:05,FREQ=WEEKLY;INTERVAL=3,2019-01-02,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 8,Black Park,Maes-y-Parc,"Maes-y-Parc, Black Park",LL14 5BD,-3.039974,52.95585,Wednesday,16:55,17:30,FREQ=WEEKLY;INTERVAL=3,2019-01-02,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 8,Pen-y-Cae,Hall Street,"Hall Street, Pen-y-Cae",LL14 2EG,-3.066876,52.998906,Wednesday,17:50,18:40,FREQ=WEEKLY;INTERVAL=3,2019-01-02,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 9,Sydallt,Community  Centre,"Community  Centre, Sydallt",LL12 9SS,-3.029581,53.090343,Thursday,9:45,10:15,FREQ=WEEKLY;INTERVAL=3,2019-01-03,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 9,Bradley,The Ring,"The Ring, Bradley",LL11 4BP,-3.01104,53.077818,Thursday,10:30,11:20,FREQ=WEEKLY;INTERVAL=3,2019-01-03,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 9,"Rhosrobin, Glanaber",Dodds Lane,"Dodds Lane, Rhosrobin, Glanaber",LL11 4PZ,-3.009284,53.069751,Thursday,11:25,12:05,FREQ=WEEKLY;INTERVAL=3,2019-01-03,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 9,Pandy,Bluebell Estate,"Bluebell Estate, Pandy",LL11 2UG,-2.994013,53.070923,Thursday,12:10,12:45,FREQ=WEEKLY;INTERVAL=3,2019-01-03,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 9,Rhostyllen,Woodside Court,"Woodside Court, Rhostyllen",LL14 4DE,-3.01873,53.035529,Thursday,14:00,14:55,FREQ=WEEKLY;INTERVAL=3,2019-01-03,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 9,Rhostyllen,Tudor Avenue,"Tudor Avenue, Rhostyllen",LL14 4EA,-3.027106,53.029641,Thursday,15:00,16:15,FREQ=WEEKLY;INTERVAL=3,2019-01-03,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 10,Holt,Cae'r  Llew,"Cae'r  Llew, Holt",LL13 9JN,-2.881242,53.081394,Friday,9:45,12:00,FREQ=WEEKLY;INTERVAL=3,2019-01-04,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 10,Holt,Dee Park,"Dee Park, Holt",LL13 9YQ,-2.8833,53.076228,Friday,13:00,13:40,FREQ=WEEKLY;INTERVAL=3,2019-01-04,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 10,Caia Park,Queensway House,"Queensway House, Caia Park",LL13 8YD,-2.966917,53.038676,Friday,14:00,14:30,FREQ=WEEKLY;INTERVAL=3,2019-01-04,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 10,Caia Park,Hafod-y-Wern School,"Hafod-y-Wern School, Caia Park",LL13 9HD,-2.971738,53.047427,Friday,14:45,16:00,FREQ=WEEKLY;INTERVAL=3,2019-01-04,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 12,Wrexham,Fairhaven,"Fairhaven, Wrexham",LL13 8TB,-2.982923,53.049935,Tuesday,9:30,10:15,FREQ=WEEKLY;INTERVAL=3,2019-01-08,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 12,Wrexham,Pentre Gwyn Community Centre,"Pentre Gwyn Community Centre, Wrexham",LL13 0NT,-2.969889,53.035533,Tuesday,10:30,11:15,FREQ=WEEKLY;INTERVAL=3,2019-01-08,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 12,Wrexham,St Christopher's School,"St Christopher's School, Wrexham",LL13 7BW,-2.989301,53.036613,Tuesday,11:25,12:25,FREQ=WEEKLY;INTERVAL=3,2019-01-08,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 12,Rhosymedre,Community Centre,"Community Centre, Rhosymedre",LL14 3US,-3.063959,52.980881,Tuesday,14:30,15:45,FREQ=WEEKLY;INTERVAL=3,2019-01-08,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 12,Rhos,Ffordd Offa,"Ffordd Offa, Rhos",LL14 2RY,-3.068622,52.999016,Tuesday,16:00,16:30,FREQ=WEEKLY;INTERVAL=3,2019-01-08,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 13,Pontfadog,Post Office,"Post Office, Pontfadog",Ll20 7AR,-3.1383,52.936196,Wednesday,9:45,10:20,FREQ=WEEKLY;INTERVAL=3,2019-01-09,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 13,Llwynmawr,Oliver Jones Memorial Hall,"Oliver Jones Memorial Hall, Llwynmawr",LL20 7AG,-3.161867,52.929999,Wednesday,10:25,11:00,FREQ=WEEKLY;INTERVAL=3,2019-01-09,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 13,Glyn Ceiriog,Cae'r Ysgol,"Cae'r Ysgol, Glyn Ceiriog",LL20 7HG,-3.186394,52.932516,Wednesday,11:10,12:25,FREQ=WEEKLY;INTERVAL=3,2019-01-09,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 13,Glyn Ceiriog Ysgol Cynddelw CP,Cynddelw School,"Cynddelw School, Glyn Ceiriog Ysgol Cynddelw CP",LL20 7HH,-3.184459,52.93303,Wednesday,13:30,14:10,FREQ=WEEKLY;INTERVAL=3,2019-01-09,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 13,Pandy,Bus Stop,"Bus Stop, Pandy",LL20 7NY,-3.198468,52.914505,Wednesday,14:30,15:00,FREQ=WEEKLY;INTERVAL=3,2019-01-09,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 13,Tregeiriog,Bus Stop,"Bus Stop, Tregeiriog",LL20 7LA,-3.22465,52.896834,Wednesday,15:10,15:45,FREQ=WEEKLY;INTERVAL=3,2019-01-09,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 13,Llanarmon,West Arms,"West Arms, Llanarmon",LL20 7LD,-3.25467,52.886227,Wednesday,15:50,16:25,FREQ=WEEKLY;INTERVAL=3,2019-01-09,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 13,Glyn Ceiriog,Cae'r Ysgol,"Cae'r Ysgol, Glyn Ceiriog",LL20 7HG,-3.186394,52.932516,Wednesday,17:10,18:15,FREQ=WEEKLY;INTERVAL=3,2019-01-09,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 14,Summerhill,Caer Haf,"Caer Haf, Summerhill",LL11 4UL,-3.032133,53.07903,Thursday,9:35,10:10,FREQ=WEEKLY;INTERVAL=3,2019-01-10,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 14,Wrexham,Wisteria Court,"Wisteria Court, Wrexham",LL11 2AJ,-3.005828,53.050157,Thursday,10:30,11:30,FREQ=WEEKLY;INTERVAL=3,2019-01-10,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 14,Wrexham,Springfields,"Springfields, Wrexham",LL11 2PA,-2.997501,53.05198,Thursday,11:35,13:15,FREQ=WEEKLY;INTERVAL=3,2019-01-10,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 14,Wrexham,Sylvester Court,"Sylvester Court, Wrexham",LL13 8QJ,-2.983634,53.035959,Thursday,14:15,15:00,FREQ=WEEKLY;INTERVAL=3,2019-01-10,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 14,"Wrexham, Cae Glo",Colliery Road,"Colliery Road, Wrexham, Cae Glo",LL11 2BJ,-3.004159,53.060527,Thursday,15:15,16:15,FREQ=WEEKLY;INTERVAL=3,2019-01-10,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 15,Rhosymedre,Llys-y-Graig,"Llys-y-Graig, Rhosymedre",LL14 3YH,-3.069821,52.975794,Friday,9:30,10:20,FREQ=WEEKLY;INTERVAL=3,2019-01-11,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 15,Acrefair,Bethania Road,"Bethania Road, Acrefair",LL14 3TS,-3.070826,52.982716,Friday,10:30,11:20,FREQ=WEEKLY;INTERVAL=3,2019-01-11,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 15,Ruabon,St: Michael's Close,"St: Michael's Close, Ruabon",LL14 6PP,-3.038659,52.991047,Friday,11:30,12:35,FREQ=WEEKLY;INTERVAL=3,2019-01-11,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 15,Rhos,Llys-y-Mynydd,"Llys-y-Mynydd, Rhos",LL14 1BT,-3.059299,53.013833,Friday,13:45,14:55,FREQ=WEEKLY;INTERVAL=3,2019-01-11,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
Wrexham,Mobile 1,Route 15,Ponciau,Plas-y- Delph,"Plas-y- Delph, Ponciau",LL14 1EG,-3.054163,53.014077,Friday,15:00,16:15,FREQ=WEEKLY;INTERVAL=3,2019-01-11,,http://www.wrexham.gov.uk/english/community/libraries/mobile_library.htm
