organisation,mobile,route,community,stop,address,postcode,geox,geoy,day,type,arrival,departure,frequency,start,end,exceptions,timetable
West Dunbartonshire,Mobile,Tuesday,Dumbarton (Brucehill & Castlehill),Methlan Park ,"Methlan Park , Dumbarton (Brucehill & Castlehill)",,-4.5789385,55.9393435,Tuesday,Public,09:20,09:40,FREQ=WEEKLY;INTERVAL=2,2019-04-09,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Tuesday,Dumbarton (Brucehill & Castlehill),Hill Street Square,"Hill Street Square, Dumbarton (Brucehill & Castlehill)",,-4.586513,55.9451567,Tuesday,Public,09:45,10:05,FREQ=WEEKLY;INTERVAL=2,2019-04-09,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Tuesday,Dumbarton (Brucehill & Castlehill),Ardoch Cres (at nursery),"Ardoch Cres (at nursery), Dumbarton (Brucehill & Castlehill)",,-4.5826399,55.9451446,Tuesday,Public,10:05,10:25,FREQ=WEEKLY;INTERVAL=2,2019-04-09,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Tuesday,Dumbarton (Brucehill & Castlehill),Cardross Rd junction of Waverley Terr,"Cardross Rd junction of Waverley Terr, Dumbarton (Brucehill & Castlehill)",,-4.5984864,55.9487913,Tuesday,Public,10:30,11:00,FREQ=WEEKLY;INTERVAL=2,2019-04-09,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Tuesday,Dumbarton (Brucehill & Castlehill),95 Hawthornhill Rd. (at shop),"95 Hawthornhill Rd. (at shop), Dumbarton (Brucehill & Castlehill)",,-4.5962655,55.9499687,Tuesday,Public,11:10,11:30,FREQ=WEEKLY;INTERVAL=2,2019-04-09,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Tuesday,Dumbarton (Brucehill & Castlehill),Quarryknowe (Phoenix),"Quarryknowe (Phoenix), Dumbarton (Brucehill & Castlehill)",,-4.5868778,55.9516027,Tuesday,Public,11:35,11:55,FREQ=WEEKLY;INTERVAL=2,2019-04-09,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Tuesday,Dumbarton (Bellsmyre),Merkins Avenue (at the shops),"Merkins Avenue (at the shops), Dumbarton (Bellsmyre)",,-4.5532,55.9578375,Tuesday,Public,13:00,13:20,FREQ=WEEKLY;INTERVAL=2,2019-04-09,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Tuesday,Dumbarton (Bellsmyre),No. 8 Glenside ,"No. 8 Glenside , Dumbarton (Bellsmyre)",,-4.5469344,55.955874,Tuesday,Public,13:25,13:50,FREQ=WEEKLY;INTERVAL=2,2019-04-09,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Tuesday,Dumbarton (Bellsmyre),Oaktree Gardens,"Oaktree Gardens, Dumbarton (Bellsmyre)",,-4.5414412,55.93834,Tuesday,Public,14:00,14:20,FREQ=WEEKLY;INTERVAL=2,2019-04-09,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Tuesday,Dumbarton (Bellsmyre),No 64 Maryfisher Cresc,"No 64 Maryfisher Cresc, Dumbarton (Bellsmyre)",,-4.5461619,55.9380846,Tuesday,Public,14:25,14:45,FREQ=WEEKLY;INTERVAL=2,2019-04-09,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Tuesday,Dumbarton (Bellsmyre),Orissa Drive G82 1BN (Flats/playpark) ,"Orissa Drive G82 1BN (Flats/playpark) , Dumbarton (Bellsmyre)",,-4.5484364,55.9372103,Tuesday,Public,15:10,15:35,FREQ=WEEKLY;INTERVAL=2,2019-04-09,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Tuesday,Dumbarton (Bellsmyre),Almora Drive (at layby),"Almora Drive (at layby), Dumbarton (Bellsmyre)",,-4.5462531,55.9375197,Tuesday,Public,15:40,16:00,FREQ=WEEKLY;INTERVAL=2,2019-04-09,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Wednesday,Clydebank,Fleming Avenue (at shops),"Fleming Avenue (at shops), Clydebank",,-4.387536,55.8980193,Wednesday,Public,09:20,09:40,FREQ=WEEKLY;INTERVAL=2,2019-04-10,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Wednesday,Clydebank,"Centre, 81 Braes Avenue","Centre, 81 Braes Avenue, Clydebank",,-4.3860233,55.9002148,Wednesday,Public,09:40,10:30,FREQ=WEEKLY;INTERVAL=2,2019-04-10,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Wednesday,Clydebank,Andrew Drive (at Bowling club),"Andrew Drive (at Bowling club), Clydebank",,-4.3932438,55.8985667,Wednesday,Public,10:40,11:00,FREQ=WEEKLY;INTERVAL=2,2019-04-10,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Wednesday,Clydebank,No 1 Kirkwood Ave ,"No 1 Kirkwood Ave , Clydebank",,-4.386946,55.9033364,Wednesday,Public,11:10,11:30,FREQ=WEEKLY;INTERVAL=2,2019-04-10,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Wednesday,Clydebank,Ramillies Court,"Ramillies Court, Clydebank",,-4.3935978,55.9047318,Wednesday,Public,11:35,11:55,FREQ=WEEKLY;INTERVAL=2,2019-04-10,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Wednesday,Old Kilpatrick,28 Freeland Road,"28 Freeland Road, Old Kilpatrick",,-4.447124,55.9172094,Wednesday,Public,13:05,13:25,FREQ=WEEKLY;INTERVAL=2,2019-04-10,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Wednesday,Old Kilpatrick,Ashtree Court,"Ashtree Court, Old Kilpatrick",,-4.4575739,55.9237863,Wednesday,Public,13:30,13:50,FREQ=WEEKLY;INTERVAL=2,2019-04-10,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Wednesday,Old Kilpatrick,Erskine View (Health Centre),"Erskine View (Health Centre), Old Kilpatrick",,-4.460063,55.9244415,Wednesday,Public,13:55,14:10,FREQ=WEEKLY;INTERVAL=2,2019-04-10,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Wednesday,Old Kilpatrick,No 94 Thistleneuk ,"No 94 Thistleneuk , Old Kilpatrick",,-4.4565761,55.9253372,Wednesday,Public,14:15,14:40,FREQ=WEEKLY;INTERVAL=2,2019-04-10,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Wednesday,Old Kilpatrick,Dumbarton Road/Gavinburn Place,"Dumbarton Road/Gavinburn Place, Old Kilpatrick",,-4.4639146,55.9264552,Wednesday,Public,15:00,15:20,FREQ=WEEKLY;INTERVAL=2,2019-04-10,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Wednesday,Old Kilpatrick,Roman Cresc (Oval),"Roman Cresc (Oval), Old Kilpatrick",,-4.472546,55.9282795,Wednesday,Public,15:20,15:40,FREQ=WEEKLY;INTERVAL=2,2019-04-10,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Wednesday,Old Kilpatrick,Roman Cresc (Lock ups),"Roman Cresc (Lock ups), Old Kilpatrick",,-4.470191,55.9281893,Wednesday,Public,15:40,16:00,FREQ=WEEKLY;INTERVAL=2,2019-04-10,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Thursday,Alexandria & Dumbarton Sheltered Housing,Manse Gardens,"Manse Gardens, Alexandria & Dumbarton Sheltered Housing",,-4.568494,56.0031325,Thursday,Public,09:30,09:50,FREQ=WEEKLY;INTERVAL=2,2019-04-11,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Thursday,Alexandria & Dumbarton Sheltered Housing,Oakbank Sheltered Housing ,"Oakbank Sheltered Housing , Alexandria & Dumbarton Sheltered Housing",,-4.579491,55.9875079,Thursday,Public,10:00,10:20,FREQ=WEEKLY;INTERVAL=2,2019-04-11,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Thursday,Alexandria & Dumbarton Sheltered Housing,"Bridge Court, Sheltered Housing","Bridge Court, Sheltered Housing, Alexandria & Dumbarton Sheltered Housing",,-4.5794213,55.984399,Thursday,Public,10:25,10:45,FREQ=WEEKLY;INTERVAL=2,2019-04-11,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Thursday,Alexandria & Dumbarton Sheltered Housing,Crosslet House Care Home,"Crosslet House Care Home, Alexandria & Dumbarton Sheltered Housing",,-4.5427501,55.9466706,Thursday,Public,10:55,11:25,FREQ=WEEKLY;INTERVAL=2,2019-04-11,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Thursday,Alexandria & Dumbarton Sheltered Housing,Church Court Sheltered Housing,"Church Court Sheltered Housing, Alexandria & Dumbarton Sheltered Housing",,-4.5684645,55.944637,Thursday,Public,11:35,11:55,FREQ=WEEKLY;INTERVAL=2,2019-04-11,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Thursday,"Milton, Dumbarton and Renton","26 Colquhoun Road, Milton","26 Colquhoun Road, Milton, Milton, Dumbarton and Renton",,-4.5225424,55.9367025,Thursday,Public,13:05,13:25,FREQ=WEEKLY;INTERVAL=2,2019-04-11,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Thursday,"Milton, Dumbarton and Renton","Clyde Court, Westbridgend","Clyde Court, Westbridgend, Milton, Dumbarton and Renton",,-4.5773721,55.9452167,Thursday,Public,13:40,14:00,FREQ=WEEKLY;INTERVAL=2,2019-04-11,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Thursday,"Milton, Dumbarton and Renton",McFarlane Place,"McFarlane Place, Milton, Dumbarton and Renton",,-4.5826024,55.9740954,Thursday,Public,14:15,14:35,FREQ=WEEKLY;INTERVAL=2,2019-04-11,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Thursday,"Milton, Dumbarton and Renton",Hall Street ,"Hall Street , Milton, Dumbarton and Renton",,-4.584893,55.9678002,Thursday,Public,14:55,15:15,FREQ=WEEKLY;INTERVAL=2,2019-04-11,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Thursday,"Milton, Dumbarton and Renton",Taylor Street at the playpark,"Taylor Street at the playpark, Milton, Dumbarton and Renton",,-4.5795178,55.963831,Thursday,Public,15:20,15:40,FREQ=WEEKLY;INTERVAL=2,2019-04-11,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Thursday,"Milton, Dumbarton and Renton",Taylor Street\Johnstone Road,"Taylor Street\Johnstone Road, Milton, Dumbarton and Renton",,-4.5795071,55.9653728,Thursday,Public,15:40,16:00,FREQ=WEEKLY;INTERVAL=2,2019-04-11,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Friday,Dalmuir and Faifley,38 Melbourne Ave,"38 Melbourne Ave, Dalmuir and Faifley",,-4.4367064,55.9189949,Friday,Public,09:20,09:40,FREQ=WEEKLY;INTERVAL=2,2019-04-12,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Friday,Dalmuir and Faifley,Myrtle Rd/Cedar Ave,"Myrtle Rd/Cedar Ave, Dalmuir and Faifley",,-4.4340992,55.9159648,Friday,Public,09:45,10:05,FREQ=WEEKLY;INTERVAL=2,2019-04-12,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Friday,Dalmuir and Faifley,Kirkoswald Drive at the co-op,"Kirkoswald Drive at the co-op, Dalmuir and Faifley",,-4.3934798,55.9113349,Friday,Public,10:15,10:35,FREQ=WEEKLY;INTERVAL=2,2019-04-12,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Friday,Dalmuir and Faifley,40 Mossgiel Drive,"40 Mossgiel Drive, Dalmuir and Faifley",,-4.397428,55.9119723,Friday,Public,10:35,10:55,FREQ=WEEKLY;INTERVAL=2,2019-04-12,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Friday,Dalmuir and Faifley,30 Melfort Avenue,"30 Melfort Avenue, Dalmuir and Faifley",,-4.3994987,55.9091039,Friday,Public,10:55,11:15,FREQ=WEEKLY;INTERVAL=2,2019-04-12,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Friday,Dalmuir and Faifley,Faifley Road at the Deli,"Faifley Road at the Deli, Dalmuir and Faifley",,-4.3854332,55.9287333,Friday,Public,11:25,11:45,FREQ=WEEKLY;INTERVAL=2,2019-04-12,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Friday,Dalmuir and Faifley,No50 Abbeylands Road,"No50 Abbeylands Road, Dalmuir and Faifley",,-4.3979269,55.9268219,Friday,Public,11:45,12:05,FREQ=WEEKLY;INTERVAL=2,2019-04-12,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Friday,Dumbarton east,95 Dumbuie Avenue,"95 Dumbuie Avenue, Dumbarton east",,-4.5495629,55.9457635,Friday,Public,13:30,13:50,FREQ=WEEKLY;INTERVAL=2,2019-04-12,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Friday,Dumbarton east,38 Millburn Crescent,"38 Millburn Crescent, Dumbarton east",,-4.5510757,55.9452948,Friday,Public,13:50,14:10,FREQ=WEEKLY;INTERVAL=2,2019-04-12,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Friday,Dumbarton east,1 Dunbritton Road,"1 Dunbritton Road, Dumbarton east",,-4.5475137,55.9435104,Friday,Public,14:10,14:30,FREQ=WEEKLY;INTERVAL=2,2019-04-12,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Friday,Dumbarton east,Corner of Highmains - Geils Quadrant,"Corner of Highmains - Geils Quadrant, Dumbarton east",,-4.5431685,55.9421946,Friday,Public,14:35,14:55,FREQ=WEEKLY;INTERVAL=2,2019-04-12,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Friday,Dumbarton east,No 44 Dumbuck Crescent,"No 44 Dumbuck Crescent, Dumbarton east",,-4.544735,55.9405422,Friday,Public,15:15,15:35,FREQ=WEEKLY;INTERVAL=2,2019-04-12,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
West Dunbartonshire,Mobile,Friday,Dumbarton east,Dumbuck Gardens at layby,"Dumbuck Gardens at layby, Dumbarton east",,-4.5482755,55.9395989,Friday,Public,15:40,16:00,FREQ=WEEKLY;INTERVAL=2,2019-04-12,,,https://www.west-dunbarton.gov.uk/libraries/mobile-housebound-services/mobile-library-service/mobile-library-timetable/
