WKT,destination_stop,destination_stop_latitude,destination_stop_longitude,distance,duration,mobile,origin_stop,origin_stop_latitude,origin_stop_longitude,route
"LINESTRING (-1.877368 52.514131,-1.877042 52.513938,-1.878168 52.513997,-1.880557 52.514124,-1.881093 52.514155,-1.881209 52.514186,-1.881277 52.514228,-1.881058 52.514361,-1.88082 52.51457,-1.880606 52.514835,-1.880473 52.515205,-1.88025 52.515877,-1.879873 52.516661,-1.879809 52.517649,-1.879708 52.518145,-1.879655 52.518319,-1.879606 52.518497,-1.879535 52.518768,-1.879474 52.518972,-1.879319 52.519257,-1.879102 52.519496,-1.87884 52.519734,-1.878659 52.519894,-1.878529 52.520015,-1.878214 52.520306,-1.877793 52.520642,-1.877305 52.520978,-1.876676 52.521405,-1.876365 52.521638,-1.876206 52.521738,-1.875979 52.521823,-1.874516 52.522199,-1.874295 52.522262,-1.873999 52.522339,-1.873361 52.522502,-1.872882 52.522638,-1.872499 52.52275,-1.872322 52.522821,-1.87217 52.522909,-1.871974 52.523075,-1.871846 52.523249,-1.87176 52.523464,-1.87166 52.523642,-1.871544 52.523822,-1.871452 52.523924,-1.871357 52.524009,-1.871249 52.524099,-1.871063 52.524207,-1.870673 52.524372,-1.870356 52.524476,-1.869983 52.524575,-1.869619 52.524653,-1.869196 52.524714,-1.86867 52.524762,-1.868286 52.524761,-1.867994 52.524743,-1.867358 52.524671,-1.866905 52.524604,-1.86613 52.524547,-1.865325 52.524558,-1.864483 52.52463,-1.863837 52.524698,-1.863429 52.524748,-1.862959 52.524771,-1.862523 52.524796,-1.861833 52.524834,-1.861135 52.524934,-1.860062 52.525118,-1.859724 52.525113,-1.859658 52.5251,-1.859416 52.525108,-1.859313 52.525141,-1.859239 52.525191,-1.859137 52.5255,-1.859095 52.525545,-1.858945 52.525559,-1.858806 52.52554,-1.858593 52.525529,-1.858335 52.525609,-1.858129 52.525711,-1.855896 52.526789,-1.855684 52.52689,-1.855364 52.52702,-1.855108 52.527096,-1.854719 52.527184,-1.854066 52.52728,-1.853512 52.527334,-1.852265 52.52747,-1.851494 52.527523,-1.850975 52.52754,-1.850166 52.527539,-1.849474 52.527519,-1.848744 52.527537,-1.847644 52.527611,-1.845382 52.527812,-1.844948 52.527772,-1.844643 52.52776,-1.844471 52.527785,-1.844243 52.527836,-1.84406 52.527893,-1.843453 52.528092,-1.843225 52.528178,-1.84314 52.528205,-1.842888 52.528248,-1.84252 52.528278,-1.842421 52.528287,-1.842259 52.528297,-1.841985 52.528311,-1.841709 52.528301,-1.841538 52.528252,-1.841518 52.528234,-1.841446 52.528183,-1.841313 52.528135,-1.8408 52.528031,-1.840227 52.527907,-1.840205 52.527902,-1.840134 52.527883,-1.839766 52.527808,-1.83968 52.527791,-1.839304 52.52772,-1.838879 52.52764,-1.838841 52.527635,-1.837767 52.527416,-1.836755 52.527214,-1.836566 52.52717,-1.836199 52.527617,-1.836111 52.527725,-1.83594 52.527928,-1.835916 52.527957,-1.835793 52.528103,-1.835611 52.528301,-1.835491 52.528408,-1.835437 52.528456,-1.835244 52.528607,-1.835021 52.528749,-1.834464 52.529069,-1.833902 52.529407,-1.833693 52.529532,-1.833445 52.529688,-1.833315 52.529775,-1.832808 52.530107,-1.832604 52.530255,-1.832328 52.530477,-1.831982 52.530768,-1.831826 52.530909,-1.830696 52.531942,-1.830536 52.532083,-1.83024 52.532358,-1.830057 52.532528,-1.829869 52.532696,-1.829756 52.532848,-1.829573 52.533066,-1.829434 52.533175,-1.829271 52.533303,-1.829135 52.533408,-1.82905 52.53348,-1.828879 52.533617,-1.82813 52.534327,-1.82799 52.534382,-1.827961 52.534425,-1.827684 52.534739,-1.827607 52.534843,-1.827554 52.534941,-1.827426 52.535206,-1.827194 52.535711,-1.827123 52.535891,-1.827018 52.536175,-1.826963 52.536312,-1.826938 52.536403,-1.826562 52.536385,-1.826266 52.536366,-1.825985 52.53635,-1.825701 52.536328,-1.825378 52.536315,-1.825047 52.53631,-1.824107 52.536293,-1.822833 52.536281,-1.822527 52.536273,-1.822223 52.536255,-1.821456 52.536132,-1.820001 52.535766,-1.818735 52.535546,-1.817853 52.53536,-1.816909 52.535153,-1.816286 52.535012,-1.815844 52.534939,-1.815443 52.53489,-1.815121 52.534876,-1.814837 52.534878,-1.814261 52.534921,-1.813686 52.534979,-1.812974 52.535059,-1.812752 52.535084,-1.81271 52.535089,-1.812165 52.535155,-1.810686 52.535319,-1.810465 52.535344,-1.810005 52.535394,-1.80739 52.535715,-1.807075 52.535773,-1.806108 52.536005,-1.805653 52.536147,-1.80523 52.536305,-1.804914 52.536459,-1.804487 52.536673,-1.803391 52.537196,-1.802622 52.537569,-1.802472 52.537638,-1.802016 52.537851,-1.801695 52.538017,-1.801462 52.538127,-1.801333 52.538188,-1.801131 52.538284,-1.800773 52.538455,-1.800493 52.538507,-1.800361 52.538517,-1.800362 52.538611,-1.800404 52.539025,-1.800388 52.539135,-1.800293 52.539353,-1.800268 52.539772,-1.800267 52.539784,-1.800263 52.539863,-1.80025 52.540121,-1.800248 52.540155,-1.800223 52.540521,-1.800204 52.540814,-1.800199 52.540929,-1.800195 52.540954,-1.800174 52.541252,-1.80015 52.541717,-1.800091 52.541936,-1.80001 52.542184,-1.799583 52.54336,-1.799547 52.543462,-1.799286 52.544193,-1.799067 52.544792,-1.799032 52.544893,-1.798931 52.545174,-1.798588 52.546125,-1.798564 52.546195,-1.798427 52.546559,-1.798298 52.546933,-1.797963 52.547852,-1.797696 52.548595,-1.797669 52.548668,-1.79747 52.549219,-1.797233 52.549901,-1.797131 52.550135,-1.79708 52.550252,-1.797202 52.550409,-1.798317 52.552493,-1.798421 52.552722,-1.798448 52.552868,-1.798464 52.552986,-1.798487 52.553031,-1.798531 52.553089,-1.798599 52.553138,-1.798623 52.553177,-1.798618 52.553235,-1.798641 52.553326,-1.798686 52.553401,-1.798804 52.553641,-1.798886 52.553742,-1.798958 52.553845,-1.799102 52.554128,-1.800247 52.556157,-1.800549 52.556671,-1.800916 52.557254,-1.801554 52.557985,-1.801654 52.558124,-1.801695 52.558248,-1.801728 52.558437,-1.801733 52.558906,-1.801741 52.559219,-1.801801 52.559449,-1.80188 52.559615,-1.80194 52.55974,-1.802199 52.560233,-1.802245 52.560321,-1.801993 52.560351,-1.801417 52.560418,-1.800799 52.56049,-1.800425 52.560534,-1.799614 52.560628,-1.79928 52.560668,-1.798213 52.560787,-1.798148 52.560795,-1.797053 52.560922,-1.796548 52.560977,-1.796387 52.560995,-1.796448 52.561308,-1.796447 52.561339,-1.796445 52.561462,-1.796411 52.561669,-1.796373 52.561965,-1.796131 52.563476,-1.796108 52.563618,-1.795576 52.563598,-1.794817 52.563565,-1.794418 52.563554,-1.793918 52.563532)",Churchill Road (Ogley Drive end),"52.563461","-1.793926",10734.1,1110.7,Mobile,Cheshire Road/Deykin Avenue,"52.514189","-1.877275",Friday
"LINESTRING (-1.793918 52.563532,-1.793563 52.563516,-1.793405 52.563511,-1.793254 52.563505,-1.792206 52.563464,-1.792132 52.563461,-1.791511 52.563439,-1.791152 52.563425,-1.790873 52.563407,-1.79012 52.563374,-1.789786 52.563363,-1.789533 52.563355)","Churchill Road (lay-by, opposite shops)","52.563436","-1.789527",297,71.3,Mobile,Churchill Road (Ogley Drive end),"52.563461","-1.793926",Friday
"LINESTRING (-1.952711 52.504112,-1.952169 52.504042,-1.951061 52.507267,-1.95104 52.507307,-1.950572 52.507171,-1.950236 52.507074,-1.949833 52.506948,-1.949575 52.506873,-1.949149 52.506741,-1.949003 52.506696,-1.948878 52.506852,-1.948819 52.506929,-1.948717 52.507111,-1.948697 52.507507,-1.948699 52.507793,-1.948729 52.508023,-1.948784 52.508238,-1.948904 52.508451,-1.949144 52.508756,-1.949405 52.509257,-1.949581 52.509599,-1.949598 52.509689,-1.949608 52.509801,-1.949646 52.510065,-1.949652 52.510145,-1.949706 52.510158,-1.949856 52.510193,-1.949893 52.510204,-1.949826 52.510349,-1.949584 52.51077,-1.949145 52.511363,-1.948795 52.512178,-1.948388 52.513077,-1.948372 52.513118,-1.948177 52.513417,-1.947855 52.513728,-1.947637 52.51388,-1.947569 52.513921,-1.947143 52.514166,-1.946859 52.514298,-1.946748 52.514324,-1.946469 52.514375,-1.946296 52.514424,-1.946118 52.514481,-1.945571 52.514723,-1.945251 52.514863,-1.944864 52.514938,-1.94443 52.514991,-1.944313 52.515005,-1.944101 52.515028,-1.943849 52.515049,-1.943162 52.515068,-1.942885 52.515057,-1.942072 52.514993,-1.94151 52.514935,-1.941271 52.51491,-1.941176 52.515001,-1.940542 52.515608,-1.940194 52.515898,-1.939831 52.516145,-1.939277 52.516446,-1.938174 52.516972,-1.937593 52.517192,-1.937408 52.51726,-1.937132 52.51738,-1.936066 52.517797,-1.935049 52.518245,-1.934306 52.518578,-1.933936 52.518757,-1.93359 52.518919,-1.933436 52.518979,-1.933295 52.519042,-1.932452 52.519389,-1.931643 52.519762,-1.932452 52.520314,-1.933152 52.5208,-1.933835 52.521336,-1.933936 52.521442,-1.933994 52.521511,-1.934086 52.521605,-1.934218 52.521791,-1.933752 52.521943)",Beechglade,"52.521896","-1.933711",3063.8,389.8,Mobile,Junction Road,"52.504111","-1.952711",Saturday 1
"LINESTRING (-1.933752 52.521943,-1.934218 52.521791,-1.934086 52.521605,-1.933994 52.521511,-1.933936 52.521442,-1.933835 52.521336,-1.933152 52.5208,-1.932452 52.520314,-1.931643 52.519762,-1.931425 52.519881,-1.9313 52.519739,-1.930806 52.519386,-1.930149 52.518954,-1.929605 52.518666,-1.929102 52.518503,-1.928837 52.518424,-1.928113 52.518227,-1.927606 52.518069,-1.926835 52.51768,-1.925342 52.516869,-1.924878 52.516548,-1.924475 52.516173,-1.924007 52.515719,-1.923886 52.515602,-1.923752 52.515454,-1.923537 52.51521,-1.922683 52.51422,-1.922265 52.51372,-1.922187 52.513627,-1.921883 52.513262,-1.921756 52.513157,-1.921675 52.513123,-1.921641 52.513109,-1.92162 52.513094,-1.921601 52.513065,-1.921602 52.513037,-1.921606 52.513023,-1.921395 52.512894,-1.921245 52.512828,-1.920886 52.512634,-1.920694 52.512492,-1.920418 52.512239,-1.920415 52.512237,-1.920107 52.51205,-1.919093 52.511492,-1.919017 52.511422,-1.918953 52.51132,-1.918929 52.511258,-1.91887 52.511084,-1.918869 52.510575,-1.918906 52.510418,-1.91898 52.510115,-1.919066 52.509745,-1.91926 52.50922,-1.919581 52.508747,-1.919664 52.508617,-1.919752 52.508398,-1.919804 52.50819,-1.919832 52.508071,-1.91991 52.507719,-1.91995 52.507213,-1.91998 52.506631,-1.920015 52.506003,-1.920024 52.505661,-1.92001 52.505582,-1.91983 52.505251,-1.919766 52.505156,-1.919236 52.504333,-1.918859 52.503689,-1.91878 52.503463,-1.918768 52.503306,-1.918772 52.503229,-1.918823 52.502407,-1.918825 52.502262,-1.918839 52.502161,-1.918849 52.501988,-1.918866 52.501734,-1.918902 52.501184,-1.918929 52.500577,-1.918933 52.500495,-1.918998 52.49967,-1.919036 52.498953,-1.919054 52.498725,-1.919066 52.498646,-1.918934 52.49857,-1.918657 52.498343,-1.91821 52.49795,-1.918095 52.497902,-1.917445 52.497342,-1.916669 52.496685,-1.916448 52.496499,-1.916441 52.496492,-1.915647 52.495803,-1.915549 52.495738,-1.915399 52.495741,-1.915165 52.495667,-1.914869 52.495534,-1.914726 52.495392,-1.914677 52.495281,-1.914664 52.495197,-1.91469 52.495077,-1.914731 52.495024,-1.914815 52.494966,-1.914968 52.494903,-1.915106 52.494878,-1.915279 52.494888,-1.915496 52.494947,-1.915677 52.49494,-1.915828 52.494904,-1.915904 52.494855,-1.91604 52.494757,-1.916183 52.494611,-1.916227 52.494501,-1.916255 52.494415,-1.916293 52.494032,-1.916259 52.492729,-1.91624 52.492584,-1.91619 52.492445,-1.91605 52.492319,-1.915972 52.492276,-1.915719 52.492204,-1.91563 52.492179,-1.915536 52.492207,-1.915432 52.492214,-1.91533 52.492199,-1.915242 52.492165,-1.915177 52.492115,-1.915143 52.492055,-1.915144 52.491991,-1.915177 52.491934,-1.915239 52.491886,-1.915283 52.491868,-1.915322 52.491852,-1.915549 52.491665,-1.916008 52.490964,-1.91645 52.490199,-1.916632 52.489694,-1.91668 52.489523,-1.916693 52.489477,-1.916915 52.488808,-1.916981 52.488629,-1.917139 52.4882,-1.917174 52.488108,-1.91741 52.487479,-1.917522 52.487238,-1.91761 52.487104,-1.917869 52.486705,-1.918029 52.486476,-1.918158 52.486294,-1.918607 52.485687,-1.918821 52.485385,-1.918959 52.485165,-1.919147 52.484881,-1.919155 52.484805,-1.91914 52.484785,-1.919133 52.484742,-1.919164 52.484654,-1.919289 52.484582,-1.91934 52.484575,-1.919401 52.484567,-1.919511 52.484571,-1.919939 52.484473,-1.920232 52.484374,-1.920559 52.48423,-1.920756 52.484128,-1.921051 52.483935,-1.921363 52.483718,-1.921658 52.483502,-1.922137 52.483142,-1.922972 52.482399,-1.923416 52.482011,-1.923467 52.48197,-1.923832 52.481673,-1.923991 52.481528,-1.924251 52.481304,-1.924288 52.481268,-1.924356 52.48121,-1.924747 52.480837,-1.925236 52.480444,-1.925767 52.480001,-1.925864 52.47992,-1.925998 52.479787,-1.926226 52.479507,-1.926387 52.479239,-1.926499 52.478978,-1.926529 52.47869,-1.926537 52.478568,-1.926507 52.478271,-1.926475 52.478172,-1.926354 52.477973,-1.926206 52.477798,-1.926142 52.477746,-1.926074 52.477681,-1.926016 52.477578,-1.925987 52.477503,-1.925945 52.477399,-1.925859 52.477186,-1.925705 52.477029,-1.925526 52.476887,-1.925216 52.476697,-1.925137 52.476649,-1.925056 52.476605,-1.923554 52.475762,-1.92297 52.475417,-1.922317 52.475022,-1.922166 52.474935,-1.922134 52.474917,-1.921827 52.474741,-1.921303 52.474468,-1.920541 52.474148,-1.920434 52.474104,-1.920098 52.47398,-1.919207 52.473682,-1.91884 52.473484,-1.918727 52.473452,-1.918592 52.473431,-1.918418 52.473439,-1.918312 52.473435,-1.918167 52.473384,-1.917992 52.473285,-1.917886 52.473129,-1.917853 52.473052,-1.917835 52.472917,-1.917724 52.472729,-1.917681 52.472678,-1.917608 52.472616,-1.91746 52.472567,-1.916978 52.47247,-1.916285 52.472357,-1.915851 52.472276,-1.914765 52.472083,-1.914171 52.47197,-1.913904 52.471884,-1.913812 52.471853,-1.91339 52.471707,-1.912952 52.471565,-1.912404 52.471359,-1.912054 52.471224,-1.912002 52.471204,-1.91168 52.471096,-1.911266 52.470963,-1.910537 52.470666,-1.909767 52.47028,-1.908178 52.469545,-1.906008 52.468496,-1.905552 52.4683,-1.905169 52.468122,-1.904606 52.467934,-1.904103 52.467828,-1.903334 52.467711,-1.901856 52.467485,-1.900601 52.467219,-1.89855 52.466676,-1.895684 52.465897,-1.894991 52.465674,-1.894067 52.465389,-1.893765 52.465302,-1.893389 52.465189,-1.892243 52.464832,-1.892178 52.464812,-1.892042 52.464773,-1.89201 52.464763,-1.891902 52.464729,-1.891509 52.464606,-1.891185 52.464515,-1.888759 52.463844,-1.888633 52.463806,-1.88813 52.463687,-1.88764 52.463561,-1.887329 52.463488,-1.887181 52.463489,-1.887004 52.463519,-1.886919 52.463551,-1.886745 52.463588,-1.886561 52.463592,-1.886383 52.463564,-1.886226 52.463505,-1.886156 52.463466,-1.886044 52.46335,-1.885719 52.463123,-1.885653 52.463084,-1.885456 52.462993,-1.885375 52.462967,-1.884994 52.462853,-1.884004 52.4626,-1.883756 52.462539,-1.883557 52.462465,-1.882647 52.462165,-1.882259 52.462001,-1.882159 52.461958,-1.88159 52.461703,-1.881546 52.461685,-1.880939 52.461405,-1.878721 52.460502,-1.878049 52.460173,-1.876858 52.45968,-1.876651 52.4596,-1.876678 52.459494,-1.876735 52.459221,-1.876752 52.459085,-1.876753 52.458991,-1.876745 52.458695,-1.876706 52.45824,-1.876607 52.457635,-1.87656 52.457492,-1.876515 52.457109,-1.876514 52.456736,-1.876534 52.456481,-1.876571 52.456229,-1.876606 52.456057,-1.876652 52.455931,-1.87672 52.45577,-1.87687 52.455597,-1.877211 52.455227,-1.877295 52.455113,-1.877407 52.454859,-1.877489 52.45464,-1.87777 52.454051,-1.877838 52.453817,-1.877837 52.453792,-1.878043 52.453096,-1.878148 52.452952,-1.878219 52.45285,-1.878307 52.452735,-1.878441 52.452559,-1.878491 52.452495,-1.878782 52.452008,-1.878872 52.451838,-1.87897 52.451652,-1.87915 52.451309,-1.879192 52.451254,-1.87929 52.451169,-1.879834 52.450727,-1.880115 52.450488,-1.880947 52.44982,-1.881567 52.449226,-1.88176 52.449062,-1.882253 52.448693,-1.882774 52.448341,-1.883017 52.448172,-1.883255 52.447973,-1.883438 52.447803,-1.882872 52.447603,-1.882339 52.447414,-1.882241 52.447378,-1.881867 52.447243,-1.881795 52.447217,-1.881613 52.447151,-1.881474 52.447101)",Forest Road,"52.447152","-1.881424",11500.9,1225.2,Mobile,Beechglade,"52.521896","-1.933711",Saturday 1
"LINESTRING (-1.881474 52.447101,-1.881613 52.447151,-1.881795 52.447217,-1.881867 52.447243,-1.882241 52.447378,-1.882339 52.447414,-1.882872 52.447603,-1.883438 52.447803,-1.883515 52.447684,-1.883555 52.447572,-1.883562 52.447225,-1.883601 52.447068,-1.88369 52.446904,-1.883836 52.446701,-1.884256 52.446215,-1.884279 52.446149,-1.884285 52.446088,-1.88447 52.446072,-1.884658 52.446039,-1.885105 52.445971,-1.885418 52.445943,-1.885793 52.445937,-1.886055 52.44596,-1.886804 52.44617,-1.887406 52.446353,-1.888012 52.446474,-1.888189 52.446503,-1.888397 52.446526,-1.888979 52.446592,-1.889659 52.446673,-1.89166 52.446905,-1.891999 52.446946,-1.892317 52.447,-1.892997 52.447177,-1.893501 52.44736,-1.893853 52.447533,-1.894205 52.447735,-1.894489 52.447939,-1.894945 52.448321,-1.895081 52.448459,-1.895309 52.448677,-1.895666 52.449104,-1.895805 52.44931,-1.896025 52.449695,-1.896174 52.450046,-1.896239 52.450262,-1.896304 52.450586,-1.896316 52.450814,-1.896234 52.452923,-1.896273 52.453066,-1.896294 52.453097,-1.896327 52.453146,-1.896451 52.453264,-1.896736 52.453433,-1.897181 52.453815,-1.897262 52.453904,-1.897311 52.453882,-1.897372 52.453872,-1.897486 52.453891,-1.897517 52.453909,-1.897543 52.453935,-1.897556 52.45397,-1.897519 52.45404,-1.897476 52.454064,-1.897424 52.454077,-1.897338 52.454075,-1.897276 52.454056,-1.897225 52.454097,-1.896749 52.454507,-1.895839 52.455301,-1.8956 52.455518,-1.894241 52.456649,-1.894162 52.456751,-1.894099 52.457064,-1.893969 52.457564,-1.89385 52.457997,-1.893671 52.458477,-1.893655 52.458519,-1.893482 52.458965,-1.893127 52.459928,-1.893135 52.460013,-1.893163 52.46008,-1.893208 52.460141,-1.893373 52.460252,-1.893587 52.460312,-1.893843 52.460337,-1.894212 52.460374,-1.894465 52.460399,-1.894607 52.46043,-1.894732 52.460503,-1.894781 52.46056,-1.894841 52.460655,-1.894883 52.460806,-1.894866 52.461157,-1.894827 52.461421,-1.894598 52.461947,-1.894272 52.462435,-1.894119 52.46263,-1.893964 52.462781,-1.893812 52.462911,-1.894112 52.463019,-1.894218 52.463062,-1.894464 52.463164,-1.894596 52.463216,-1.895032 52.463406,-1.896127 52.463852,-1.896678 52.464077,-1.89675 52.464104,-1.89724 52.464284,-1.898182 52.464674,-1.898417 52.464744)",Balsall Heath Road,"52.464841","-1.898338",3397.4,441.1,Mobile,Forest Road,"52.447152","-1.881424",Saturday 1
"LINESTRING (-1.807775 52.504599,-1.807656 52.504634,-1.807475 52.504691,-1.806243 52.50505,-1.80533 52.505286,-1.805124 52.505035,-1.804773 52.50464,-1.804352 52.504131,-1.804202 52.503937,-1.80403 52.503693,-1.803807 52.503247,-1.803132 52.502021,-1.802995 52.501774,-1.802833 52.501455,-1.802557 52.500981,-1.802395 52.500673,-1.802351 52.500589,-1.8022 52.500312,-1.80209 52.500122,-1.802064 52.500087,-1.802392 52.499973,-1.802916 52.499797,-1.802869 52.499753,-1.802708 52.499651,-1.80257 52.499596,-1.802374 52.49957,-1.801115 52.499508,-1.800637 52.499485,-1.799635 52.499433,-1.79871 52.499385,-1.798811 52.498633,-1.795376 52.498467)",Teesdale Avenue,"52.49838","-1.795387",1481.2,188.2,Mobile,Collingbourne Avenue,"52.504567","-1.807749",Saturday 2
"LINESTRING (-1.795376 52.498467,-1.798811 52.498633,-1.79871 52.499385,-1.799635 52.499433,-1.800637 52.499485,-1.801115 52.499508,-1.802374 52.49957,-1.80257 52.499596,-1.802708 52.499651,-1.802869 52.499753,-1.802916 52.499797,-1.80307 52.499724,-1.80314 52.49969,-1.803355 52.499588,-1.803424 52.499613,-1.80451 52.49991,-1.805938 52.500249,-1.806094 52.500276,-1.808082 52.500596,-1.808665 52.5007,-1.808829 52.500728,-1.809021 52.500762,-1.809427 52.500814,-1.809874 52.500842,-1.810246 52.500838,-1.810617 52.500827,-1.810949 52.500789,-1.812485 52.500601,-1.813995 52.500438,-1.814906 52.500374,-1.815363 52.500341,-1.81588 52.500301,-1.816369 52.500294,-1.816611 52.500291,-1.816757 52.500288,-1.817166 52.500299,-1.817573 52.500325,-1.818944 52.500521,-1.820096 52.500684,-1.820395 52.500724,-1.821136 52.500835,-1.821494 52.500903,-1.822198 52.501085,-1.82252 52.501193,-1.822826 52.501342,-1.823083 52.501455,-1.823768 52.501926,-1.824088 52.502132,-1.824466 52.502324,-1.824758 52.50244,-1.825104 52.502537,-1.825267 52.502584,-1.825428 52.502626,-1.825935 52.502754,-1.826691 52.502918,-1.827044 52.503004,-1.827099 52.503124,-1.827095 52.503158,-1.827044 52.503319,-1.8265 52.503819,-1.826253 52.504031,-1.82605 52.504186,-1.825712 52.504438,-1.825101 52.504819,-1.824754 52.504993,-1.824322 52.505206,-1.824046 52.504932)",Reynoldstown Road,"52.504951","-1.823995",2717.2,268.5,Mobile,Teesdale Avenue,"52.49838","-1.795387",Saturday 2
"LINESTRING (-1.824046 52.504932,-1.824322 52.505206,-1.824754 52.504993,-1.825101 52.504819,-1.825712 52.504438,-1.82605 52.504186,-1.826253 52.504031,-1.8265 52.503819,-1.827044 52.503319,-1.827095 52.503158,-1.827099 52.503124,-1.827044 52.503004,-1.826691 52.502918,-1.825935 52.502754,-1.825428 52.502626,-1.825267 52.502584,-1.825104 52.502537,-1.824758 52.50244,-1.824466 52.502324,-1.824088 52.502132,-1.823768 52.501926,-1.823083 52.501455,-1.822826 52.501342,-1.82252 52.501193,-1.822198 52.501085,-1.821494 52.500903,-1.821136 52.500835,-1.820395 52.500724,-1.820096 52.500684,-1.818944 52.500521,-1.817573 52.500325,-1.817166 52.500299,-1.816757 52.500288,-1.816611 52.500291,-1.816369 52.500294,-1.81588 52.500301,-1.815363 52.500341,-1.814906 52.500374,-1.813995 52.500438,-1.812485 52.500601,-1.810949 52.500789,-1.810617 52.500827,-1.810246 52.500838,-1.809874 52.500842,-1.809427 52.500814,-1.809021 52.500762,-1.808829 52.500728,-1.808665 52.5007,-1.808082 52.500596,-1.806094 52.500276,-1.805938 52.500249,-1.80451 52.49991,-1.803424 52.499613,-1.803355 52.499588,-1.803654 52.499407,-1.803785 52.499285,-1.803811 52.499256,-1.803755 52.499204,-1.803742 52.499154,-1.803769 52.499095,-1.803828 52.499052,-1.803907 52.499029,-1.803979 52.499026,-1.804 52.498966,-1.804968 52.497061,-1.805241 52.496646,-1.805527 52.496318,-1.805851 52.49595,-1.806383 52.495418,-1.806832 52.49495,-1.807284 52.49439,-1.807529 52.494089,-1.807182 52.494037,-1.805899 52.494427,-1.805332 52.494534,-1.799359 52.495921,-1.798828 52.496051)",Hodge Hill Road,"52.495841","-1.79869",3387,307.9,Mobile,Reynoldstown Road,"52.504951","-1.823995",Saturday 2
"LINESTRING (-1.798828 52.496051,-1.799359 52.495921,-1.805332 52.494534,-1.805899 52.494427,-1.807182 52.494037,-1.807529 52.494089,-1.807284 52.49439,-1.808562 52.494901,-1.809562 52.495297,-1.80963 52.495372)",Eastbourne Avenue,"52.495414","-1.809507",864.2,106.9,Mobile,Hodge Hill Road,"52.495841","-1.79869",Saturday 2
"LINESTRING (-1.931825 52.477724,-1.931853 52.477695,-1.932357 52.477144,-1.932397 52.477157,-1.932722 52.477255,-1.932884 52.477327,-1.933515 52.477618,-1.933473 52.47766,-1.93303 52.478163,-1.93258 52.478644,-1.932315 52.478927,-1.93185 52.47943,-1.931592 52.479593,-1.931183 52.479802,-1.930494 52.480148,-1.93084 52.480415,-1.930986 52.480525,-1.931307 52.480746,-1.931605 52.480969,-1.932146 52.481371,-1.932334 52.481504,-1.93245 52.481591,-1.932687 52.481772,-1.932763 52.481837,-1.932854 52.48191,-1.933036 52.482026,-1.933157 52.482116,-1.933757 52.482547,-1.934121 52.482824,-1.934397 52.48303,-1.934619 52.483195,-1.935239 52.483642,-1.935545 52.483869,-1.935822 52.484099,-1.935932 52.484252,-1.936108 52.484514,-1.93624 52.484768,-1.936358 52.485006,-1.936737 52.485745,-1.936905 52.486124,-1.937066 52.486475,-1.937119 52.486605,-1.937591 52.486582,-1.939162 52.486475,-1.939481 52.486456,-1.940133 52.486417,-1.940271 52.486345,-1.94061 52.486165,-1.942965 52.484883,-1.943667 52.484491,-1.944474 52.484065,-1.944848 52.483852,-1.94484 52.483822,-1.94481 52.483744,-1.944585 52.48316)",Selwyn Road,"52.483154","-1.944626",2095.1,275.8,Mobile,Clark Street,"52.47775","-1.9319",Thursday
