organisation,mobile,route,community,stop,address,postcode,geox,geoy,day,arrival,departure,frequency,start,end,timetable
Warwickshire,Bedworth,J,St Nicholas Park,Abbingdon Way/Reading Avenue,"Abbingdon Way/Reading Avenue, St Nicholas Park",,-1.445694,52.538328,Thursday,11:00,11:20,FREQ=WEEKLY;INTERVAL=3,2019-08-01,2019-12-05,https://apps.warwickshire.gov.uk/MobileLibraries/locations/322
Warwickshire,Bedworth,J,St Nicholas Park,Knox Crescent,"Knox Crescent, St Nicholas Park",,-1.447698,52.537165,Thursday,10:35,10:55,FREQ=WEEKLY;INTERVAL=3,2019-08-01,2019-12-05,https://apps.warwickshire.gov.uk/MobileLibraries/locations/321
Warwickshire,Kenilworth,P,Stockton,Church,"Church, Stockton",,-1.360493,52.268843,Friday,13:30,13:45,FREQ=WEEKLY;INTERVAL=3,2019-07-19,2019-12-13,https://apps.warwickshire.gov.uk/MobileLibraries/locations/29
Warwickshire,Kenilworth,A,Stoneleigh,Village Hall,"Village Hall, Stoneleigh",,-1.52206,52.353523,Monday,12:20,12:50,FREQ=WEEKLY;INTERVAL=3,2019-07-22,2019-12-16,https://apps.warwickshire.gov.uk/MobileLibraries/locations/344
Warwickshire,Alcester,O,Stratford,Ambleside Care Home,"Ambleside Care Home, Stratford",,-1.76579,52.182125,Thursday,14:25,14:55,FREQ=WEEKLY;INTERVAL=3,2019-07-18,2019-12-12,https://apps.warwickshire.gov.uk/MobileLibraries/locations/294
Warwickshire,Alcester,O,Stratford upon Avon,6,"6, Stratford upon Avon",,-1.720466,52.195219,Thursday,15:10,15:30,FREQ=WEEKLY;INTERVAL=3,2019-07-18,2019-12-12,https://apps.warwickshire.gov.uk/MobileLibraries/locations/152
Warwickshire,Alcester,C,Stratford upon Avon,Caring Kindergarten,"Caring Kindergarten, Stratford upon Avon",,-1.722415,52.20647,Wednesday,09:30,10:00,FREQ=WEEKLY;INTERVAL=3,2019-07-24,2019-12-18,https://apps.warwickshire.gov.uk/MobileLibraries/locations/276
Warwickshire,Alcester,C,Stratford upon Avon,Footsteps Nursery,"Footsteps Nursery, Stratford upon Avon",,-1.728476,52.203733,Wednesday,14:40,15:10,FREQ=WEEKLY;INTERVAL=3,2019-07-24,2019-12-18,https://apps.warwickshire.gov.uk/MobileLibraries/locations/200
Warwickshire,Alcester,P,Stratford upon Avon,Harvard Place,"Harvard Place, Stratford upon Avon",,-1.700228,52.178712,Friday,11:20,12:00,FREQ=WEEKLY;INTERVAL=3,2019-07-19,2019-12-13,https://apps.warwickshire.gov.uk/MobileLibraries/locations/333
Warwickshire,Alcester,C,Stratford upon Avon,Luddington Road (Stannells Close),"Luddington Road (Stannells Close), Stratford upon Avon",,-1.757113,52.182012,Wednesday,15:30,16:00,FREQ=WEEKLY;INTERVAL=3,2019-07-24,2019-12-18,https://apps.warwickshire.gov.uk/MobileLibraries/locations/54
