organisation,mobile,route,community,stop,address,postcode,geox,geoy,day,type,arrival,departure,frequency,start,end,exceptions,timetable
Worcestershire,Mobile,Friday Week 2,Fernhill Heath,Dilmore Avenue,"Dilmore Avenue, Fernhill Heath",,-2.190249,52.230085,Friday,Public,14:15,14:25,FREQ=MONTHLY;BYDAY=2FR,2020-03-13,,,http://www.worcestershire.gov.uk/directory_record/4186/fernhill_heath_mobile_library_timetable
Worcestershire,Mobile,Friday Week 2,Fernhill Heath,Dilmore Lane,"Dilmore Lane, Fernhill Heath",,-2.190249,52.230085,Friday,Public,14:30,14:45,FREQ=MONTHLY;BYDAY=2FR,2020-03-13,,,http://www.worcestershire.gov.uk/directory_record/4186/fernhill_heath_mobile_library_timetable
Worcestershire,Mobile,Friday Week 2,Podmore,Bradford House,"Bradford House, Podmore",,-2.194292,52.341774,Friday,Public,11:50,12:05,FREQ=MONTHLY;BYDAY=2FR,2020-03-13,,,http://www.worcestershire.gov.uk/directory_record/4242/podmore_mobile_library_timetable
Worcestershire,Mobile,Friday Week 2,Rushock,Post Box,"Post Box, Rushock",,-2.171312,52.338474,Friday,Public,09:45,10:00,FREQ=MONTHLY;BYDAY=2FR,2020-03-13,,,http://www.worcestershire.gov.uk/directory_record/4250/rushock_mobile_library_timetable
Worcestershire,Mobile,Friday Week 2,Rushock,Clattercut Lane,"Clattercut Lane, Rushock",,-2.171312,52.338474,Friday,Public,10:05,10:20,FREQ=MONTHLY;BYDAY=2FR,2020-03-13,,,http://www.worcestershire.gov.uk/directory_record/4250/rushock_mobile_library_timetable
Worcestershire,Mobile,Friday Week 2,Stone,Stanklyn Lane,"Stanklyn Lane, Stone",,-2.209644,52.373365,Friday,Public,12:15,12:30,FREQ=MONTHLY;BYDAY=2FR,2020-03-13,,,http://www.worcestershire.gov.uk/directory_record/4265/stone_mobile_library_timetable
Worcestershire,Mobile,Friday Week 2,Summerfield,Lane,"Lane, Summerfield",,-2.233328,52.359062,Friday,Public,12:35,12:50,FREQ=MONTHLY;BYDAY=2FR,2020-03-13,,,http://www.worcestershire.gov.uk/directory_record/4269/summerfield_mobile_library_timetable
Worcestershire,Mobile,Friday Week 2,Wychbold,Worcester Road,"Worcester Road, Wychbold",,-2.113930,52.291521,Friday,Public,11:00,11:15,FREQ=MONTHLY;BYDAY=2FR,2020-03-13,,,http://www.worcestershire.gov.uk/directory_record/4279/wychbold_mobile_library_timetable
Worcestershire,Mobile,Friday Week 2,Wychbold,De Wyche Road,"De Wyche Road, Wychbold",,-2.113930,52.291521,Friday,Public,11:20,11:35,FREQ=MONTHLY;BYDAY=2FR,2020-03-13,,,http://www.worcestershire.gov.uk/directory_record/4279/wychbold_mobile_library_timetable
Worcestershire,Mobile,Friday Week 3,Broad Green,The Green,"The Green, Broad Green",,-2.338895,52.201637,Friday,Public,14:40,14:55,FREQ=MONTHLY;BYDAY=3FR,2020-03-20,,,http://www.worcestershire.gov.uk/directory_record/4153/broad_green_mobile_library_timetable
Worcestershire,Mobile,Friday Week 3,Clifton on Teme,Village Hall,"Village Hall, Clifton on Teme",,-2.420622,52.251700,Friday,Public,09:45,10:10,FREQ=MONTHLY;BYDAY=3FR,2020-03-20,,,http://www.worcestershire.gov.uk/directory_record/4168/clifton_on_teme_mobile_library_timetable
Worcestershire,Mobile,Friday Week 3,Hanley Childe,Hill Farm Bungalow,"Hill Farm Bungalow, Hanley Childe",,-2.513720,52.281601,Friday,Public,11:15,11:40,FREQ=MONTHLY;BYDAY=3FR,2020-03-20,,,http://www.worcestershire.gov.uk/directory_record/4194/hanley_childe_mobile_library_timetable
Worcestershire,Mobile,Friday Week 3,Harpley,Rose Furlong,"Rose Furlong, Harpley",,-2.460964,52.246807,Friday,Public,10:20,10:35,FREQ=MONTHLY;BYDAY=3FR,2020-03-20,,,http://www.worcestershire.gov.uk/directory_record/4196/harpley_mobile_library_timetable
Worcestershire,Mobile,Friday Week 3,Kyre,Ninevah,"Ninevah, Kyre",,-2.553599,52.281384,Friday,Public,13:10,13:25,FREQ=MONTHLY;BYDAY=3FR,2020-03-20,,,http://www.worcestershire.gov.uk/directory_record/4212/kyre_mobile_library_timetable
Worcestershire,Mobile,Friday Week 3,Lower Sapey,Gate Hangs Well,"Gate Hangs Well, Lower Sapey",,-2.442169,52.239099,Friday,Public,10:40,10:55,FREQ=MONTHLY;BYDAY=3FR,2020-03-20,,,http://www.worcestershire.gov.uk/directory_record/4222/lower_sapey_mobile_library_timetable
Worcestershire,Mobile,Friday Week 3,Newnham Bridge,The Smithy,"The Smithy, Newnham Bridge",,-2.526263,52.321553,Friday,Public,11:55,12:10,FREQ=MONTHLY;BYDAY=3FR,2020-03-20,,,http://www.worcestershire.gov.uk/directory_record/4230/newnham_bridge_mobile_library_timetable
Worcestershire,Mobile,Friday Week 3,Newtown,Pear Tree Cottage,"Pear Tree Cottage, Newtown",,-2.354629,52.216973,Friday,Public,14:20,14:35,FREQ=MONTHLY;BYDAY=3FR,2020-03-20,,,http://www.worcestershire.gov.uk/directory_record/4231/newtown_mobile_library_timetable
Worcestershire,Mobile,Friday Week 3,Stoke Bliss,Village Hall,"Village Hall, Stoke Bliss",,-2.510746,52.262914,Friday,Public,13:30,13:50,FREQ=MONTHLY;BYDAY=3FR,2020-03-20,,,http://www.worcestershire.gov.uk/directory_record/4263/stoke_bliss_mobile_library_timetable
Worcestershire,Mobile,Friday Week 4,Bickmarsh,Hill Crest,"Hill Crest, Bickmarsh",,-1.847629,52.148682,Friday,Public,10:45,11:00,FREQ=MONTHLY;BYDAY=4FR,2020-03-27,,,http://www.worcestershire.gov.uk/directory_record/4142/bickmarsh_mobile_library_timetable
Worcestershire,Mobile,Friday Week 4,Bretforton,School,"School, Bretforton",,-1.864512,52.093230,Friday,Public,14:05,14:20,FREQ=MONTHLY;BYDAY=4FR,2020-03-27,,,http://www.worcestershire.gov.uk/directory_record/4151/bretforton_mobile_library_timetable
Worcestershire,Mobile,Friday Week 4,Bretforton,Station Road,"Station Road, Bretforton",,-1.864512,52.093230,Friday,Public,14:25,14:45,FREQ=MONTHLY;BYDAY=4FR,2020-03-27,,,http://www.worcestershire.gov.uk/directory_record/4151/bretforton_mobile_library_timetable
Worcestershire,Mobile,Friday Week 4,Honeybourne,Grove Avenue,"Grove Avenue, Honeybourne",,-1.834639,52.091822,Friday,Public,12:05,12:20,FREQ=MONTHLY;BYDAY=4FR,2020-03-27,,,http://www.worcestershire.gov.uk/directory_record/4204/honeybourne_mobile_library_timetable
Worcestershire,Mobile,Friday Week 4,Honeybourne,Lower Westbourne,"Lower Westbourne, Honeybourne",,-1.834639,52.091822,Friday,Public,12:25,12:40,FREQ=MONTHLY;BYDAY=4FR,2020-03-27,,,http://www.worcestershire.gov.uk/directory_record/4204/honeybourne_mobile_library_timetable
Worcestershire,Mobile,Friday Week 4,Honeybourne,Perrie Drive,"Perrie Drive, Honeybourne",,-1.834639,52.091822,Friday,Public,12:45,13:00,FREQ=MONTHLY;BYDAY=4FR,2020-03-27,,,http://www.worcestershire.gov.uk/directory_record/4204/honeybourne_mobile_library_timetable
Worcestershire,Mobile,Friday Week 4,Honeybourne,Weston Road,"Weston Road, Honeybourne",,-1.834639,52.091822,Friday,Public,13:05,13:15,FREQ=MONTHLY;BYDAY=4FR,2020-03-27,,,http://www.worcestershire.gov.uk/directory_record/4204/honeybourne_mobile_library_timetable
Worcestershire,Mobile,Friday Week 4,Honeybourne,Village Hall,"Village Hall, Honeybourne",,-1.834639,52.091822,Friday,Public,13:45,14:00,FREQ=MONTHLY;BYDAY=4FR,2020-03-27,,,http://www.worcestershire.gov.uk/directory_record/4204/honeybourne_mobile_library_timetable
Worcestershire,Mobile,Friday Week 4,Pebworth,School,"School, Pebworth",,-1.808672,52.117228,Friday,Public,11:15,11:30,FREQ=MONTHLY;BYDAY=4FR,2020-03-27,,,http://www.worcestershire.gov.uk/directory_record/4127/pebworth_mobile_library_timetable
Worcestershire,Mobile,Friday Week 4,Pebworth,Broad Marston Road,"Broad Marston Road, Pebworth",,-1.808672,52.117228,Friday,Public,11:35,11:55,FREQ=MONTHLY;BYDAY=4FR,2020-03-27,,,http://www.worcestershire.gov.uk/directory_record/4127/pebworth_mobile_library_timetable
Worcestershire,Mobile,Monday Week 1,Bushley,Village Hall,"Village Hall, Bushley",,-2.181495,52.006076,Monday,Public,09:45,10:00,FREQ=MONTHLY;BYDAY=1MO,2020-04-06,,,http://www.worcestershire.gov.uk/directory_record/4156/bushley_mobile_library_timetable
Worcestershire,Mobile,Monday Week 1,Bushley,Tewksbury Nursing Home,"Tewksbury Nursing Home, Bushley",,-2.181495,52.006076,Monday,Public,10:05,10:20,FREQ=MONTHLY;BYDAY=1MO,2020-04-06,,,http://www.worcestershire.gov.uk/directory_record/4156/bushley_mobile_library_timetable
Worcestershire,Mobile,Monday Week 1,Corse Lawn,The Cotch,"The Cotch, Corse Lawn",,-2.247394,51.973980,Monday,Public,11:40,11:55,FREQ=MONTHLY;BYDAY=1MO,2020-04-06,,,http://www.worcestershire.gov.uk/directory_record/4173/corse_lawn_mobile_library_timetable
Worcestershire,Mobile,Monday Week 1,Corse Lawn,Poolhay,"Poolhay, Corse Lawn",,-2.247394,51.973980,Monday,Public,12:00,12:15,FREQ=MONTHLY;BYDAY=1MO,2020-04-06,,,http://www.worcestershire.gov.uk/directory_record/4173/corse_lawn_mobile_library_timetable
Worcestershire,Mobile,Monday Week 1,Eldersfield,Bridge End,"Bridge End, Eldersfield",,-2.292159,51.978978,Monday,Public,11:15,11:30,FREQ=MONTHLY;BYDAY=1MO,2020-04-06,,,http://www.worcestershire.gov.uk/directory_record/4183/eldersfield_mobile_library_timetable
Worcestershire,Mobile,Monday Week 1,Longdon,Village Hall,"Village Hall, Longdon",,-2.239241,52.023780,Monday,Public,12:55,13:10,FREQ=MONTHLY;BYDAY=1MO,2020-04-06,,,http://www.worcestershire.gov.uk/directory_record/4218/longdon_mobile_library_timetable
Worcestershire,Mobile,Monday Week 1,Naunton,Telephone Box,"Telephone Box, Naunton",,-2.181987,52.055735,Monday,Public,13:25,13:40,FREQ=MONTHLY;BYDAY=1MO,2020-04-06,,,http://www.worcestershire.gov.uk/directory_record/4226/naunton_mobile_library_timetable
Worcestershire,Mobile,Monday Week 1,Pendock,Netherley Lane,"Netherley Lane, Pendock",,-2.315155,51.992968,Monday,Public,10:50,11:05,FREQ=MONTHLY;BYDAY=1MO,2020-04-06,,,http://www.worcestershire.gov.uk/directory_record/4237/pendock_mobile_library_timetable
Worcestershire,Mobile,Monday Week 1,Ripple,Station Road,"Station Road, Ripple",,-2.183973,52.038082,Monday,Public,13:45,14:00,FREQ=MONTHLY;BYDAY=1MO,2020-04-06,,,http://www.worcestershire.gov.uk/directory_record/4246/ripple_mobile_library_timetable
Worcestershire,Mobile,Monday Week 1,Sledge Green,Three Counties Mobile Home Park,"Three Counties Mobile Home Park, Sledge Green",,-2.279577,52.009757,Monday,Public,10:30,10:45,FREQ=MONTHLY;BYDAY=1MO,2020-04-06,,,http://www.worcestershire.gov.uk/directory_record/4257/sledge_green_mobile_library_timetable
Worcestershire,Mobile,Monday Week 1,Strensham,Court Road,"Court Road, Strensham",,-2.144620,52.052962,Monday,Public,14:55,15:10,FREQ=MONTHLY;BYDAY=1MO,2020-04-06,,,http://www.worcestershire.gov.uk/directory_record/4261/strensham_mobile_library_timetable
Worcestershire,Mobile,Monday Week 1,Uckinghall,The Willows,"The Willows, Uckinghall",,-2.193461,52.040020,Monday,Public,14:05,14:20,FREQ=MONTHLY;BYDAY=1MO,2020-04-06,,,http://www.worcestershire.gov.uk/directory_record/4271/uckinghall_mobile_library_timetable
Worcestershire,Mobile,Monday Week 1,Uckinghall,Saxons Lode,"Saxons Lode, Uckinghall",,-2.193461,52.040020,Monday,Public,14:25,14:40,FREQ=MONTHLY;BYDAY=1MO,2020-04-06,,,http://www.worcestershire.gov.uk/directory_record/4271/uckinghall_mobile_library_timetable
Worcestershire,Mobile,Monday Week 2,Bradley Green,Post Box,"Post Box, Bradley Green",,-2.014852,52.252716,Monday,Public,11:35,11:50,FREQ=MONTHLY;BYDAY=2MO,2020-04-13,,,http://www.worcestershire.gov.uk/directory_record/4146/bradley_green_mobile_library_timetable
Worcestershire,Mobile,Monday Week 2,Cookhill,Lower Cladswell Lane,"Lower Cladswell Lane, Cookhill",,-1.924892,52.227713,Monday,Public,13:25,13:45,FREQ=MONTHLY;BYDAY=2MO,2020-04-13,,,http://www.worcestershire.gov.uk/directory_record/4171/cookhill_mobile_library_timetable
Worcestershire,Mobile,Monday Week 2,Cookhill,Oak Tree Lane,"Oak Tree Lane, Cookhill",,-1.924892,52.227713,Monday,Public,13:50,14:05,FREQ=MONTHLY;BYDAY=2MO,2020-04-13,,,http://www.worcestershire.gov.uk/directory_record/4171/cookhill_mobile_library_timetable
Worcestershire,Mobile,Monday Week 2,Feckenham,The Square,"The Square, Feckenham",,-1.987109,52.252405,Monday,Public,12:00,12:20,FREQ=MONTHLY;BYDAY=2MO,2020-04-13,,,http://www.worcestershire.gov.uk/directory_record/4185/feckenham_mobile_library_timetable
Worcestershire,Mobile,Monday Week 2,Hanbury,Court Close Bungalows,"Court Close Bungalows, Hanbury",,-2.051502,52.265941,Monday,Public,11:10,11:25,FREQ=MONTHLY;BYDAY=2MO,2020-04-13,,,http://www.worcestershire.gov.uk/directory_record/4193/hanbury_mobile_library_timetable
Worcestershire,Mobile,Monday Week 2,New End,Neville Arms,"Neville Arms, New End",,-1.926521,52.238796,Monday,Public,12:35,12:50,FREQ=MONTHLY;BYDAY=2MO,2020-04-13,,,http://www.worcestershire.gov.uk/directory_record/4227/new_end_mobile_library_timetable
Worcestershire,Mobile,Monday Week 2,Portway,Cottage Farm,"Cottage Farm, Portway",,-1.879061,52.344785,Monday,Public,14:25,14:40,FREQ=MONTHLY;BYDAY=2MO,2020-04-13,,,http://www.worcestershire.gov.uk/directory_record/4243/portway_mobile_library_timetable
Worcestershire,Mobile,Monday Week 2,Portway,Billesley Lane,"Billesley Lane, Portway",,-1.879061,52.344785,Monday,Public,14:45,15:00,FREQ=MONTHLY;BYDAY=2MO,2020-04-13,,,http://www.worcestershire.gov.uk/directory_record/4243/portway_mobile_library_timetable
Worcestershire,Mobile,Monday Week 2,Stoke Prior,Astwood Lane,"Astwood Lane, Stoke Prior",,-2.082303,52.304535,Monday,Public,09:50,10:05,FREQ=MONTHLY;BYDAY=2MO,2020-04-13,,,http://www.worcestershire.gov.uk/directory_record/4264/stoke_prior_mobile_library_timetable
Worcestershire,Mobile,Monday Week 2,Stoke Prior,Walls Road,"Walls Road, Stoke Prior",,-2.082303,52.304535,Monday,Public,10:10,10:25,FREQ=MONTHLY;BYDAY=2MO,2020-04-13,,,http://www.worcestershire.gov.uk/directory_record/4264/stoke_prior_mobile_library_timetable
Worcestershire,Mobile,Monday Week 2,Stoke Prior,Orchard Crescent,"Orchard Crescent, Stoke Prior",,-2.082303,52.304535,Monday,Public,10:30,10:45,FREQ=MONTHLY;BYDAY=2MO,2020-04-13,,,http://www.worcestershire.gov.uk/directory_record/4264/stoke_prior_mobile_library_timetable
Worcestershire,Mobile,Monday Week 2,Stoke Prior,Navigation Inn,"Navigation Inn, Stoke Prior",,-2.082303,52.304535,Monday,Public,10:50,11:05,FREQ=MONTHLY;BYDAY=2MO,2020-04-13,,,http://www.worcestershire.gov.uk/directory_record/4264/stoke_prior_mobile_library_timetable
Worcestershire,Mobile,Monday Week 3,Ab Lench,Brook Cottage,"Brook Cottage, Ab Lench",,-1.982853,52.164422,Monday,Public,12:55,13:10,FREQ=MONTHLY;BYDAY=3MO,2020-03-16,,,http://www.worcestershire.gov.uk/directory_record/4118/ab_lench_mobile_library_timetable
Worcestershire,Mobile,Monday Week 3,Ashton-Under-Hill,Gorse Hill,"Gorse Hill, Ashton-Under-Hill",,-2.005006,52.039360,Monday,Public,10:55,11:10,FREQ=MONTHLY;BYDAY=3MO,2020-03-16,,,http://www.worcestershire.gov.uk/directory_record/4134/ashton-under-hill_mobile_library_timetable
Worcestershire,Mobile,Monday Week 3,Ashton-Under-Hill,Cornfield Way,"Cornfield Way, Ashton-Under-Hill",,-2.005006,52.039360,Monday,Public,11:15,11:30,FREQ=MONTHLY;BYDAY=3MO,2020-03-16,,,http://www.worcestershire.gov.uk/directory_record/4134/ashton-under-hill_mobile_library_timetable
Worcestershire,Mobile,Monday Week 3,Ashton-Under-Hill,School,"School, Ashton-Under-Hill",,-2.005006,52.039360,Monday,Public,11:35,11:50,FREQ=MONTHLY;BYDAY=3MO,2020-03-16,,,http://www.worcestershire.gov.uk/directory_record/4134/ashton-under-hill_mobile_library_timetable
Worcestershire,Mobile,Monday Week 3,Church Lench,The Cross,"The Cross, Church Lench",,-1.962948,52.159658,Monday,Public,12:15,12:30,FREQ=MONTHLY;BYDAY=3MO,2020-03-16,,,http://www.worcestershire.gov.uk/directory_record/4166/church_lench_mobile_library_timetable
Worcestershire,Mobile,Monday Week 3,Church Lench,The Croft,"The Croft, Church Lench",,-1.962948,52.159658,Monday,Public,12:35,12:50,FREQ=MONTHLY;BYDAY=3MO,2020-03-16,,,http://www.worcestershire.gov.uk/directory_record/4166/church_lench_mobile_library_timetable
Worcestershire,Mobile,Monday Week 3,Dormston,Cockshot Lane/Park Crescent,"Cockshot Lane/Park Crescent, Dormston",,-2.019505,52.215521,Monday,Public,14:15,14:35,FREQ=MONTHLY;BYDAY=3MO,2020-03-16,,,http://www.worcestershire.gov.uk/directory_record/4176/dormston_mobile_library_timetable
Worcestershire,Mobile,Monday Week 3,Grafton Flyford,The Green,"The Green, Grafton Flyford",,-2.056153,52.202881,Monday,Public,14:45,15:00,FREQ=MONTHLY;BYDAY=3MO,2020-03-16,,,http://www.worcestershire.gov.uk/directory_record/4121/grafton_flyford_mobile_library_timetable
Worcestershire,Mobile,Monday Week 3,Netherton,Compton House,"Compton House, Netherton",,-2.014430,52.072558,Monday,Public,10:05,10:20,FREQ=MONTHLY;BYDAY=3MO,2020-03-16,,,http://www.worcestershire.gov.uk/directory_record/4228/netherton_mobile_library_timetable
Worcestershire,Mobile,Monday Week 3,Rous Lench,The Green,"The Green, Rous Lench",,-1.982133,52.177879,Monday,Public,13:20,13:35,FREQ=MONTHLY;BYDAY=3MO,2020-03-16,,,http://www.worcestershire.gov.uk/directory_record/4249/rous_lench_mobile_library_timetable
Worcestershire,Mobile,Monday Week 3,Sedgeberrow,School,"School, Sedgeberrow",,-1.967765,52.044407,Monday,Public,10:30,10:45,FREQ=MONTHLY;BYDAY=3MO,2020-03-16,,,http://www.worcestershire.gov.uk/directory_record/4251/sedgeberrow_mobile_library_timetable
Worcestershire,Mobile,Monday Week 4,Abberley,Beehive,"Beehive, Abberley",,-2.363494,52.308114,Monday,Public,13:40,13:55,FREQ=MONTHLY;BYDAY=4MO,2020-03-23,,,http://www.worcestershire.gov.uk/directory_record/4131/abberley_mobile_library_timetable
Worcestershire,Mobile,Monday Week 4,Abberley,The Square,"The Square, Abberley",,-2.363494,52.308114,Monday,Public,14:00,14:15,FREQ=MONTHLY;BYDAY=4MO,2020-03-23,,,http://www.worcestershire.gov.uk/directory_record/4131/abberley_mobile_library_timetable
Worcestershire,Mobile,Monday Week 4,Abberley,Home Farm,"Home Farm, Abberley",,-2.363494,52.308114,Monday,Public,14:20,14:35,FREQ=MONTHLY;BYDAY=4MO,2020-03-23,,,http://www.worcestershire.gov.uk/directory_record/4131/abberley_mobile_library_timetable
Worcestershire,Mobile,Monday Week 4,Great Witley,The Glebe/Woodbury Close,"The Glebe/Woodbury Close, Great Witley",,-2.365025,52.293412,Monday,Public,12:20,12:35,FREQ=MONTHLY;BYDAY=4MO,2020-03-23,,,http://www.worcestershire.gov.uk/directory_record/4190/great_witley_mobile_library_timetable
Worcestershire,Mobile,Monday Week 4,Great Witley,Stourport Road,"Stourport Road, Great Witley",,-2.365025,52.293412,Monday,Public,12:40,12:55,FREQ=MONTHLY;BYDAY=4MO,2020-03-23,,,http://www.worcestershire.gov.uk/directory_record/4190/great_witley_mobile_library_timetable
Worcestershire,Mobile,Monday Week 4,Grimley,Old Post Office,"Old Post Office, Grimley",,-2.241170,52.243425,Monday,Public,11:30,11:45,FREQ=MONTHLY;BYDAY=4MO,2020-03-23,,,http://www.worcestershire.gov.uk/directory_record/4191/grimley_mobile_library_timetable
Worcestershire,Mobile,Monday Week 4,Holt Heath,Layby,"Layby, Holt Heath",,-2.270402,52.264806,Monday,Public,11:55,12:10,FREQ=MONTHLY;BYDAY=4MO,2020-03-23,,,http://www.worcestershire.gov.uk/directory_record/4202/holt_heath_mobile_library_timetable
Worcestershire,Mobile,Monday Week 4,Lower Broadheath,The Bell,"The Bell, Lower Broadheath",,-2.274073,52.209658,Monday,Public,09:25,09:45,FREQ=MONTHLY;BYDAY=4MO,2020-03-23,,,http://www.worcestershire.gov.uk/directory_record/4220/lower_broadheath_mobile_library_timetable
Worcestershire,Mobile,Monday Week 4,Menith Wood,Council Houses,"Council Houses, Menith Wood",,-2.428235,52.320767,Monday,Public,14:45,14:55,FREQ=MONTHLY;BYDAY=4MO,2020-03-23,,,http://www.worcestershire.gov.uk/directory_record/4225/menith_wood_mobile_library_timetable
Worcestershire,Mobile,Monday Week 4,Menith Wood,Penn Hall,"Penn Hall, Menith Wood",,-2.428235,52.320767,Monday,Public,15:00,15:15,FREQ=MONTHLY;BYDAY=4MO,2020-03-23,,,http://www.worcestershire.gov.uk/directory_record/4225/menith_wood_mobile_library_timetable
Worcestershire,Mobile,Thursday Week 1,Bastonford,Village,"Village, Bastonford",,-2.274414,52.153920,Thursday,Public,14:55,15:10,FREQ=MONTHLY;BYDAY=1TH,2020-04-02,,,http://www.worcestershire.gov.uk/directory_record/4138/bastonford_mobile_library_timetable
Worcestershire,Mobile,Thursday Week 1,Callow End,Highfields,"Highfields, Callow End",,-2.243125,52.142625,Thursday,Public,09:55,10:10,FREQ=MONTHLY;BYDAY=1TH,2020-04-02,,,http://www.worcestershire.gov.uk/directory_record/4157/callow_end_mobile_library_timetable
Worcestershire,Mobile,Thursday Week 1,Callow End,Alton Park,"Alton Park, Callow End",,-2.243125,52.142625,Thursday,Public,10:15,10:30,FREQ=MONTHLY;BYDAY=1TH,2020-04-02,,,http://www.worcestershire.gov.uk/directory_record/4157/callow_end_mobile_library_timetable
Worcestershire,Mobile,Thursday Week 1,Callow End,Orchard Way,"Orchard Way, Callow End",,-2.243125,52.142625,Thursday,Public,10:35,10:50,FREQ=MONTHLY;BYDAY=1TH,2020-04-02,,,http://www.worcestershire.gov.uk/directory_record/4157/callow_end_mobile_library_timetable
Worcestershire,Mobile,Thursday Week 1,Castlemorton,New Road,"New Road, Castlemorton",,-2.300636,52.033638,Thursday,Public,13:25,13:40,FREQ=MONTHLY;BYDAY=1TH,2020-04-02,,,http://www.worcestershire.gov.uk/directory_record/4160/castlemorton_mobile_library_timetable
Worcestershire,Mobile,Thursday Week 1,Castlemorton,Orchard House Farm,"Orchard House Farm, Castlemorton",,-2.300636,52.033638,Thursday,Public,13:45,14:00,FREQ=MONTHLY;BYDAY=1TH,2020-04-02,,,http://www.worcestershire.gov.uk/directory_record/4160/castlemorton_mobile_library_timetable
Worcestershire,Mobile,Thursday Week 1,Hanley Swan,Swan Inn,"Swan Inn, Hanley Swan",,-2.274236,52.084510,Thursday,Public,11:25,11:50,FREQ=MONTHLY;BYDAY=1TH,2020-04-02,,,http://www.worcestershire.gov.uk/directory_record/4195/hanley_swan_mobile_library_timetable
Worcestershire,Mobile,Thursday Week 1,Hanley Swan,Oakmere Caravan Park,"Oakmere Caravan Park, Hanley Swan",,-2.274236,52.084510,Thursday,Public,11:55,12:10,FREQ=MONTHLY;BYDAY=1TH,2020-04-02,,,http://www.worcestershire.gov.uk/directory_record/4195/hanley_swan_mobile_library_timetable
Worcestershire,Mobile,Thursday Week 1,Hook,Bank Caravan Park,"Bank Caravan Park, Hook",,-2.276232,52.063426,Thursday,Public,13:00,13:15,FREQ=MONTHLY;BYDAY=1TH,2020-04-02,,,http://www.worcestershire.gov.uk/directory_record/4205/hook_mobile_library_timetable
Worcestershire,Mobile,Thursday Week 1,Little Clevelode,Portocks End,"Portocks End, Little Clevelode",,-2.247586,52.112658,Thursday,Public,11:00,11:15,FREQ=MONTHLY;BYDAY=1TH,2020-04-02,,,http://www.worcestershire.gov.uk/directory_record/4215/little_clevelode_mobile_library_timetable
