organisation,mobile,route,community,stop,address,postcode,geox,geoy,day,type,arrival,departure,frequency,start,end,exceptions,timetable
Shropshire,Sabrina,2,Arscott,Post Box,"Post Box, Arscott",,-2.836385319525041,52.66712302676937,Tuesday,Public,09:30,09:45,FREQ=WEEKLY;INTERVAL=2,2019-10-08,,,https://www.shropshire.gov.uk/libraries/mobile-libraries/
Shropshire,Brookes,2,Ashford Carbonell,Donkey Lane,"Donkey Lane, Ashford Carbonell",,-2.6993689789122937,52.33327185597289,Tuesday,Public,09:15,09:35,FREQ=WEEKLY;INTERVAL=2,2019-10-08,,,https://www.shropshire.gov.uk/libraries/mobile-libraries/
Shropshire,Owen,2,Middle Hengoed,City Lane,"City Lane, Middle Hengoed",,-3.062219588025858,52.891768961489745,Tuesday,Public,09:30,09:55,FREQ=WEEKLY;INTERVAL=2,2019-10-08,,,https://www.shropshire.gov.uk/libraries/mobile-libraries/
Shropshire,Brookes,2,Ashford Carbonell,Huntingdon Green,"Huntingdon Green, Ashford Carbonell",,-2.6948700241735235,52.32994502714647,Tuesday,Public,09:40,09:55,FREQ=WEEKLY;INTERVAL=2,2019-10-08,,,https://www.shropshire.gov.uk/libraries/mobile-libraries/
Shropshire,Owen,2,Selattyn,Cross Keys,"Cross Keys, Selattyn",,-3.093743165895265,52.899330805157945,Tuesday,Public,10:05,10:15,FREQ=WEEKLY;INTERVAL=2,2019-10-08,,,https://www.shropshire.gov.uk/libraries/mobile-libraries/
Shropshire,Sabrina,2,Shorthill,Crossing Cottage,"Crossing Cottage, Shorthill",,-2.849088298965774,52.6679406795588,Tuesday,Public,09:50,10:05,FREQ=WEEKLY;INTERVAL=2,2019-10-08,,,https://www.shropshire.gov.uk/libraries/mobile-libraries/
Shropshire,Brookes,2,Ashford Carbonell,Bishop Hooper School,"Bishop Hooper School, Ashford Carbonell",,-2.663862451376349,52.35342643480289,Tuesday,Public,10:05,10:15,FREQ=WEEKLY;INTERVAL=2,2019-10-08,,,https://www.shropshire.gov.uk/libraries/mobile-libraries/
Shropshire,Sabrina,2,Plealey,Opposite Noticeboard,"Opposite Noticeboard, Plealey",,-2.8525996492721664,52.65611159715868,Tuesday,Public,10:10,10:25,FREQ=WEEKLY;INTERVAL=2,2019-10-08,,,https://www.shropshire.gov.uk/libraries/mobile-libraries/
Shropshire,Owen,2,Weston Rhyn,Brookfields,"Brookfields, Weston Rhyn",,-3.0673584051510376,52.9127678471636,Tuesday,Public,10:25,11:50,FREQ=WEEKLY;INTERVAL=2,2019-10-08,,,https://www.shropshire.gov.uk/libraries/mobile-libraries/
Shropshire,Brookes,2,Caynham,Old House Farm,"Old House Farm, Caynham",,-2.6513213336055244,52.358252168747306,Tuesday,Public,10:20,10:35,FREQ=WEEKLY;INTERVAL=2,2019-10-08,,,https://www.shropshire.gov.uk/libraries/mobile-libraries/
