organisation,mobile,route,community,stop,address,postcode,geox,geoy,day,arrival,departure,frequency,start,end,timetable
Perth and Kinross,Mobile 3,Mobile 3 Week 2 Saturday,Ford Road,Blair Atholl,Blair Atholl - Ford Road,,-3.848233,56.764244,Saturday,11:10,12:00,FREQ=WEEKLY;INTERVAL=2,2019-03-30,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 2 Saturday,School,Blair Atholl,Blair Atholl - School,,-3.838779,56.765633,Saturday,10:40,11:00,FREQ=WEEKLY;INTERVAL=2,2019-03-30,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 1 Tuesday,Post Office,Bridge of Balgie,Bridge of Balgie - Post Office,,-4.31144,56.594505,Tuesday,15:00,15:20,FREQ=WEEKLY;INTERVAL=2,2019-03-26,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 2 Wednesday,Village Hall,Bridge of Cally,Bridge of Cally - Village Hall,,-3.402031,56.648578,Wednesday,13:45,14:15,FREQ=WEEKLY;INTERVAL=2,2019-03-27,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 1 Wednesday,Farm House,Bridge of Gaur,Bridge of Gaur - Farm House,,-4.442441,56.676712,Wednesday,12:00,12:20,FREQ=WEEKLY;INTERVAL=2,2019-03-20,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 2 Saturday,Store,Bridge of Tilt,Bridge of Tilt - Store,,-3.83643,56.76644,Saturday,10:00,10:30,FREQ=WEEKLY;INTERVAL=2,2019-03-30,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 2 Wednesday,Alyth,Burnside Court,Burnside Court - Alyth,,-3.227121,56.621693,Wednesday,10:15,10:45,FREQ=WEEKLY;INTERVAL=2,2019-03-27,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 1 Thursday,Corbenic,Corbenic,Corbenic,,-3.671984,56.540052,Thursday,13:15,14:00,FREQ=WEEKLY;INTERVAL=2,2019-03-21,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 2 Tuesday,Dalguise,Dalguise,Dalguise,,-3.635029,56.602722,Tuesday,14:10,14:30,FREQ=WEEKLY;INTERVAL=2,2019-03-26,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 2 Wednesday,Dalrulzian,Dalrulzian,Dalrulzian,,-3.411351,56.71376,Wednesday,13:15,13:30,FREQ=WEEKLY;INTERVAL=2,2019-03-27,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 2 Thursday,North Car Park,Dunkeld,Dunkeld - North Car Park,,-3.585732,56.56627,Thursday,10:30,12:00,FREQ=WEEKLY;INTERVAL=2,2019-03-28,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 1 Tuesday,Hall,Fearnan,Fearnan - Hall,,-4.078276,56.575176,Tuesday,16:00,16:30,FREQ=WEEKLY;INTERVAL=2,2019-03-19,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 1 Thursday,Fishers View,Fishers View,Fishers View,,-3.736595,56.703474,Thursday,10:40,11:00,FREQ=WEEKLY;INTERVAL=2,2019-03-21,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 2 Thursday,Square,Fowlis Wester,Fowlis Wester - Square,,-3.737936,56.397504,Thursday,15:15,15:45,FREQ=WEEKLY;INTERVAL=2,2019-03-28,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 2 Thursday,"Gilmerton, Main Street","Gilmerton, Main Street","Gilmerton, Main Street",,-3.806448,56.393267,Thursday,14:45,15:05,FREQ=WEEKLY;INTERVAL=2,2019-03-28,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 1 Tuesday,Glenlyon Primary School,Glenlyon Primary School,Glenlyon Primary School,,-4.31144,56.594505,Tuesday,14:30,14:50,FREQ=WEEKLY;INTERVAL=2,2019-03-19,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 2 Tuesday,Aultbeag Road,Grandtully,Grandtully - Aultbeag Road,,-3.779664,56.652152,Tuesday,13:00,13:30,FREQ=WEEKLY;INTERVAL=2,2019-03-26,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 2 Thursday,Harrietfield,Harrietfield,Harrietfield,,-3.652199,56.449403,Thursday,13:30,13:45,FREQ=WEEKLY;INTERVAL=2,2019-03-28,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 2 Thursday,Phonebox,Inver,Inver - Phonebox,,-3.601427,56.561406,Thursday,10:00,10:15,FREQ=WEEKLY;INTERVAL=2,2019-03-28,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 1 Tuesday,Inverar,Inverar,Inverar,,-4.069344,56.600298,Tuesday,14:00,14:20,FREQ=WEEKLY;INTERVAL=2,2019-03-19,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 1 Tuesday,Smiddy,Keltneyburn,Keltneyburn - Smiddy,,-3.999791,56.617727,Tuesday,12:45,13:15,FREQ=WEEKLY;INTERVAL=2,2019-03-19,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 1 Tuesday,Church,Kenmore,Kenmore - Church,,-3.999262,56.585225,Tuesday,18:20,18:50,FREQ=WEEKLY;INTERVAL=2,2019-03-19,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 2 Tuesday,Killiecrankie,Killiecrankie,Killiecrankie,,-3.778932,56.742149,Tuesday,16:00,16:15,FREQ=WEEKLY;INTERVAL=2,2019-03-26,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 1 Wednesday,Square,Kinloch Rannoch,Kinloch Rannoch - Square,,-4.201777,56.702175,Wednesday,09:45,10:15,FREQ=WEEKLY;INTERVAL=2,2019-03-20,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 2 Wednesday,Bridge,Kirkmichael,Kirkmichael - Bridge,,-3.5024,56.725149,Wednesday,15:00,15:20,FREQ=WEEKLY;INTERVAL=2,2019-03-27,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 1 Tuesday,Horn Carvers Shop,Lawers,Lawers - Horn Carvers Shop,,-4.151273,56.530378,Tuesday,17:15,17:30,FREQ=WEEKLY;INTERVAL=2,2019-03-19,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 1 Wednesday,Loch View,Loch View,Loch View,,-3.739568,56.702408,Wednesday,12:30,12:50,FREQ=WEEKLY;INTERVAL=2,2019-03-20,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 1 Wednesday,Rannoch School,Rannoch School,Rannoch School,,-4.189321,56.700625,Wednesday,10:30,11:00,FREQ=WEEKLY;INTERVAL=2,2019-03-20,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 1 Wednesday,Rannoch Station,Rannoch Station,Rannoch Station,,-4.576428,56.685793,Wednesday,11:30,11:45,FREQ=WEEKLY;INTERVAL=2,2019-03-20,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 2 Wednesday,School,Straloch,Straloch - School,,-3.569661,56.759527,Wednesday,15:30,15:45,FREQ=WEEKLY;INTERVAL=2,2019-03-27,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 2 Tuesday,Golf Club,Strathtay,Strathtay - Golf Club,,-3.782446,56.658232,Tuesday,17:30,17:45,FREQ=WEEKLY;INTERVAL=2,2019-03-26,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 1 Wednesday,Hotel,Strathtummel,Strathtummel - Hotel,,-3.933606,56.718084,Wednesday,15:30,15:50,FREQ=WEEKLY;INTERVAL=2,2019-03-20,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 1 Tuesday,Tombreck,Tombreck,Tombreck,,-4.192552,56.511665,Tuesday,16:40,17:00,FREQ=WEEKLY;INTERVAL=2,2019-03-19,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 1 Tuesday,Tomnacrioch,Tomnacrioch,Tomnacrioch,,-4.03443,56.599948,Tuesday,13:25,13:40,FREQ=WEEKLY;INTERVAL=2,2019-03-19,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 1 Wednesday,Trinafour,Trinafour,Trinafour,,-4.084605,56.752658,Wednesday,14:20,14:40,FREQ=WEEKLY;INTERVAL=2,2019-03-20,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 1 Wednesday,Parkdean,Tummel Bridge,Tummel Bridge - Parkdean,,-4.01963,56.708371,Wednesday,15:00,15:20,FREQ=WEEKLY;INTERVAL=2,2019-03-20,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 2 Tuesday,Bunkhouse,Weem,Weem - Bunkhouse,,-3.887162,56.626011,Tuesday,18:00,18:15,FREQ=WEEKLY;INTERVAL=2,2019-03-26,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
Perth and Kinross,Mobile 3,Mobile 3 Week 1 Thursday,Willowbank,Willowbank,Willowbank,,-3.580509,56.56162,Thursday,11:20,11:50,FREQ=WEEKLY;INTERVAL=2,2019-03-21,,https://www.culturepk.org.uk/libraries/services-in-the-community/mobile-library-service/
