organisation,mobile,route,community,stop,address,postcode,geox,geoy,day,type,arrival,departure,frequency,start,end,exceptions,timetable
Wiltshire,North,Friday Week 1,Ashton Keynes,Village Hall,"Village Hall, Ashton Keynes",,-1.934588,51.644664,Friday,Public,14:00,15:45,FREQ=WEEKLY;INTERVAL=4,2020-12-11,,,http://services.wiltshire.gov.uk/MobileLibrary/Library/Round/5
Wiltshire,South,Friday Week 1,Boscombe/Allington,Telephone Box,"Telephone Box, Boscombe/Allington",,-1.708727,51.151691,Friday,Public,10:45,11:00,FREQ=WEEKLY;INTERVAL=4,2020-12-11,,,http://services.wiltshire.gov.uk/MobileLibrary/Library/Round/36
Wiltshire,Residential homes,Friday Week 1,Bradford on Avon,Wiltshire Heights,"Wiltshire Heights, Bradford on Avon",,-2.25067,51.353336,Friday,Public,10:30,10:50,FREQ=WEEKLY;INTERVAL=4,2020-12-11,,,http://services.wiltshire.gov.uk/MobileLibrary/Library/Round/92
Wiltshire,Residential homes,Friday Week 1,Bradford on Avon,Cedar Court,"Cedar Court, Bradford on Avon",,-2.249308,51.353286,Friday,Public,10:55,11:15,FREQ=WEEKLY;INTERVAL=4,2020-12-11,,,http://services.wiltshire.gov.uk/MobileLibrary/Library/Round/92
Wiltshire,Residential homes,Friday Week 1,Bradford on Avon,Aldhelm Court,"Aldhelm Court, Bradford on Avon",,-2.240846,51.339966,Friday,Public,11:25,11:45,FREQ=WEEKLY;INTERVAL=4,2020-12-11,,,http://services.wiltshire.gov.uk/MobileLibrary/Library/Round/92
Wiltshire,North,Friday Week 1,Crudwell,The Dawneys,"The Dawneys, Crudwell",,-2.07156,51.63302,Friday,Public,11:10,11:45,FREQ=WEEKLY;INTERVAL=4,2020-12-11,,,http://services.wiltshire.gov.uk/MobileLibrary/Library/Round/5
Wiltshire,South,Friday Week 1,East Gomeldon,Bus Turning Area,"Bus Turning Area, East Gomeldon",,-1.734351,51.119785,Friday,Public,14:45,15:30,FREQ=WEEKLY;INTERVAL=4,2020-12-11,,,http://services.wiltshire.gov.uk/MobileLibrary/Library/Round/36
Wiltshire,North,Friday Week 1,Lea,Near School,"Near School, Lea",,-2.055383,51.581558,Friday,Public,10:20,10:50,FREQ=WEEKLY;INTERVAL=4,2020-12-11,,,http://services.wiltshire.gov.uk/MobileLibrary/Library/Round/5
Wiltshire,South,Friday Week 1,Newton Tony,The School,"The School, Newton Tony",,-1.690837,51.16137,Friday,Public,11:10,12:00,FREQ=WEEKLY;INTERVAL=4,2020-12-11,,,http://services.wiltshire.gov.uk/MobileLibrary/Library/Round/36
Wiltshire,North,Friday Week 1,Oaksey,Bendy Bow,"Bendy Bow, Oaksey",,-2.021539,51.640163,Friday,Public,13:00,13:45,FREQ=WEEKLY;INTERVAL=4,2020-12-11,,,http://services.wiltshire.gov.uk/MobileLibrary/Library/Round/5
